"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-09","0.00","62","70","51"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-10","0.00","64","69","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-11","0.13","65","67",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-12","2.33","56","66",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-13","0.05","51","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-14","0.00","56","61","43"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-15","0.02","57","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-16","0.00","61","63","51"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-17","0.70","63","69","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-18","0.27","60","65",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-19","0.02","58","61",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-20","0.04","54","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-21","0.20","46","57",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-22","0.00","46","57","36"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-23","0.00","55","62","36"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-24","0.01","54","67",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-25","0.06","52","61","43"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-26","0.00","60","66","44"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-27","0.15","59","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-28","0.02","58","63","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-29","0.00","58","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-30","0.00","57","63","53"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-05-31","0.03","54","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-01","0.01","57","64","47"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-02","0.09","56","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-03","0.41","52","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-04","0.00","53","60","45"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-05","0.00","51","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-06","0.03","53","61","42"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-07","0.36","52","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-08","0.05","49","57","43"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-09","0.00","54","58","43"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-10","0.01","55","61",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-11","0.06","53","59","45"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-12","0.04","55","60","48"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-13","0.06","59","62","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-14","0.02","54","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-15","0.00","56","57","45"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-16","0.00","52","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-17","0.10","49","56","44"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-18","0.01","55","62","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-19","0.01","53","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-20","0.00","56","64","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-21","0.00","58","61","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-22","0.18","59","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-23","0.07","58","62","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-24","0.17","55","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-25","0.02","54","63","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-26","0.14","49","58",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-27","0.00","48","57","39"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-28","0.00","51","57","42"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-29","0.00","49","58",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-06-30","0.01","56","60","41"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-01","0.05","56","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-02","0.76","54","60","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-03","0.43","53","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-04","0.07","55","60","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-05","0.12","53","59","50"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-06","0.29","54","62","50"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-07","1.21","52","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-08","0.10","55","61","44"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-09","0.28","55","59","47"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-10","0.06","53","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-11","0.17","52","59","47"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-12","0.35","46","54",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-13","0.08","47","51","40"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-14","0.29","48","52","44"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-15","0.02","47","56",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-16","0.00","50","59","38"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-17","0.00","55","60","43"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-18","0.00","51","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-19","0.01","54","63","42"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-20","0.00","57","63","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-21","0.89","53","58",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-22","1.00","54","59","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-23","0.16","54","60","48"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-24","0.08","53","59","50"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-25","0.03","55","60","50"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-26","0.09","52","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-27","0.00","53","59","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-28","0.51","49","58",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-29","0.01","43","51",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-30","0.00","44","53","35"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-07-31","0.00","50","55","34"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-01","0.00","54","62","44"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-02","0.24","55","60","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-03","0.05","49","58",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-04","0.00","47","56","40"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-05","0.00","52","60","40"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-06","0.01","57","61","45"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-07","0.15","59","64","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-08","0.00","59","64","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-09","0.61","57","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-10","0.27","54","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-11","0.16","56",,"47"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-12","0.03","57","65",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-13","0.00","56","64","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-14","0.31","52","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-15","0.23","53","59","45"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-16","0.01","55","62","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-17","0.06","55","62","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-18","0.07","57","62","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-19","0.02","54","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-20","0.43","54","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-21","0.00","51","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-22","0.00","49","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-23","0.00","50","61","38"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-24","0.00","52","62","40"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-25","0.00","53","62","43"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-26","0.00","57","62","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-27","0.00","59","61","52"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-28","0.32","57","65",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-29","0.28","55","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-30","0.72","55","60","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-08-31","0.54","56","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-01","0.00","56","64","50"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-02","0.30","54","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-03","0.30","55","61","51"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-04","0.00","54","61",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-05","0.02","58","64","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-06","0.28","59","63","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-07","0.09","56","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-08","0.07","56","62","50"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-09","0.52","50","59",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-10","0.28","51","56","45"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-11","0.22","52","57","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-12","0.17","54","58","46"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-13","0.09","60","62","51"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-14","0.00","60","66",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-15","0.00","60","68","52"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-16","0.28","54","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-17","0.07","55","66","48"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-18","0.39","52","58",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-19","0.22","52","60",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-20","0.00","57","62","43"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-21","0.06","55","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-22","0.15","56","60","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-23","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-24",,"59","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-25","0.00","62","65","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-26","0.00","60","67",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-27","0.23","58","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-28","0.00","57","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-29","0.02","57","63","52"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-09-30","0.02","55","63",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-01","0.49","56","61","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-02","0.36","58","62","51"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-03","0.02","58","63","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-04","0.00","58","63","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-05","0.00","59","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-06","0.00","60","65","52"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-07",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-08",,"61","68",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-09",,"60","68","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-10","0.00","60","67","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-11","0.37","58","62","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-12","0.06","58","63","53"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-13","0.00","60","65","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-14","0.10","59","65",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-15","0.01","58","62","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-16","0.00","58","64","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-17","0.00","57","62","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-18","0.05","55","62",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-19","0.00","58","62","44"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-20","0.00","58","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-21","0.00","59","62","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-22","0.03","58","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-23","0.21","58","63","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-24","0.38","58","65","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-25","0.02","60","64","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-26","0.02","60","66","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-27","0.28","61","66","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-28","0.17","62","65","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-29","0.00","62","70",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-30","0.01","61","69",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-10-31","0.00","62","70","53"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-01","0.00","62","67","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-02","0.00","63","70","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-03","0.06","65","69","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-04","0.06","62","68",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-05","0.02","62","69","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-06","0.00","58","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-07","0.00","63","68","47"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-08","0.28","59","65",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-09","0.00","59","65","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-10","0.00","58","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-11","0.00","58","65",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-12","0.00","58","64",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-13","0.00","60","69","48"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-14","0.00","58","67",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-15","0.00","60","68","49"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-16","0.00","61","71","52"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-17","0.00","62","73","53"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-18","0.00","59","68",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-19","0.28","62","67","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-20","0.00","65","75",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-21","0.00","64","71","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-22","0.00","63","72",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-23","0.00","65","73","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-24","0.00","65","73","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-25","0.00","65","72","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-26","0.00","65","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-27","0.00","67","75","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-28","0.00","65","72",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-29","0.00","66","75","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-11-30","0.00","64","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-01","0.24","66","76","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-02","0.00","66","75","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-03","0.00","67","78","55"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-04","0.00","69","77","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-05","0.00","68","77","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-06","0.00","69","80","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-07","0.00","70","80","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-08","0.00","70","80","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-09","0.00","70","79","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-10","0.00","69","78","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-11","0.00","71","78","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-12","0.00","69","77","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-13","0.00","69","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-14","0.07","68","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-15","0.00","69","78","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-16","0.00","69","78","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-17","0.05","71","80","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-18","0.00","69","79",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-19","0.01","69","74","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-20","0.00","66","72",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-21","0.00","69","74","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-22","0.00","70","77",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-23","0.00","69","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-24","0.00","68","79",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-25","0.00","70","78","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-26","0.13","66","73",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-27","0.01","64","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-28","0.00","64","70","54"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-29","0.00","66","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-30","0.00","66","77","57"
"NZM00093110","AUCKLAND AERO AWS, NZ","2017-12-31","0.00","69","77","56"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-01","0.00","69","78","64"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-02","0.12","71","82","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-03","0.00","73","81","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-04","0.02","69","72",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-05","1.00","67","72","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-06","0.11","68","75","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-07","0.01","68","75",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-08","0.00","68","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-09","0.00","70","77","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-10","0.00","70","77","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-11","0.00","71","78","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-12","0.00","74","85","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-13","0.00","72","81",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-14","0.00","73","81","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-15","0.00","73","81","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-16","0.00","71","78","67"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-17","0.00","70","77",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-18","0.42","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-19","0.50","73","80","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-20","0.00","73","81","68"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-21","0.00","72","82",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-22","0.23","73","78","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-23","0.00","72","80",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-24","0.02","73","79","68"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-25","0.00","74","80","69"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-26","0.02","74","82",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-27","0.00","74","83","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-28","0.13","74","84","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-29","0.00","74","84","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-30","0.00","72","82",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-01-31","0.00","74","81","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-01","0.02","70","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-02","1.24","66","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-03","0.07","63","70",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-04","0.54","67","73","59"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-05","0.27","69","75","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-06","0.00","67","75","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-07","0.00","67","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-08","0.00","65","71",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-09","0.43","68",,"60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-10","0.58","72","74","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-11","1.02","72",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-12","0.35","75","82","69"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-13","0.48","73","75",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-14","0.04","71","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-15","0.12","69","76",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-16","0.00","74","83","61"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-17","0.00","74","80","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-18","0.00","75",,"67"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-19","0.00","74","82","71"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-20","0.10","72","80",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-21","0.28","66","75",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-22","0.13","66","73","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-23","0.06","66","74","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-24","0.00","66","74",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-25","0.00","68","75","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-26","0.00","69","75","60"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-27","0.05","69","76","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-02-28","0.07","69","75","65"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-01","0.00","69","76","66"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-02","0.06","70","78",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-03","0.00","70","78","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-04","0.00","69","79",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-05","0.00","70","79","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-06","0.00","74","80","63"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-07","0.00","68","79",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-08","0.06","67","73","62"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-09","0.06","67","77",
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-10","0.00","67","76","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-11","0.00","65","73","58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-12","0.01","64",,"58"
"NZM00093110","AUCKLAND AERO AWS, NZ","2018-03-13","0.43","67","74","61"
