Date(NZST),SoilMoisture(%)
20091126,49.1
20091126,49.2
20091126,49.2
20091126,49
20091127,49
20091127,49.1
20091127,49.1
20091127,49.1
20091127,49.1
20091127,49
20091127,49.1
20091127,49.1
20091127,49.1
20091127,49.1
20091127,49.2
20091127,49.3
20091127,49.1
20091127,49.1
20091127,48.8
20091127,48.8
20091127,48.8
20091127,49
20091127,48.9
20091127,48.8
20091127,48.8
20091127,48.9
20091127,49
20091127,48.7
20091128,48.7
20091128,48.8
20091128,49.3
20091128,49.6
20091128,50.2
20091128,50.3
20091128,51.5
20091128,53.7
20091128,54.5
20091128,54.2
20091128,54.4
20091128,54.4
20091128,54
20091128,53.9
20091128,53.8
20091128,53.6
20091128,53.5
20091128,53.4
20091128,53
20091128,52.7
20091128,52.8
20091128,52.5
20091128,52.4
20091128,52.4
20091129,52.5
20091129,52.5
20091129,52.3
20091129,52.3
20091129,52.2
20091129,52.1
20091129,52.3
20091129,52.3
20091129,52.3
20091129,52.2
20091129,52.3
20091129,52
20091129,51.7
20091129,51.9
20091129,51.8
20091129,51.5
20091129,51.3
20091129,51.3
20091129,51.3
20091129,51.1
20091129,51.1
20091129,51.1
20091129,51.1
20091129,51.1
20091130,51.1
20091130,51.3
20091130,50.9
20091130,50.9
20091130,51.1
20091130,51.1
20091130,51.2
20091130,51.1
20091130,51.1
20091130,51.1
20091130,51.1
20091130,51.1
20091130,51.1
20091130,51.3
20091130,51.3
20091130,51.3
20091130,51.3
20091130,51.4
20091130,51.3
20091130,51.3
20091130,52.2
20091130,52.6
20091130,53.4
20091130,53.8
20091201,54
20091201,54.7
20091201,54.6
20091201,54.9
20091201,54.9
20091201,55.1
20091201,55.1
20091201,55.9
20091201,55.4
20091201,55.5
20091201,55.8
20091201,53.3
20091201,53.3
20091201,56.2
20091201,55.8
20091201,56.3
20091201,55.8
20091201,55.8
20091201,55.8
20091201,55.5
20091201,55.1
20091201,55.3
20091201,55.1
20091201,55.1
20091202,55
20091202,54.8
20091202,54.6
20091202,54.9
20091202,54.5
20091202,59.6
20091202,63.6
20091202,63.1
20091202,61.9
20091202,60.7
20091202,59.9
20091202,59.2
20091202,58.7
20091202,57.9
20091202,58.1
20091202,58.1
20091202,62.3
20091202,65.2
20091202,64.6
20091202,62.4
20091202,61.1
20091202,60.3
20091202,59.8
20091202,59.8
20091203,60.5
20091203,60.2
20091203,60
20091203,59.8
20091203,59.3
20091203,59.4
20091203,58.9
20091203,58.5
20091203,59
20091203,58.9
20091203,58.7
20091203,58.4
20091203,58
20091203,58
20091203,57.6
20091203,56.5
20091203,56.3
20091203,55.8
20091203,55.8
20091203,55.4
20091203,55.4
20091203,55.1
20091203,55.1
20091203,54.9
20091204,54.7
20091204,54.7
20091204,54.7
20091204,54.5
20091204,54.6
20091204,54.4
20091204,54.2
20091204,54.2
20091204,54.3
20091204,54
20091204,54.2
20091204,54
20091204,54
20091204,53.5
20091204,53.3
20091204,53.3
20091204,52.9
20091204,52.9
20091204,53
20091204,52.5
20091204,52.8
20091204,52.5
20091204,52.7
20091204,52.5
20091205,52.5
20091205,52.6
20091205,52.6
20091205,52.5
20091205,52.5
20091205,52.7
20091205,52.5
20091205,52.3
20091205,52.7
20091205,52.3
20091205,52.2
20091205,52.3
20091205,52.2
20091205,52.3
20091205,52.2
20091205,52.1
20091205,52.2
20091205,53.6
20091205,54.4
20091205,54.8
20091205,55.1
20091205,55.1
20091205,55.1
20091205,55.1
20091206,54.9
20091206,54.9
20091206,54.9
20091206,54.6
20091206,54.7
20091206,54.5
20091206,54.4
20091206,54.4
20091206,54.7
20091206,54.2
20091206,54.3
20091206,54.3
20091206,54.7
20091206,54.9
20091206,55.7
20091206,56.7
20091206,56.9
20091206,57
20091206,56.9
20091206,56.5
20091206,56.5
20091206,56.5
20091206,56
20091206,55.7
20091207,55.8
20091207,55.8
20091207,55.7
20091207,55.8
20091207,55.1
20091207,55.3
20091207,55.3
20091207,55.3
20091207,55.1
20091207,55.1
20091207,55.1
20091207,54.9
20091207,54.7
20091207,54.7
20091207,54.5
20091207,54.3
20091207,54.2
20091207,53.8
20091207,53.7
20091207,53.8
20091207,53.6
20091207,53.6
20091207,53.6
20091207,53.3
20091208,53.3
20091208,53.4
20091208,53.2
20091208,53.1
20091208,53.2
20091208,53.2
20091208,53
20091208,53.2
20091208,53.2
20091208,53.1
20091208,53.1
20091208,52.9
20091208,52.5
20091208,52.5
20091208,52.5
20091208,52.5
20091208,52.2
20091208,52.2
20091208,51.9
20091208,51.9
20091208,51.9
20091208,52
20091208,51.9
20091208,51.7
20091209,51.7
20091209,51.7
20091209,51.8
20091209,51.6
20091209,51.8
20091209,51.7
20091209,51.8
20091209,51.5
20091209,51.5
20091209,51.7
20091209,51.5
20091209,51.7
20091209,51.5
20091209,51.5
20091209,51.4
20091209,51.5
20091209,51.2
20091209,51.2
20091209,51.3
20091209,51.4
20091209,51.3
20091209,51.6
20091209,51.4
20091209,51.6
20091210,52.2
20091210,52.7
20091210,53.2
20091210,53.4
20091210,53.7
20091210,53.7
20091210,54
20091210,54
20091210,54
20091210,54.3
20091210,54
20091210,54.6
20091210,54.2
20091210,54.9
20091210,54.7
20091210,55.1
20091210,55.2
20091210,55.4
20091210,55.4
20091210,55.3
20091210,54.5
20091210,52.2
20091210,52.4
20091210,52.3
20091211,52.5
20091211,52.5
20091211,52.3
20091211,52.1
20091211,52.2
20091211,52.2
20091211,52.6
20091211,52.1
20091211,52.1
20091211,55.6
20091211,55.6
20091211,55.3
20091211,55.3
20091211,55.3
20091211,55.1
20091211,55.1
20091211,55.1
20091211,54.9
20091211,55
20091211,55.4
20091211,52.7
20091211,53.2
20091211,53.5
20091211,57.9
20091212,58.5
20091212,59.2
20091212,60.9
20091212,63.3
20091212,62.3
20091212,60.9
20091212,60
20091212,59.4
20091212,59
20091212,58.6
20091212,58.4
20091212,58.9
20091212,59
20091212,59
20091212,58.6
20091212,58.2
20091212,57.9
20091212,58.2
20091212,58
20091212,57.7
20091212,57.4
20091212,57.4
20091212,57.2
20091212,57.1
20091213,57
20091213,56.9
20091213,56.7
20091213,56.5
20091213,56.5
20091213,55.6
20091213,55.5
20091213,56
20091213,57
20091213,57.4
20091213,57.2
20091213,57.2
20091213,55.9
20091213,55.5
20091213,55.3
20091213,55.4
20091213,55.5
20091213,55.8
20091213,55.8
20091213,58.3
20091213,59.7
20091213,59.6
20091213,59
20091213,58.9
20091214,60
20091214,59.8
20091214,59.5
20091214,59.2
20091214,58.8
20091214,58.4
20091214,58.1
20091214,56.5
20091214,56.3
20091214,56
20091214,55.8
20091214,55.8
20091214,55.6
20091214,55.3
20091214,55.5
20091214,55.4
20091214,54.1
20091214,54.9
20091214,56.3
20091214,55.9
20091214,55.8
20091214,55.8
20091214,55.8
20091214,55.3
20091215,55.4
20091215,55.3
20091215,55.1
20091215,55.1
20091215,55
20091215,55.3
20091215,55.1
20091215,55.1
20091215,55.1
20091215,54.9
20091215,54.9
20091215,54.9
20091215,54.8
20091215,54.6
20091215,54.5
20091215,54.2
20091215,54.1
20091215,54.1
20091215,54
20091215,54
20091215,53.8
20091215,53.7
20091215,53.8
20091215,53.8
20091216,53.8
20091216,53.6
20091216,53.6
20091216,53.6
20091216,53.8
20091216,53.8
20091216,53.6
20091216,53.6
20091216,53.8
20091216,53.8
20091216,53.8
20091216,53.8
20091216,53.8
20091216,53.7
20091216,53.8
20091216,53.8
20091216,53.8
20091216,53.6
20091216,53.8
20091216,53.8
20091216,53.7
20091216,53.6
20091216,53.6
20091216,53.6
20091217,53.5
20091217,53.5
20091217,53.6
20091217,53.5
20091217,53.8
20091217,53.6
20091217,53.6
20091217,53.5
20091217,53.6
20091217,53.6
20091217,53.6
20091217,53.4
20091217,53.3
20091217,53.1
20091217,53.4
20091217,53.1
20091217,53
20091217,52.9
20091217,52.9
20091217,52.5
20091217,52.5
20091217,52.5
20091217,52.6
20091217,52.6
20091218,52.5
20091218,52.8
20091218,52.7
20091218,52.7
20091218,52.6
20091218,52.5
20091218,52.5
20091218,52.6
20091218,52.5
20091218,52.6
20091218,52.3
20091218,52.3
20091218,52.5
20091218,52.3
20091218,52.3
20091218,52.1
20091218,52.1
20091218,52
20091218,51.9
20091218,51.8
20091218,51.7
20091218,51.7
20091218,51.8
20091218,51.7
20091219,51.7
20091219,51.7
20091219,51.7
20091219,51.7
20091219,51.7
20091219,51.8
20091219,51.7
20091219,51.8
20091219,51.7
20091219,51.7
20091219,52.2
20091219,52.1
20091219,52.3
20091219,52.1
20091219,52.4
20091219,52.5
20091219,52.5
20091219,52.3
20091219,52.5
20091219,52.5
20091219,52.5
20091219,52.3
20091219,52.4
20091219,52.3
20091220,52.3
20091220,52.4
20091220,52.3
20091220,52.3
20091220,52.4
20091220,52.6
20091220,52.5
20091220,52.5
20091220,52.7
20091220,52.7
20091220,52.9
20091220,53.1
20091220,53.3
20091220,53.2
20091220,53.1
20091220,53.2
20091220,53
20091220,53.2
20091220,53.2
20091220,53.1
20091220,53.2
20091220,53
20091220,53
20091220,53.2
20091221,53.1
20091221,53.1
20091221,53.1
20091221,52.9
20091221,52.9
20091221,52.9
20091221,53
20091221,52.9
20091221,52.8
20091221,52.9
20091221,53
20091221,53
20091221,52.9
20091221,53
20091221,52.6
20091221,52.7
20091221,52.5
20091221,52.5
20091221,52.3
20091221,52.3
20091221,52.1
20091221,52.3
20091221,52.3
20091221,52
20091222,51.9
20091222,52
20091222,52.1
20091222,52.1
20091222,52.1
20091222,52.1
20091222,52.1
20091222,52.1
20091222,52.4
20091222,51.9
20091222,52.1
20091222,52.1
20091222,52.1
20091222,51.5
20091222,51.7
20091222,51.7
20091222,51.7
20091222,51.6
20091222,51.5
20091222,51.3
20091222,51.3
20091222,51.4
20091222,51.3
20091222,51.3
20091223,51.4
20091223,51.5
20091223,51.5
20091223,51.6
20091223,51.5
20091223,51.5
20091223,51.6
20091223,51.2
20091223,51.1
20091223,51.3
20091223,51.2
20091223,51.3
20091223,51
20091223,51.2
20091223,51
20091223,51.2
20091223,51.2
20091223,51
20091223,51.2
20091223,51.2
20091223,51.2
20091223,51.2
20091223,50.8
20091223,51
20091224,51
20091224,50.9
20091224,50.9
20091224,50.9
20091224,50.9
20091224,50.9
20091224,50.9
20091224,50.9
20091224,51
20091224,50.9
20091224,50.9
20091224,51
20091224,50.9
20091224,51
20091224,50.9
20091224,50.8
20091224,50.8
20091224,50.5
20091224,50.6
20091224,50.6
20091224,50.5
20091224,50.5
20091224,50.2
20091224,50.3
20091225,50.4
20091225,50.3
20091225,50.6
20091225,50.6
20091225,50.6
20091225,50.6
20091225,50.6
20091225,50.6
20091225,50.6
20091225,50.6
20091225,50.6
20091225,50.5
20091225,50.5
20091225,50.4
20091225,50.6
20091225,50.2
20091225,50.2
20091225,50.2
20091225,50.2
20091225,50.2
20091225,50.2
20091225,50.2
20091225,50.2
20091225,50.1
20091226,50
20091226,50
20091226,50.1
20091226,50.1
20091226,50.2
20091226,50.2
20091226,50.2
20091226,50.2
20091226,50.2
20091226,50.4
20091226,50.3
20091226,50.1
20091226,50.2
20091226,50.2
20091226,50.2
20091226,50.2
20091226,50
20091226,49.8
20091226,49.8
20091226,49.8
20091226,49.9
20091226,50.2
20091226,50.2
20091226,50.2
20091227,50
20091227,50.1
20091227,50.1
20091227,50.8
20091227,52.3
20091227,53.4
20091227,54.1
20091227,55
20091227,55.4
20091227,55.7
20091227,57.7
20091227,58.1
20091227,57.9
20091227,57.9
20091227,57.7
20091227,57.7
20091227,56.9
20091227,56.7
20091227,56.3
20091227,56
20091227,55.8
20091227,55.5
20091227,55.5
20091227,55.3
20091228,55.3
20091228,54.9
20091228,54.9
20091228,54.9
20091228,54.8
20091228,54.6
20091228,54.6
20091228,54.7
20091228,54.2
20091228,54.4
20091228,54.2
20091228,54.2
20091228,53.9
20091228,54
20091228,53.8
20091228,53.6
20091228,53.4
20091228,53.3
20091228,53.1
20091228,53.1
20091228,53
20091228,52.9
20091228,52.7
20091228,52.7
20091229,52.5
20091229,52.5
20091229,52.7
20091229,52.7
20091229,53.4
20091229,58.3
20091229,59.8
20091229,58.8
20091229,58.4
20091229,57.8
20091229,57.6
20091229,57.2
20091229,53.2
20091229,52.9
20091229,53
20091229,52.6
20091229,52.4
20091229,52.1
20091229,52
20091229,51.7
20091229,54.9
20091229,54.8
20091229,54.8
20091229,54.6
20091230,54.6
20091230,54.2
20091230,54.3
20091230,54.2
20091230,54.2
20091230,54
20091230,54
20091230,54
20091230,54
20091230,53.8
20091230,54
20091230,54
20091230,53.5
20091230,53.8
20091230,53.8
20091230,53.6
20091230,53.5
20091230,53.6
20091230,53.6
20091230,53.5
20091230,53.6
20091230,53.2
20091230,53.2
20091230,53.3
20091231,53.5
20091231,53.1
20091231,53.3
20091231,53.4
20091231,53.4
20091231,53.3
20091231,53.5
20091231,53.5
20091231,53.6
20091231,53.6
20091231,53.6
20091231,53.2
20091231,53.5
20091231,53.3
20091231,53.3
20091231,53.1
20091231,53.2
20091231,53.2
20091231,53.3
20091231,53.1
20091231,52.9
20091231,52.9
20091231,52.9
20091231,52.9
20100101,52.9
20100101,52.8
20100101,53.2
20100101,52.9
20100101,53
20100101,52.9
20100101,53.1
20100101,53
20100101,53.1
20100101,52.8
20100101,53.1
20100101,52.9
20100101,52.9
20100101,52.8
20100101,52.8
20100101,52.5
20100101,52.5
20100101,52.3
20100101,52.3
20100101,52.1
20100101,52.2
20100101,52.1
20100101,52.3
20100101,52.4
20100102,52.3
20100102,52.3
20100102,52.3
20100102,52.3
20100102,52.3
20100102,52.3
20100102,52.8
20100102,53
20100102,54.1
20100102,55.8
20100102,57
20100102,54.7
20100102,55.1
20100102,54.8
20100102,56.1
20100102,60.5
20100102,59.8
20100102,59.1
20100102,58.6
20100102,58
20100102,54.7
20100102,54.7
20100102,54.2
20100102,54.2
20100103,54
20100103,54
20100103,54
20100103,54
20100103,54.2
20100103,54.3
20100103,53.9
20100103,54
20100103,53.9
20100103,53.9
20100103,53.6
20100103,53.5
20100103,54
20100103,59.9
20100103,61.2
20100103,61.9
20100103,62.5
20100103,63.2
20100103,62.1
20100103,60.7
20100103,59.8
20100103,59.2
20100103,58.9
20100103,58.3
20100104,57.9
20100104,58.2
20100104,58.2
20100104,57.5
20100104,57.5
20100104,57.5
20100104,57.7
20100104,57.2
20100104,57.2
20100104,57.2
20100104,57
20100104,56.9
20100104,55.8
20100104,56
20100104,55.8
20100104,55.8
20100104,55.8
20100104,56.1
20100104,55.8
20100104,55.8
20100104,55.6
20100104,56
20100104,56
20100104,55.8
20100105,55.8
20100105,55.8
20100105,55.8
20100105,55.6
20100105,55.5
20100105,55.3
20100105,55.3
20100105,55.1
20100105,55.3
20100105,55.3
20100105,55.1
20100105,55.1
20100105,55.1
20100105,55
20100105,54.7
20100105,54.9
20100105,54.6
20100105,54.4
20100105,54.2
20100105,54.2
20100105,54.1
20100105,54
20100105,54
20100105,53.8
20100106,53.8
20100106,53.8
20100106,53.8
20100106,53.8
20100106,53.6
20100106,53.7
20100106,53.8
20100106,53.6
20100106,53.6
20100106,53.6
20100106,53.6
20100106,53.4
20100106,53.3
20100106,53.3
20100106,53.2
20100106,53.1
20100106,52.9
20100106,52.9
20100106,52.9
20100106,52.8
20100106,53
20100106,52.8
20100106,52.7
20100106,52.5
20100107,52.7
20100107,52.7
20100107,52.8
20100107,52.7
20100107,52.7
20100107,52.7
20100107,52.8
20100107,52.6
20100107,52.8
20100107,52.7
20100107,52.7
20100107,52.7
20100107,52.7
20100107,52.9
20100107,52.7
20100107,52.8
20100107,54
20100107,55.5
20100107,58.1
20100107,58.4
20100107,58.2
20100107,57.6
20100107,57.4
20100107,57.2
20100108,56.8
20100108,56.8
20100108,56.7
20100108,56.8
20100108,56.5
20100108,56.2
20100108,56.5
20100108,56.5
20100108,55.7
20100108,56.5
20100108,56.5
20100108,56.5
20100108,56.5
20100108,56.5
20100108,56.3
20100108,56.2
20100108,56
20100108,55.8
20100108,55.4
20100108,55.6
20100108,55.3
20100108,55.1
20100108,55.1
20100108,54.9
20100109,55.1
20100109,54.9
20100109,54.9
20100109,54.6
20100109,54.6
20100109,54.9
20100109,54.7
20100109,54.6
20100109,54.4
20100109,54.5
20100109,54.5
20100109,54.3
20100109,54.2
20100109,54.2
20100109,54.2
20100109,54.2
20100109,53.9
20100109,54
20100109,54
20100109,53.7
20100109,53.8
20100109,53.6
20100109,53.7
20100109,53.7
20100110,53.8
20100110,53.6
20100110,53.8
20100110,53.8
20100110,53.8
20100110,53.7
20100110,53.5
20100110,53.5
20100110,53.7
20100110,53.7
20100110,54.1
20100110,55.9
20100110,60.7
20100110,64.2
20100110,64.8
20100110,63.4
20100110,61.9
20100110,60.9
20100110,60.2
20100110,60
20100110,59.6
20100110,59.6
20100110,59.1
20100110,59.2
20100111,59.2
20100111,58.9
20100111,58.9
20100111,58.6
20100111,58.4
20100111,58.2
20100111,58.2
20100111,58.2
20100111,58.2
20100111,57.9
20100111,57.9
20100111,57.2
20100111,57.2
20100111,56.9
20100111,56.9
20100111,56.7
20100111,56.6
20100111,56.5
20100111,56.3
20100111,56
20100111,56
20100111,55.8
20100111,55.8
20100111,55.5
20100112,55.3
20100112,55.5
20100112,55.4
20100112,55.3
20100112,55.4
20100112,55.3
20100112,55.1
20100112,55.1
20100112,55.2
20100112,54.9
20100112,54.8
20100112,55.1
20100112,54.9
20100112,54.9
20100112,54.4
20100112,54.4
20100112,54.5
20100112,54.2
20100112,54.3
20100112,53.9
20100112,54
20100112,53.8
20100112,54
20100112,53.8
20100113,53.8
20100113,53.7
20100113,53.8
20100113,53.8
20100113,53.6
20100113,53.6
20100113,53.8
20100113,53.6
20100113,53.8
20100113,53.4
20100113,53.8
20100113,53.4
20100113,53.3
20100113,53.4
20100113,53.4
20100113,53.3
20100113,53.1
20100113,53.3
20100113,53.1
20100113,53.2
20100113,53.3
20100113,53.1
20100113,53.2
20100113,53.2
20100114,53.1
20100114,53.2
20100114,53.1
20100114,53.2
20100114,53.2
20100114,53.1
20100114,53.2
20100114,53.1
20100114,52.9
20100114,53
20100114,52.9
20100114,52.8
20100114,52.7
20100114,52.6
20100114,52.5
20100114,52.4
20100114,52.2
20100114,52.1
20100114,52.1
20100114,52
20100114,51.9
20100114,51.7
20100114,51.9
20100114,51.8
20100115,51.9
20100115,51.9
20100115,51.9
20100115,51.9
20100115,51.9
20100115,51.9
20100115,51.9
20100115,51.8
20100115,52
20100115,51.8
20100115,51.8
20100115,51.4
20100115,51.5
20100115,51.5
20100115,51.5
20100115,51.2
20100115,51.2
20100115,50.9
20100115,50.9
20100115,50.9
20100115,50.9
20100115,50.6
20100115,50.6
20100115,50.6
20100116,50.6
20100116,50.7
20100116,50.6
20100116,50.6
20100116,50.6
20100116,50.5
20100116,50.5
20100116,50.6
20100116,51
20100116,50.6
20100116,50.8
20100116,50.6
20100116,50.6
20100116,50.5
20100116,50.5
20100116,50.6
20100116,50.2
20100116,50.4
20100116,50.4
20100116,50.2
20100116,50.2
20100116,50.2
20100116,50.2
20100116,50.2
20100117,50.2
20100117,50.2
20100117,50.2
20100117,50.2
20100117,50.2
20100117,50.3
20100117,50.1
20100117,50
20100117,50.1
20100117,50.3
20100117,50.2
20100117,50.2
20100117,50
20100117,50
20100117,49.6
20100117,49.8
20100117,49.9
