,Date(NZST),Pmsl(hPa),Pstn(hPa),Amount(mm),Period(min),daily_total_rainfall,daily_avg_duration,daily_min_duration,daily_max_duration,daily_median_duration,Rainfall(mm),Deficit(mm),Sunshine(Hrs),WindDir(DegT),Speed(m/s)_x,WindDir StdDev,WindSpd StdDev,Tmax(C),Tmin(C),Tgmin(C),Tmean(C),Twet(C),RH(%),Tdew(C),Dir(DegT),Speed(m/s)_y,Percent(%),soil_avg_moist,soil_min_moist,soil_max_moist,soil_median_moist
621,2021-12-10,1016.9,993.5,0.0,1713.3,1.23,202.3111111111111,5.0,1713.3,16.8,12.0,0.0,5.0,16,0.9,91,0.4,20.5,12.9,11.2,16.7,15.3,84.0,14.2,19,7.7,54.6,54.6,54.6,54.6,54.6
622,2021-12-11,1011.4,988.0,0.0,49.2,10.01,39.054054054054056,3.2,800.6,15.1,8.6,0.0,1.7,42,2.8,22,1.1,24.4,15.9,15.6,20.2,15.5,93.0,15.0,78,9.3,50.8,50.8,50.8,50.8,50.8
623,2021-12-12,1016.7,993.1,0.0,31.3,3.96,30.52,1.1,268.0,9.15,5.6,0.0,1.1,216,1.5,22,0.6,23.1,14.2,14.3,18.7,13.8,89.0,13.0,142,7.2,51.5,51.5,51.5,51.5,51.5
624,2021-12-14,1010.0,986.6,0.0,2424.1,7.19,79.28372093023255,3.0,2424.1,15.3,0.6,5.6,0.0,113,1.1,22,0.4,22.5,14.4,14.0,18.5,14.6,92.0,14.0,221,4.6,50.2,50.2,50.2,50.2,50.2
625,2021-12-15,999.9,976.6,0.61,25.7,5.31,23.45,3.1,96.3,18.65,11.8,0.0,3.0,204,3.7,24,1.4,20.3,13.0,13.0,16.7,13.0,90.0,12.3,154,10.3,50.0,50.0,50.0,50.0,50.0
626,2021-12-16,992.5,969.6,0.0,2198.3,0.11,1104.3000000000002,10.3,2198.3,1104.3000000000002,0.2,3.3,9.5,358,1.6,69,0.5,24.4,10.5,8.4,17.5,14.2,78.0,12.5,228,8.2,51.1,51.1,51.1,51.1,51.1
627,2021-12-17,998.5,975.5,0.0,458.3,3.04,75.625,0.7,902.4,5.15,2.4,4.4,4.7,256,1.2,44,0.9,25.7,14.9,14.3,20.3,14.7,82.0,13.3,187,9.3,49.6,49.6,49.6,49.6,49.6
628,2021-12-18,1012.9,989.2,0.0,153.2,1.85,52.51176470588235,1.3,402.8,15.4,2.0,5.9,4.6,303,0.8,39,0.4,19.6,9.9,8.2,14.8,11.4,86.0,10.3,227,10.3,49.6,49.6,49.6,49.6,49.6
629,2021-12-20,1019.9,996.2,0.0,3269.1,-0.08,825.9499999999999,4.0,3269.1,15.35,0.0,12.6,5.7,331,1.4,86,0.8,22.7,9.5,7.0,16.1,12.6,80.0,11.0,48,13.4,48.8,48.8,48.8,48.8,48.8
630,2021-12-21,1010.6,987.1,-6.0,232.5,-5.62,62.775,1.9,232.5,8.35,7.8,8.3,1.3,295,1.2,40,0.4,20.7,11.0,8.1,15.9,13.7,92.0,13.1,74,11.8,48.9,48.9,48.9,48.9,48.9
631,2021-12-22,1011.4,988.0,0.0,2606.9,-1.7999999999999998,442.98333333333335,1.7,2606.9,5.300000000000001,0.0,11.8,6.1,247,0.9,27,0.3,19.8,13.7,13.3,16.8,14.8,89.0,14.0,295,9.8,49.6,49.6,49.6,49.6,49.6
632,2021-12-25,1022.5,998.7,0.0,3878.6,-1.8,2056.1,233.6,3878.6,2056.1,0.0,19.5,3.8,322,1.0,47,0.5,22.7,10.4,8.9,16.6,12.5,78.0,10.7,357,5.7,48.1,48.1,48.1,48.1,48.1
633,2021-12-27,1013.4,990.1,0.0,2417.7,-2.0,224.65,0.6,2417.7,2.2,0.0,24.6,5.6,13,0.9,70,0.5,21.9,11.9,8.6,16.9,15.6,82.0,14.3,354,9.3,48.4,48.4,48.4,48.4,48.4
634,2021-12-28,1007.4,984.0,-1.8,363.3,-8.6,83.75,1.1,363.3,5.4,13.6,14.5,1.2,130,0.6,64,0.2,21.9,13.7,13.5,17.8,14.0,94.0,13.6,208,7.7,48.6,48.6,48.6,48.6,48.6
635,2021-12-29,1006.8,983.4,0.0,1159.3,0.0,1159.3,1159.3,1159.3,1159.3,7.4,10.6,8.6,9,0.8,74,0.4,17.7,11.6,11.6,14.7,12.3,73.0,10.0,196,8.8,52.0,52.0,52.0,52.0,52.0
636,2021-12-30,1010.3,986.7,-0.4,1160.0,-0.4,1160.0,1160.0,1160.0,1160.0,0.6,13.5,3.6,267,0.6,40,0.3,20.6,10.7,9.0,15.7,11.5,83.0,10.1,211,6.7,50.0,50.0,50.0,50.0,50.0
637,2022-01-10,1021.9,998.3,0.0,15700.2,0.6,2256.557142857143,3.5,15700.2,13.3,0.4,66.4,6.7,305,0.8,79,0.3,22.0,13.5,12.2,17.8,15.2,84.0,14.0,312,7.2,44.0,44.0,44.0,44.0,44.0
638,2022-01-19,1011.8,988.6,0.0,13032.5,18.06,281.634,1.0,13032.5,4.800000000000001,0.2,105.1,1.2,255,0.7,41,0.2,26.8,17.5,16.1,22.2,17.6,92.0,17.1,359,8.8,35.7,35.7,35.7,35.7,35.7
639,2022-01-20,1011.6,988.0,0.0,283.5,3.34,62.05,0.6,437.8,8.2,19.4,88.8,5.3,165,0.9,52,0.6,24.0,11.0,10.3,17.5,11.3,76.0,9.3,190,9.8,45.1,45.1,45.1,45.1,45.1
640,2022-01-25,1012.3,989.0,0.0,6708.6,1.47,398.6277777777778,3.2,6708.6,17.8,0.0,105.4,1.3,122,1.4,56,0.6,27.5,11.3,8.2,19.4,14.2,75.0,12.2,347,5.1,36.4,36.4,36.4,36.4,36.4
641,2022-01-26,1005.1,982.0,0.0,684.1,3.23,58.96470588235294,1.1,684.1,10.3,4.2,104.3,5.9,316,0.9,90,0.6,19.0,16.3,16.3,17.7,17.0,96.0,16.8,175,9.8,36.5,36.5,36.5,36.5,36.5
642,2022-02-01,1022.2,998.6,0.0,9213.8,0.35,1865.92,11.7,9213.8,22.0,0.0,119.7,7.2,352,0.8,45,0.4,30.3,12.5,10.2,21.4,15.0,81.0,13.6,8,8.8,33.3,33.3,33.3,33.3,33.3
643,2022-02-02,1015.3,992.0,0.0,356.5,49.32,13.823584905660375,1.0,356.5,9.35,2.2,118.9,0.0,28,2.5,29,1.0,28.6,16.8,17.0,22.7,17.4,95.0,17.1,38,11.8,33.0,33.0,33.0,33.0,33.0
644,2022-02-03,1009.9,986.9,0.25,26.4,18.38,25.314035087719297,1.6,548.9,12.0,51.8,68.5,2.1,27,3.2,30,1.3,20.5,17.7,17.7,19.1,19.6,93.0,19.1,9,11.8,50.9,50.9,50.9,50.9,50.9
645,2022-02-04,1007.3,984.3,0.54,20.1,56.18,14.027058823529412,2.7,54.7,12.0,22.0,49.8,0.0,37,3.7,28,1.4,24.2,17.8,17.4,21.0,18.1,91.0,17.5,58,11.3,50.0,50.0,50.0,50.0,50.0
646,2022-02-05,1007.1,983.8,0.0,623.2,4.8,46.047222222222224,1.0,623.2,12.4,50.0,3.2,0.0,215,2.2,20,0.8,20.3,15.2,15.6,17.8,15.0,96.0,14.8,236,6.7,48.2,48.2,48.2,48.2,48.2
647,2022-02-06,1013.9,990.3,0.0,84.3,0.67,39.73333333333333,11.6,84.3,30.65,3.4,3.1,5.0,202,1.7,18,0.6,17.1,12.5,12.7,14.8,13.0,88.0,12.2,132,11.8,45.2,45.2,45.2,45.2,45.2
648,2022-02-09,1016.8,993.6,0.0,4403.2,134.54,33.81280487804878,0.4,4403.2,4.3,13.4,0.0,0.1,25,1.1,68,0.5,32.5,18.1,16.9,25.3,19.0,96.0,18.7,26,5.7,42.0,42.0,42.0,42.0,42.0
649,2022-02-10,1011.1,988.0,1.51,12.5,54.26,13.020731707317074,1.3,175.4,7.0,166.6,0.0,1.1,234,0.8,31,0.5,21.6,18.8,18.7,20.2,18.8,98.0,18.7,90,10.8,59.9,59.9,59.9,59.9,59.9
650,2022-02-12,1007.8,984.5,0.0,2654.6,16.48,116.25,5.6,2654.6,19.45,0.0,3.4,0.0,120,1.0,18,0.4,23.7,16.0,15.7,19.9,15.6,91.0,14.9,160,7.2,44.1,44.1,44.1,44.1,44.1
651,2022-02-13,1004.8,981.0,0.79,13.4,26.62,22.502040816326527,3.8,228.8,11.3,42.0,0.0,0.0,186,3.2,20,1.0,18.5,8.8,8.6,13.7,8.3,89.0,7.4,189,9.3,51.6,51.6,51.6,51.6,51.6
652,2022-02-19,1016.0,992.6,0.0,7976.5,21.0,164.13333333333335,0.5,7976.5,9.75,0.0,18.9,0.4,19,2.0,33,0.8,24.1,12.1,11.5,18.1,15.1,84.0,13.9,44,9.8,41.7,41.7,41.7,41.7,41.7
653,2022-02-21,1024.2,1000.1,0.0,1945.5,-0.1,1002.75,60.0,1945.5,1002.75,0.0,4.6,9.8,337,0.9,19,0.4,24.2,9.3,7.4,16.8,10.7,99.0,10.7,238,7.2,44.3,44.3,44.3,44.3,44.3
654,2022-02-23,1028.3,1004.5,0.0,2668.2,1.2000000000000002,531.4,0.7,2668.2,4.2,0.0,11.3,3.4,209,1.1,51,0.6,23.4,13.6,13.4,18.5,15.4,92.0,14.8,234,5.1,42.8,42.8,42.8,42.8,42.8
655,2022-03-11,1016.6,993.1,0.0,22950.1,3.3200000000000003,1655.357142857143,4.3,22950.1,16.85,0.0,61.8,1.7,241,0.7,64,0.3,28.4,13.7,10.0,21.1,15.5,91.0,14.8,62,11.3,37.3,37.3,37.3,37.3,37.3
656,2022-03-12,1016.6,993.0,0.06,25.1,0.68,14.2,2.7,42.4,6.1,3.6,61.4,8.0,165,0.3,43,0.3,23.0,13.4,10.0,18.2,14.6,96.0,14.4,150,9.8,37.8,37.8,37.8,37.8,37.8
657,2022-03-21,1013.8,990.2,0.0,13153.5,3.13,595.3291666666667,2.6,13153.5,20.6,1.0,87.7,0.0,129,1.2,34,0.5,22.9,11.9,11.9,17.4,13.0,91.0,12.4,134,5.1,35.6,35.6,35.6,35.6,35.6
658,2022-03-22,1009.6,985.9,0.0,97.2,3.77,46.235,1.9,586.0,8.2,2.2,88.1,1.9,246,0.8,55,0.5,17.7,10.5,9.3,14.1,11.3,99.0,11.3,130,4.6,35.7,35.7,35.7,35.7,35.7
659,2022-03-23,1007.6,984.1,0.0,574.7,12.3,44.26666666666667,1.3,653.5,8.45,15.8,74.9,6.5,16,0.8,75,0.5,20.3,11.2,11.8,15.8,13.7,99.0,13.7,137,4.6,36.4,36.4,36.4,36.4,36.4
660,2022-03-24,1006.1,982.8,0.0,1201.4,0.1,402.03333333333336,1.6,1201.4,3.1,1.0,77.1,4.5,132,1.2,28,0.6,24.8,13.7,13.2,19.3,14.8,95.0,14.4,141,7.7,39.9,39.9,39.9,39.9,39.9
661,2022-04-05,1017.3,993.5,0.0,17121.0,5.04,682.5346153846154,2.9,17121.0,12.45,0.0,102.1,0.6,330,0.9,22,0.4,24.6,8.5,6.4,16.6,11.1,89.0,10.3,69,6.2,34.9,34.9,34.9,34.9,34.9
662,2022-04-06,1003.8,980.6,0.0,201.2,15.96,31.48627450980392,1.1,323.7,8.1,5.6,97.5,1.7,303,0.7,45,0.4,18.4,11.9,12.7,15.2,16.1,95.0,15.8,192,10.3,35.7,35.7,35.7,35.7,35.7
663,2022-04-08,1025.2,1001.0,0.0,2762.2,0.2,1386.4499999999998,10.7,2762.2,1386.4499999999998,0.0,84.8,2.2,306,0.8,36,0.3,19.0,7.2,5.8,13.1,8.7,86.0,7.6,204,6.7,39.4,39.4,39.4,39.4,39.4
664,2022-04-12,1011.0,987.5,0.0,4662.0,10.6,122.5,1.2,4662.0,7.1,0.8,89.0,1.5,296,1.1,79,0.8,18.3,8.8,5.4,13.6,13.9,91.0,13.3,21,7.7,37.7,37.7,37.7,37.7,37.7
665,2022-04-20,1024.5,1000.8,0.0,10702.1,19.97,137.80795454545455,0.9,10702.1,8.350000000000001,9.8,79.0,0.1,104,1.1,16,0.4,21.4,6.3,7.9,13.9,15.0,96.0,14.8,19,10.3,38.4,38.4,38.4,38.4,38.4
666,2022-04-21,1011.8,988.6,0.5,21.7,5.93,22.56612903225807,0.3,280.6,3.3,30.8,49.6,2.8,33,5.6,25,1.8,20.2,15.3,16.2,17.8,17.7,93.0,17.3,79,12.4,43.2,43.2,43.2,43.2,43.2
667,2022-04-22,1013.4,989.6,-0.8,46.8,-2.0,60.57857142857142,0.7,513.9,2.7,22.2,28.9,5.1,215,1.8,33,0.8,21.5,10.8,9.2,16.2,10.3,90.0,9.5,59,8.2,45.6,45.6,45.6,45.6,45.6
668,2022-04-24,1015.6,991.6,0.0,2484.7,1.94,170.475,0.2,2484.7,2.7,3.0,25.4,1.2,297,0.6,46,0.4,14.6,7.2,7.4,10.9,9.8,98.0,9.6,168,6.2,44.2,44.2,44.2,44.2,44.2
669,2022-04-26,1019.5,995.4,0.0,1904.2,-0.3,1042.1,180.0,1904.2,1042.1,0.0,22.0,6.2,116,2.0,15,0.5,16.5,6.9,3.5,11.7,8.8,92.0,8.2,292,4.6,44.4,44.4,44.4,44.4,44.4
670,2022-04-27,1026.0,1001.5,0.0,1320.0,-0.2,720.0,120.0,1320.0,720.0,0.0,23.5,5.9,98,0.5,49,0.4,17.5,4.2,1.7,10.9,7.0,100.0,7.0,48,5.1,43.8,43.8,43.8,43.8,43.8
671,2022-04-28,1035.7,1011.2,0.0,1320.0,-0.2,720.0,120.0,1320.0,720.0,0.0,24.9,7.1,339,0.6,40,0.4,18.9,6.3,3.6,12.6,8.7,99.0,8.7,272,5.1,43.6,43.6,43.6,43.6,43.6
672,2022-04-29,1038.7,1014.0,0.0,1320.0,-0.3,517.075,60.0,1320.0,344.15,0.0,26.4,6.1,337,1.0,19,0.4,19.5,8.0,5.2,13.8,8.1,99.0,8.1,210,4.6,43.5,43.5,43.5,43.5,43.5
673,2022-05-01,1027.9,1003.9,0.0,2589.3,-4.2,196.96875,0.6,2589.3,2.7,0.2,29.1,0.8,298,0.6,64,0.4,18.9,7.1,8.9,13.0,13.0,94.0,12.6,41,8.8,43.0,43.0,43.0,43.0,43.0
674,2022-05-02,1025.6,1001.8,0.4,2.1,-5.5,102.28333333333336,0.7,398.5,62.55,17.4,12.2,1.2,96,0.6,50,0.4,17.0,13.4,12.4,15.2,14.9,99.0,14.8,69,8.8,46.4,46.4,46.4,46.4,46.4
675,2022-05-03,1029.4,1005.4,0.0,321.3,-0.2,260.55,199.8,321.3,260.55,3.8,8.9,5.3,108,1.2,14,0.4,18.6,13.1,11.1,15.9,13.6,98.0,13.5,10,5.7,46.3,46.3,46.3,46.3,46.3
676,2022-05-08,1025.0,1001.0,0.0,7685.1,-4.2,346.6875,0.7,7685.1,2.55,0.0,11.2,0.0,23,0.6,69,0.5,16.2,9.6,9.0,12.9,11.9,99.0,11.9,54,8.2,43.6,43.6,43.6,43.6,43.6
677,2022-05-09,1016.1,992.4,-1.0,20.9,5.800000000000001,8.664285714285713,0.2,132.7,1.8,33.0,0.0,2.8,133,0.9,16,0.5,16.3,11.9,11.7,14.1,12.9,98.0,12.8,48,9.3,49.2,49.2,49.2,49.2,49.2
678,2022-05-11,1034.6,1009.4,0.0,3188.6,3.7,389.29,8.8,3188.6,88.85,0.0,0.6,8.0,303,0.4,44,0.3,17.8,-0.2,-2.6,8.8,1.1,99.0,1.0,104,4.6,45.1,45.1,45.1,45.1,45.1
679,2022-05-13,1032.4,1007.9,0.0,1755.7,-0.7,1087.85,420.0,1755.7,1087.85,0.0,1.6,0.0,336,0.8,49,0.4,13.2,6.2,3.8,9.7,8.2,98.0,8.0,250,4.1,44.8,44.8,44.8,44.8,44.8
680,2022-05-14,1021.8,997.7,0.0,1167.2,-3.9,494.925,224.9,1167.2,293.8,1.2,0.9,0.0,139,0.7,35,0.4,13.1,8.2,7.0,10.7,9.8,98.0,9.6,54,8.8,44.6,44.6,44.6,44.6,44.6
681,2022-05-15,1011.5,987.9,0.0,780.3,-0.2,450.15,120.0,780.3,450.15,4.0,0.0,0.0,123,0.9,21,0.3,14.7,9.8,10.5,12.3,12.8,99.0,12.8,23,4.1,45.0,45.0,45.0,45.0,45.0
682,2022-05-16,1010.4,986.8,0.0,1401.7,-0.4,537.9,38.3,1401.7,355.8,9.2,0.0,1.5,211,0.6,16,0.5,15.3,11.9,11.8,13.6,12.7,99.0,12.7,241,4.6,48.2,48.2,48.2,48.2,48.2
683,2022-05-19,1004.0,980.6,0.0,3113.1,4.4,75.27592592592593,0.2,3113.1,1.9,9.4,0.0,0.1,26,4.1,29,1.7,15.8,8.1,5.2,12.0,12.8,92.0,12.2,30,10.8,45.3,45.3,45.3,45.3,45.3
684,2022-05-20,998.7,975.0,-3.2,562.1,-10.4,51.65142857142857,0.3,562.1,2.0,32.8,0.0,0.1,212,2.0,38,0.8,14.6,8.0,7.3,11.3,7.7,90.0,6.9,36,11.3,49.5,49.5,49.5,49.5,49.5
685,2022-05-21,1012.1,987.8,-6.0,544.0,-5.6,159.34,1.5,544.0,37.6,21.4,0.0,1.7,357,0.7,65,0.5,9.2,3.1,0.7,6.2,4.8,99.0,4.8,77,4.1,52.5,52.5,52.5,52.5,52.5
686,2022-05-22,1011.7,987.6,-15.6,1255.4,-20.7,92.45217391304348,0.8,1255.4,4.1,16.0,0.0,0.5,337,1.0,70,0.5,9.8,4.8,5.5,7.3,7.7,100.0,7.7,311,3.6,52.0,52.0,52.0,52.0,52.0
687,2022-05-24,1023.2,998.8,0.0,2780.0,0.0,2780.0,2780.0,2780.0,2780.0,0.0,0.5,2.9,327,0.7,30,0.3,11.8,3.4,3.3,7.6,6.7,99.0,6.7,114,6.2,48.4,48.4,48.4,48.4,48.4
688,2022-05-25,1021.9,997.6,-0.4,138.9,-3.4,172.24285714285716,80.9,334.8,148.1,1.0,0.0,0.4,195,0.6,63,0.4,13.6,6.8,5.8,10.2,8.3,100.0,8.3,165,6.7,47.2,47.2,47.2,47.2,47.2
689,2022-05-30,1010.0,986.1,0.0,6231.5,-11.8,833.7111111111111,1.0,6231.5,116.6,10.0,0.0,0.0,44,0.4,39,0.4,8.9,3.7,3.7,6.3,8.7,100.0,8.7,148,4.6,46.8,46.8,46.8,46.8,46.8
690,2022-05-31,1002.1,978.6,-2.8,155.2,3.8,46.70625,1.1,637.6,3.35,13.2,0.0,3.5,193,0.8,61,0.5,12.4,8.6,9.5,10.5,11.6,100.0,11.6,50,8.8,50.2,50.2,50.2,50.2,50.2
691,2022-06-01,990.3,967.2,1.6,9.6,9.4,11.666666666666666,0.2,151.4,2.1,59.8,0.0,0.1,13,4.1,41,1.8,18.0,10.1,8.2,14.1,11.9,89.0,11.0,21,12.4,62.5,62.5,62.5,62.5,62.5
692,2022-06-02,993.7,970.3,-7.0,408.6,-10.0,75.40769230769232,0.5,408.6,6.2,39.4,0.0,0.7,113,1.0,22,0.5,13.7,9.8,8.8,11.8,9.8,96.0,9.5,30,10.8,60.5,60.5,60.5,60.5,60.5
693,2022-06-03,1001.5,977.7,0.0,1445.6,-1.4,800.5,155.4,1445.6,800.5,4.4,0.0,0.7,335,1.3,24,0.4,11.9,6.9,6.5,9.4,7.5,100.0,7.5,119,6.2,50.4,50.4,50.4,50.4,50.4
694,2022-06-05,1020.3,995.5,0.0,2712.8,-1.6,1414.5,116.2,2712.8,1414.5,0.0,0.2,0.3,73,1.5,49,1.1,11.4,0.7,-1.0,6.1,1.8,100.0,1.8,65,6.2,48.3,48.3,48.3,48.3,48.3
695,2022-06-06,1017.7,993.8,0.0,690.0,-0.2,356.5,23.0,690.0,356.5,2.4,0.0,4.6,359,1.0,58,0.4,12.6,1.7,1.6,7.2,10.7,96.0,10.4,68,10.8,48.4,48.4,48.4,48.4,48.4
696,2022-06-07,1011.2,987.1,0.0,1412.6,-5.2,204.1846153846154,1.9,1412.6,63.0,1.4,0.0,0.0,121,2.7,21,1.0,16.7,2.7,0.3,9.7,6.9,97.0,6.7,35,16.0,48.3,48.3,48.3,48.3,48.3
697,2022-06-08,1006.4,982.5,-1.6,33.2,-4.2,42.52727272727273,0.5,464.6,3.4,14.8,0.0,0.3,207,0.8,59,0.5,13.6,7.0,3.0,10.3,8.0,98.0,7.8,12,8.2,51.3,51.3,51.3,51.3,51.3
698,2022-06-09,994.3,970.8,-5.2,471.6,-14.0,46.584,1.1,471.6,3.9,32.6,0.0,0.3,21,2.1,86,1.3,10.9,7.7,5.4,9.3,8.9,93.0,8.3,47,9.8,62.2,62.2,62.2,62.2,62.2
699,2022-06-10,989.9,966.4,-2.0,332.4,-10.8,41.67567567567568,0.8,511.3,3.4,29.8,0.0,0.3,35,3.0,34,1.4,10.0,6.1,4.7,8.1,7.8,89.0,6.9,302,12.4,54.7,54.7,54.7,54.7,54.7
700,2022-06-11,992.4,968.7,-3.4,520.0,-10.4,126.07272727272726,1.4,645.7,3.6,20.6,0.0,1.1,146,1.2,95,0.7,10.8,5.2,3.6,8.0,6.1,99.0,6.1,192,10.3,57.1,57.1,57.1,57.1,57.1
701,2022-06-12,988.9,965.2,-3.2,487.8,-10.8,32.90975609756097,0.1,487.8,2.0,16.4,0.0,0.0,320,1.8,72,1.1,10.0,3.2,-0.4,6.6,5.8,100.0,5.8,14,14.4,53.8,53.8,53.8,53.8,53.8
702,2022-06-13,978.1,954.8,-8.0,684.7,-13.6,47.338235294117645,1.0,684.7,3.15,33.6,0.0,0.0,60,5.4,18,1.5,10.8,5.1,3.4,8.0,6.5,88.0,5.5,7,10.8,57.7,57.7,57.7,57.7,57.7
703,2022-06-14,1004.0,980.0,-1.0,330.6,-7.999999999999999,47.82916666666667,0.5,330.6,3.8,19.8,0.0,0.0,319,1.2,95,0.6,8.3,4.3,1.9,6.3,5.9,100.0,5.9,200,7.2,54.0,54.0,54.0,54.0,54.0
704,2022-06-15,1013.2,989.0,-8.8,741.3,-12.92,86.78888888888888,1.4,741.3,31.85,21.2,0.0,0.6,90,0.7,22,0.4,10.2,5.7,5.0,8.0,6.2,100.0,6.2,179,4.6,56.3,56.3,56.3,56.3,56.3
705,2022-06-16,1018.2,993.9,0.0,490.6,-4.88,118.78333333333336,1.9,490.6,65.3,11.6,0.0,1.2,338,0.5,27,0.3,10.1,6.0,3.9,8.1,6.4,100.0,6.4,332,3.6,53.4,53.4,53.4,53.4,53.4
706,2022-06-17,1022.9,998.5,0.0,805.1,-0.2,462.55,120.0,805.1,462.55,3.6,0.0,0.0,354,0.9,24,0.3,10.8,5.9,5.2,8.4,6.4,100.0,6.4,347,3.1,52.3,52.3,52.3,52.3,52.3
707,2022-06-18,1023.9,999.4,0.0,1068.4,-0.2,594.2,120.0,1068.4,594.2,0.2,0.0,0.0,6,0.5,75,0.3,8.7,5.5,4.7,7.1,6.4,100.0,6.4,210,4.1,50.6,50.6,50.6,50.6,50.6
708,2022-06-24,1026.7,1001.7,0.0,8885.5,2.85,315.35806451612905,2.2,8885.5,14.1,0.2,1.0,0.0,345,0.5,27,0.4,5.7,-2.9,-3.4,1.4,0.8,100.0,0.8,138,2.6,49.6,49.6,49.6,49.6,49.6
709,2022-06-25,1017.5,993.3,0.9,18.7,18.25,39.34444444444444,3.1,896.4,12.8,17.0,0.0,2.5,320,0.7,77,0.4,8.0,0.6,1.7,4.3,7.2,100.0,7.2,113,4.1,49.8,49.8,49.8,49.8,49.8
710,2022-06-28,1019.6,995.3,0.0,3008.8,15.3,126.45,1.6,3008.8,11.05,14.8,0.0,0.2,158,1.4,20,0.6,10.5,4.5,3.9,7.5,7.2,97.0,7.0,123,3.6,50.7,50.7,50.7,50.7,50.7
711,2022-06-30,1016.0,991.5,0.0,2686.2,4.47,139.55714285714285,1.9,2686.2,11.5,0.0,0.2,1.0,334,0.8,21,0.4,10.0,3.8,0.7,6.9,4.4,100.0,4.4,183,8.8,51.3,51.3,51.3,51.3,51.3
712,2022-07-01,1018.6,993.9,0.0,230.3,0.13,118.35,6.4,230.3,118.35,4.4,0.0,4.0,53,0.6,75,0.4,9.5,0.7,-2.1,5.1,1.8,100.0,1.8,172,8.2,50.5,50.5,50.5,50.5,50.5
713,2022-07-02,1024.7,1000.1,0.0,1239.0,0.1,627.8,16.6,1239.0,627.8,0.2,0.1,1.7,313,0.6,14,0.3,10.7,1.6,0.5,6.2,4.8,100.0,4.8,120,3.1,50.8,50.8,50.8,50.8,50.8
714,2022-07-03,1025.7,1001.1,0.0,2144.9,0.45,371.4333333333333,3.4,2144.9,15.55,0.0,0.5,1.7,274,0.6,26,0.3,11.6,4.5,2.2,8.1,4.9,100.0,4.9,103,3.1,50.4,50.4,50.4,50.4,50.4
715,2022-07-04,1031.0,1006.2,0.0,703.5,0.15,245.46666666666667,10.0,703.5,22.9,0.6,0.2,1.9,40,1.0,34,0.5,11.9,4.2,1.0,8.1,4.9,100.0,4.9,308,3.1,50.5,50.5,50.5,50.5,50.5
716,2022-07-05,1024.9,1000.1,0.0,1324.9,-0.1,692.45,60.0,1324.9,692.45,0.0,0.5,0.0,28,0.6,73,0.4,9.2,2.8,2.3,6.0,3.4,100.0,3.4,357,5.1,50.1,50.1,50.1,50.1,50.1
717,2022-07-07,1028.2,1003.2,0.0,4176.7,0.35,844.6600000000001,11.0,4176.7,11.7,0.0,1.2,0.2,123,2.8,15,0.6,12.6,0.5,-1.1,6.6,1.1,98.0,0.9,118,5.7,50.2,50.2,50.2,50.2,50.2
718,2022-07-08,1002.9,979.2,0.0,28.4,27.6,15.230208333333332,1.9,67.1,12.05,10.8,0.0,0.0,87,1.1,27,0.5,9.2,1.0,1.1,5.1,9.1,100.0,9.1,22,12.4,50.2,50.2,50.2,50.2,50.2
719,2022-07-09,995.6,972.1,0.26,10.9,32.57,13.857446808510636,1.7,380.5,8.55,34.2,0.0,0.0,30,3.0,29,1.2,13.6,9.0,9.7,11.3,9.7,91.0,9.0,41,8.8,61.9,61.9,61.9,61.9,61.9
720,2022-07-10,1019.9,995.4,0.0,327.8,1.38,52.44545454545455,7.8,327.8,11.4,17.0,0.0,1.5,181,1.5,34,0.8,12.3,4.9,4.3,8.6,4.5,91.0,3.8,241,5.7,62.0,62.0,62.0,62.0,62.0
721,2022-07-12,1001.6,977.7,0.0,2572.6,15.68,79.1469387755102,6.1,2572.6,17.9,9.2,0.0,2.3,194,3.4,19,1.0,8.3,1.2,0.6,4.8,6.4,97.0,6.2,128,7.2,52.1,52.1,52.1,52.1,52.1
722,2022-07-13,999.0,975.3,0.18,9.1,1.12,141.63,8.1,907.0,27.1,6.6,0.0,0.6,13,0.6,66,0.4,11.9,6.5,5.4,9.2,8.2,100.0,8.2,64,10.3,57.0,57.0,57.0,57.0,57.0
723,2022-07-15,1006.0,981.7,0.0,2659.7,2.5,338.9125,1.2,2659.7,7.5,0.0,0.3,1.9,33,0.8,39,0.4,14.1,2.0,0.1,8.1,3.3,100.0,3.3,351,6.7,52.3,52.3,52.3,52.3,52.3
724,2022-07-17,1029.1,1004.1,0.0,2449.5,0.14,754.4,6.3,2449.5,280.90000000000003,0.0,0.3,1.5,353,0.8,19,0.4,9.7,0.1,-2.9,4.9,1.9,100.0,1.9,35,9.3,51.8,51.8,51.8,51.8,51.8
725,2022-07-18,1024.4,1000.3,0.0,232.1,12.61,21.22173913043478,1.3,232.1,9.7,0.8,0.0,0.0,50,5.6,19,1.6,11.1,1.7,2.9,6.4,9.3,84.0,8.0,21,14.9,51.9,51.9,51.9,51.9,51.9
726,2022-07-19,1015.5,991.7,0.21,48.4,26.29,14.124038461538465,1.9,150.7,8.6,20.8,0.0,0.0,46,5.5,21,1.8,12.4,10.6,10.0,11.5,11.4,92.0,10.8,31,14.9,60.0,60.0,60.0,60.0,60.0
