Station,Date(NZST)_Incl_secs,Amount(mm),Period(min),Freq
3925,20090223:011648,0,30.9,BPS
3925,20090223:013242,0.28,15.9,BPS
3925,20090223:013924,0.08,6.7,BPS
3925,20090223:024036,0,61.2,BPS
3925,20090223:024512,0.21,4.6,BPS
3925,20090223:055518,0,190.1,BPS
3925,20090223:060936,0.14,14.3,BPS
3925,20090223:140800,0,478.4,BPS
3925,20090223:142212,0.1,14.2,BPS
3925,20090224:161242,0,1550.5,BPS
3925,20090224:162148,0.07,9.1,BPS
3925,20090224:195130,0,209.7,BPS
3925,20090224:195948,0.37,8.3,BPS
3925,20090224:201412,0.44,14.4,BPS
3925,20090224:203318,0.16,19.1,BPS
3925,20090224:210042,0.06,27.4,BPS
3925,20090228:095512,0,5094.5,BPS
3925,20090228:101424,0.44,19.2,BPS
3925,20090228:105000,0.44,35.6,BPS
3925,20090228:110312,0.37,13.2,BPS
3925,20090228:112006,0.61,16.9,BPS
3925,20090228:112812,0.56,8.1,BPS
3925,20090228:113748,0.29,9.6,BPS
3925,20090228:115300,0.81,15.2,BPS
3925,20090228:121118,0.55,18.3,BPS
3925,20090228:121818,0.4,7,BPS
3925,20090228:122454,0.26,6.6,BPS
3925,20090228:123742,0.25,12.8,BPS
3925,20090301:032818,0,890.6,BPS
3925,20090301:034800,0.29,19.7,BPS
3925,20090301:035248,0.08,4.8,BPS
3925,20090301:041148,0.15,19,BPS
3925,20090301:042224,0.2,10.6,BPS
3925,20090301:044506,0.1,22.7,BPS
3925,20090301:094006,0,295,BPS
3925,20090301:094542,0.24,5.6,BPS
3925,20090301:095236,0.1,6.9,BPS
3925,20090301:100212,0.07,9.6,BPS
3925,20090301:124054,0,158.7,BPS
3925,20090301:124400,0.08,3.1,BPS
3925,20090301:130600,0,22,BPS
3925,20090301:132912,0.17,23.2,BPS
3925,20090301:235036,0,621.4,BPS
3925,20090302:000754,0.22,17.3,BPS
3925,20090302:001400,0.13,6.1,BPS
3925,20090302:003024,0,16.4,BPS
3925,20090302:003424,0.2,4,BPS
3925,20090302:004600,0.09,11.6,BPS
3925,20090302:005100,0.18,5,BPS
3925,20090302:005830,0.09,7.5,BPS
3925,20090302:010224,0.2,3.9,BPS
3925,20090302:010848,0.06,6.4,BPS
3925,20090302:011618,0,7.5,BPS
3925,20090302:012412,0.53,7.9,BPS
3925,20090302:013606,0.24,11.9,BPS
3925,20090302:122742,0,651.6,BPS
3925,20090302:123012,0.21,2.5,BPS
3925,20090302:123054,0.22,0.7,BPS
3925,20090302:123136,0.32,0.7,BPS
3925,20090302:123206,0.08,0.5,BPS
3925,20090302:123500,0.07,2.9,BPS
3925,20090305:172000,0,4605,BPS
3925,20090305:180430,0.08,44.5,BPS
3925,20090305:185206,0,47.6,BPS
3925,20090305:190712,0.13,15.1,BPS
3925,20090305:192712,0.51,20,BPS
3925,20090305:195748,0.54,30.6,BPS
3925,20090305:201724,0.68,19.6,BPS
3925,20090305:203418,0.36,16.9,BPS
3925,20090305:204248,0.31,8.5,BPS
3925,20090305:204900,0.35,6.2,BPS
3925,20090305:210312,0.46,14.2,BPS
3925,20090305:211848,0.37,15.6,BPS
3925,20090305:220454,0.16,46.1,BPS
3925,20090305:231136,0,66.7,BPS
3925,20090305:231854,0.14,7.3,BPS
3925,20090305:233348,0.07,14.9,BPS
3925,20090306:023354,0,180.1,BPS
3925,20090306:024030,0.09,6.6,BPS
3925,20090306:032330,0,43,BPS
3925,20090306:035630,0.77,33,BPS
3925,20090306:042354,1.11,27.4,BPS
3925,20090306:043942,1.07,15.8,BPS
3925,20090306:044036,0.16,0.9,BPS
3925,20090306:045518,1.3,14.7,BPS
3925,20090306:050742,0.99,12.4,BPS
3925,20090306:051606,1.11,8.4,BPS
3925,20090306:052436,0.77,8.5,BPS
3925,20090306:053512,1.52,10.6,BPS
3925,20090306:054642,0.56,11.5,BPS
3925,20090306:061418,0.56,27.6,BPS
3925,20090306:062836,0,14.3,BPS
3925,20090306:064142,0.29,13.1,BPS
3925,20090306:065706,0,15.4,BPS
3925,20090306:070254,0.14,5.8,BPS
3925,20090306:071748,0,14.9,BPS
3925,20090306:072118,0.11,3.5,BPS
3925,20090306:073306,0,11.8,BPS
3925,20090306:074200,0.1,8.9,BPS
3925,20090306:074418,0.3,2.3,BPS
3925,20090306:074836,0.11,4.3,BPS
3925,20090306:074942,0.09,1.1,BPS
3925,20090306:075142,0.45,2,BPS
3925,20090306:075318,0.2,1.6,BPS
3925,20090306:075524,0.58,2.1,BPS
3925,20090306:075712,0.15,1.8,BPS
3925,20090306:075942,0.03,2.5,BPS
3925,20090306:082254,0,23.2,BPS
3925,20090306:082454,0.06,2,BPS
3925,20090306:082636,0.21,1.7,BPS
3925,20090306:082800,0.23,1.4,BPS
3925,20090306:082906,0.33,1.1,BPS
3925,20090306:083024,0.14,1.3,BPS
3925,20090306:083118,0.23,0.9,BPS
3925,20090306:083318,0.12,2,BPS
3925,20090306:083618,0.62,3,BPS
3925,20090306:083906,0.16,2.8,BPS
3925,20090306:084354,0,4.8,BPS
3925,20090306:084530,0.08,1.6,BPS
3925,20090306:092536,0,40.1,BPS
3925,20090306:092706,0.05,1.5,BPS
3925,20090306:131536,0,228.5,BPS
3925,20090306:132206,0.08,6.5,BPS
3925,20090306:132600,0.15,3.9,BPS
3925,20090306:141206,0,46.1,BPS
3925,20090306:142706,0.08,15,BPS
3925,20090306:174836,0,201.5,BPS
3925,20090306:175930,0.1,10.9,BPS
3925,20090306:180518,0.14,5.8,BPS
3925,20090306:183136,0,26.3,BPS
3925,20090306:183542,0.38,4.1,BPS
3925,20090306:183906,0.16,3.4,BPS
3925,20090306:184212,0,3.1,BPS
3925,20090306:184842,0.12,6.5,BPS
3925,20090306:190242,0,14,BPS
3925,20090306:191854,0.07,16.2,BPS
3925,20090306:224624,0,207.5,BPS
3925,20090306:225412,0.04,7.8,BPS
3925,20090306:234648,0,52.6,BPS
3925,20090307:000624,0.58,19.6,BPS
3925,20090307:001048,0.08,4.4,BPS
3925,20090307:001724,0,6.6,BPS
3925,20090307:001936,0.27,2.2,BPS
3925,20090307:002448,0.31,5.2,BPS
3925,20090307:004436,0.11,19.8,BPS
3925,20090307:004806,0.2,3.5,BPS
3925,20090307:004936,0.43,1.5,BPS
3925,20090307:005100,0.26,1.4,BPS
3925,20090307:010400,0.28,13,BPS
3925,20090307:012742,0,23.7,BPS
3925,20090307:013342,0.4,6,BPS
3925,20090307:013612,0.11,2.5,BPS
3925,20090307:013912,0.04,3,BPS
3925,20090307:020000,0,20.8,BPS
3925,20090307:021342,0.16,13.7,BPS
3925,20090307:123012,0,616.5,BPS
3925,20090307:123100,0.15,0.8,BPS
3925,20090307:123312,0.14,2.2,BPS
3925,20090308:052548,0,1012.6,BPS
3925,20090308:055012,0.14,24.4,BPS
3925,20090308:070824,0,78.2,BPS
3925,20090308:071130,0.12,3.1,BPS
3925,20090308:072212,0,10.7,BPS
3925,20090308:073336,0.23,11.4,BPS
3925,20090308:074142,0.4,8.1,BPS
3925,20090308:074924,0.14,7.7,BPS
3925,20090308:075406,0.36,4.7,BPS
3925,20090308:075612,0.08,2.1,BPS
3925,20090308:075906,0.07,2.9,BPS
3925,20090308:081724,0.07,18.3,BPS
3925,20090308:204218,0,744.9,BPS
3925,20090308:204548,0.03,3.5,BPS
3925,20090308:205048,0.1,5,BPS
3925,20090308:205624,0,5.6,BPS
3925,20090308:210848,0.13,12.4,BPS
3925,20090308:215748,0,49,BPS
3925,20090308:220000,0.1,2.2,BPS
3925,20090308:220512,0.48,5.2,BPS
3925,20090308:221224,0.23,7.2,BPS
3925,20090308:232724,0,75,BPS
3925,20090308:233136,0.07,4.2,BPS
3925,20090308:233930,0.18,7.9,BPS
3925,20090308:235148,0,12.3,BPS
3925,20090308:235700,0.16,5.2,BPS
3925,20090309:000106,0.04,4.1,BPS
3925,20090309:004442,0,43.6,BPS
3925,20090309:004836,0.35,3.9,BPS
3925,20090309:005312,0.19,4.6,BPS
3925,20090309:005936,0.06,6.4,BPS
3925,20090309:011118,0,11.7,BPS
3925,20090309:011424,0.13,3.1,BPS
3925,20090309:011742,0.05,3.3,BPS
3925,20090309:013412,0,16.5,BPS
3925,20090309:013654,0.22,2.7,BPS
3925,20090309:014112,0.14,4.3,BPS
3925,20090309:015230,0.15,11.3,BPS
3925,20090309:033548,0,103.3,BPS
3925,20090309:034254,0.14,7.1,BPS
3925,20090309:035054,0.24,8,BPS
3925,20090309:041200,0,21.1,BPS
3925,20090309:042112,0.08,9.2,BPS
3925,20090309:055836,0,97.4,BPS
3925,20090309:062318,0.13,24.7,BPS
3925,20090309:091906,0,175.8,BPS
3925,20090309:092712,0.14,8.1,BPS
3925,20090309:105518,0,88.1,BPS
3925,20090309:110524,0.05,10.1,BPS
3925,20090309:111212,0.07,6.8,BPS
3925,20090309:114248,0,30.6,BPS
3925,20090309:115106,0.25,8.3,BPS
3925,20090309:115512,0.22,4.1,BPS
3925,20090309:115948,0.36,4.6,BPS
3925,20090309:120406,0.76,4.3,BPS
3925,20090309:121248,0.36,8.7,BPS
3925,20090309:121824,0.43,5.6,BPS
3925,20090309:122124,0.03,3,BPS
3925,20090309:141200,0,110.6,BPS
3925,20090309:141518,0.1,3.3,BPS
3925,20090309:141948,0.09,4.5,BPS
3925,20090309:143206,0.07,12.3,BPS
3925,20090309:194506,0,313,BPS
3925,20090309:195048,0.06,5.7,BPS
3925,20090309:200306,0,12.3,BPS
3925,20090309:201800,0.09,14.9,BPS
3925,20090309:220842,0,110.7,BPS
3925,20090309:222136,0.09,12.9,BPS
3925,20090309:230248,0,41.2,BPS
3925,20090309:231612,0.06,13.4,BPS
3925,20090310:004318,0,87.1,BPS
3925,20090310:005124,0.13,8.1,BPS
3925,20090310:005912,0.11,7.8,BPS
3925,20090310:011412,0.05,15,BPS
3925,20090310:040742,0,173.5,BPS
3925,20090310:041530,0.07,7.8,BPS
3925,20090310:043436,0.33,19.1,BPS
3925,20090310:045648,0.14,22.2,BPS
3925,20090310:071324,0,136.6,BPS
3925,20090310:074100,0.12,27.6,BPS
3925,20090310:075000,0.13,9,BPS
3925,20090310:081336,0.11,23.6,BPS
3925,20090310:082624,0,12.8,BPS
3925,20090310:084112,0.54,14.8,BPS
3925,20090310:084448,0.09,3.6,BPS
3925,20090310:084824,0.05,3.6,BPS
3925,20090310:092706,0,38.7,BPS
3925,20090310:093242,0.27,5.6,BPS
3925,20090310:094206,0.26,9.4,BPS
3925,20090310:101124,0.32,29.3,BPS
3925,20090310:111748,0,66.4,BPS
3925,20090310:115100,0.17,33.2,BPS
3925,20090310:120712,0,16.2,BPS
3925,20090310:121136,0.29,4.4,BPS
3925,20090310:121742,0.18,6.1,BPS
3925,20090310:122506,0.06,7.4,BPS
3925,20090310:125306,0,28,BPS
3925,20090310:125930,0.28,6.4,BPS
3925,20090310:130230,0.04,3,BPS
3925,20090310:131412,0.06,11.7,BPS
3925,20090310:134542,0,31.5,BPS
3925,20090310:135400,0.04,8.3,BPS
3925,20090310:144836,0,54.6,BPS
3925,20090310:145600,0.16,7.4,BPS
3925,20090310:150000,0.03,4,BPS
3925,20090310:151706,0,17.1,BPS
3925,20090310:151842,0.12,1.6,BPS
3925,20090310:152718,0.09,8.6,BPS
3925,20090310:154406,0,16.8,BPS
3925,20090310:155306,0.11,9,BPS
3925,20090310:160242,0.2,9.6,BPS
3925,20090310:161224,0,9.7,BPS
3925,20090310:161700,0.13,4.6,BPS
3925,20090310:163600,0,19,BPS
3925,20090310:163842,0.14,2.7,BPS
3925,20090310:164100,0.78,2.3,BPS
3925,20090310:164148,0.16,0.8,BPS
3925,20090310:164642,0.11,4.9,BPS
3925,20090310:165000,0.18,3.3,BPS
3925,20090310:170036,0.05,10.6,BPS
3925,20090310:172948,0,29.2,BPS
3925,20090310:173254,0.34,3.1,BPS
3925,20090310:173806,0.4,5.2,BPS
3925,20090310:174918,0.42,11.2,BPS
3925,20090310:180712,0,17.9,BPS
3925,20090310:181212,0.1,5,BPS
3925,20090310:181912,0.35,7,BPS
3925,20090310:182336,0.06,4.4,BPS
3925,20090310:183036,0,7,BPS
3925,20090310:183330,0.37,2.9,BPS
3925,20090310:183512,0.1,1.7,BPS
3925,20090310:184148,0.11,6.6,BPS
3925,20090310:185254,0,11.1,BPS
3925,20090310:185500,0.19,2.1,BPS
3925,20090310:185824,0.11,3.4,BPS
3925,20090310:191136,0.11,13.2,BPS
3925,20090310:193506,0,23.5,BPS
3925,20090310:194148,0.09,6.7,BPS
3925,20090310:200454,0,23.1,BPS
3925,20090310:200942,0.12,4.8,BPS
3925,20090310:201500,0.05,5.3,BPS
3925,20090310:212106,0,66.1,BPS
3925,20090310:212318,0.14,2.2,BPS
3925,20090310:213118,0.18,8,BPS
3925,20090310:213254,0.25,1.6,BPS
3925,20090310:213948,0.49,6.9,BPS
3925,20090310:215236,0.06,12.8,BPS
3925,20090310:220906,0,16.5,BPS
3925,20090310:221636,0.26,7.5,BPS
3925,20090310:223142,0,15.1,BPS
3925,20090310:223500,0.12,3.3,BPS
3925,20090310:224336,0.12,8.6,BPS
3925,20090310:224718,0.38,3.7,BPS
3925,20090310:225106,0.13,3.8,BPS
3925,20090310:231812,0,27.1,BPS
3925,20090310:232224,0.16,4.2,BPS
3925,20090310:232724,0.04,5,BPS
3925,20090310:234306,0,15.7,BPS
3925,20090311:000100,0.42,17.9,BPS
3925,20090311:000218,0.4,1.3,BPS
3925,20090311:000306,0.12,0.8,BPS
3925,20090311:001100,0.65,7.9,BPS
3925,20090311:001400,0.13,3,BPS
3925,20090311:003618,0.15,22.3,BPS
3925,20090311:004018,0.09,4,BPS
3925,20090311:005354,0,13.6,BPS
3925,20090311:005754,0.15,4,BPS
3925,20090311:010142,0.04,3.8,BPS
3925,20090311:011448,0,13.1,BPS
3925,20090311:011854,0.29,4.1,BPS
3925,20090311:012254,0.17,4,BPS
3925,20090311:012454,0.04,2,BPS
3925,20090311:015024,0,25.5,BPS
3925,20090311:015230,0.59,2.1,BPS
3925,20090311:015848,0.53,6.3,BPS
3925,20090311:020936,0.14,10.8,BPS
3925,20090311:021300,0.13,3.4,BPS
3925,20090311:022924,1.04,16.4,BPS
3925,20090311:025148,0.43,22.4,BPS
3925,20090311:025912,0.29,7.4,BPS
3925,20090311:031330,0,14.3,BPS
3925,20090311:033648,0.83,23.3,BPS
3925,20090311:034930,0.1,12.7,BPS
3925,20090311:035930,0.22,10,BPS
3925,20090311:041218,0.81,12.8,BPS
3925,20090311:041906,0.27,6.8,BPS
3925,20090311:043848,1.56,19.7,BPS
3925,20090311:051054,1.04,32.1,BPS
3925,20090311:052136,0.46,10.7,BPS
3925,20090311:053524,0.84,13.8,BPS
3925,20090311:053754,0.04,2.5,BPS
3925,20090311:054454,0,7,BPS
3925,20090311:060012,0.33,15.3,BPS
3925,20090311:060324,0.12,3.2,BPS
3925,20090311:061124,0.65,8,BPS
3925,20090311:061818,0.11,6.9,BPS
3925,20090311:062736,0.48,9.3,BPS
3925,20090311:063018,0.06,2.7,BPS
3925,20090311:063830,0,8.2,BPS
3925,20090311:064130,0.12,3,BPS
3925,20090311:064900,0,7.5,BPS
3925,20090311:070230,0.71,13.5,BPS
3925,20090311:071512,0.3,12.7,BPS
3925,20090311:073418,0.9,19.1,BPS
3925,20090311:074248,0.25,8.5,BPS
3925,20090311:075412,0.09,11.4,BPS
3925,20090311:080618,0.7,12.1,BPS
3925,20090311:081118,0.16,5,BPS
3925,20090311:081542,0.07,4.4,BPS
3925,20090311:082500,0,9.3,BPS
3925,20090311:083006,0.13,5.1,BPS
3925,20090311:083918,0,9.2,BPS
3925,20090311:084648,0.25,7.5,BPS
3925,20090311:090000,0.22,13.2,BPS
3925,20090311:090248,0.1,2.8,BPS
3925,20090318:125954,0,10317.1,BPS
3925,20090318:131354,0.21,14,BPS
3925,20090318:132042,0.28,6.8,BPS
3925,20090318:132642,0.11,6,BPS
3925,20090318:134212,0.44,15.5,BPS
3925,20090318:135054,0.38,8.7,BPS
3925,20090318:150318,0,72.4,BPS
3925,20090318:151518,0.1,12,BPS
3925,20090318:151848,0.14,3.5,BPS
3925,20090318:152254,0.5,4.1,BPS
3925,20090318:152554,0.23,3,BPS
3925,20090318:153818,0.46,12.4,BPS
3925,20090318:155148,0.23,13.5,BPS
3925,20090318:155400,0.26,2.2,BPS
3925,20090318:155936,0.19,5.6,BPS
3925,20090318:160324,0.55,3.8,BPS
3925,20090318:160518,0.12,1.9,BPS
3925,20090318:163748,0.84,32.5,BPS
3925,20090318:164248,0.33,5,BPS
3925,20090318:170030,0.59,17.7,BPS
3925,20090318:170324,0.29,2.9,BPS
3925,20090318:170930,0.11,6.1,BPS
3925,20090318:174306,0,33.6,BPS
3925,20090318:174600,0.29,2.9,BPS
3925,20090318:174806,0.09,2.1,BPS
3925,20090318:175100,0.04,2.9,BPS
3925,20090318:230654,0,315.9,BPS
3925,20090318:231736,0.15,10.7,BPS
3925,20090319:003536,0,78,BPS
3925,20090319:004500,0.24,9.4,BPS
3925,20090319:010518,0.11,20.3,BPS
3925,20090319:025618,0,111,BPS
3925,20090319:031548,0.12,19.5,BPS
3925,20090319:094854,0,393.1,BPS
3925,20090319:095536,0.17,6.7,BPS
3925,20090319:100112,0.22,5.6,BPS
3925,20090319:102012,0.13,19,BPS
3925,20090319:104124,0,21.2,BPS
3925,20090319:104506,0.16,3.7,BPS
3925,20090319:105154,0.12,6.8,BPS
3925,20090321:140518,0,3073.4,BPS
3925,20090321:140654,0.1,1.6,BPS
3925,20090326:080000,0,6833.1,BPS
3925,20090326:090000,-0.1,60,BPS
3925,20090327:190824,0,2048.4,BPS
3925,20090327:192418,0.16,15.9,BPS
3925,20090327:193300,0,8.7,BPS
3925,20090327:194212,0.39,9.2,BPS
3925,20090327:195712,0.48,15,BPS
3925,20090327:203636,0.27,39.4,BPS
3925,20090327:204312,0.17,6.6,BPS
3925,20090327:205230,0,9.3,BPS
3925,20090327:210118,0.09,8.8,BPS
3925,20090327:212400,0,22.7,BPS
3925,20090327:215024,0.47,26.4,BPS
3925,20090327:215612,0,5.8,BPS
3925,20090327:220106,0.25,4.9,BPS
3925,20090327:220324,0.31,2.3,BPS
3925,20090327:221042,0.37,7.3,BPS
3925,20090327:221154,0.29,1.2,BPS
3925,20090327:221318,0.57,1.4,BPS
3925,20090327:221512,0.6,1.9,BPS
3925,20090327:221600,0.4,0.8,BPS
3925,20090327:221630,0.54,0.5,BPS
3925,20090327:221654,0.18,0.4,BPS
3925,20090327:221930,0.43,2.6,BPS
3925,20090327:222736,0.49,8.1,BPS
3925,20090327:223206,0.06,4.5,BPS
3925,20090327:224742,0.08,15.6,BPS
3925,20090329:024200,0,1674.3,BPS
3925,20090329:024930,0.04,7.5,BPS
3925,20090329:033754,0,48.4,BPS
3925,20090329:034636,0.09,8.7,BPS
3925,20090329:040830,0,21.9,BPS
3925,20090329:041148,0.06,3.3,BPS
3925,20090329:042418,0.2,12.5,BPS
3925,20090329:044218,0.12,18,BPS
3925,20090329:061118,0,89,BPS
3925,20090329:062542,0.21,14.4,BPS
3925,20090329:064936,0.08,23.9,BPS
3925,20090330:013406,0,1124.5,BPS
3925,20090330:015906,0.07,25,BPS
3925,20090330:020900,0.07,9.9,BPS
3925,20090330:040448,0,115.8,BPS
3925,20090330:041400,0.06,9.2,BPS
3925,20090405:080336,0,8869.6,BPS
3925,20090405:080600,0.1,2.4,BPS
3925,20090406:080000,0,1434,BPS
3925,20090406:090000,-0.1,60,BPS
3925,20090406:102230,0,82.5,BPS
3925,20090406:102442,0.1,2.2,BPS
3925,20090406:102830,0.06,3.8,BPS
3925,20090406:105606,0.12,27.6,BPS
3925,20090406:171754,0,381.8,BPS
3925,20090406:172000,0.17,2.1,BPS
3925,20090406:172212,0,2.2,BPS
3925,20090406:172612,0.16,4,BPS
3925,20090406:174824,0,22.2,BPS
3925,20090406:175348,0.12,5.4,BPS
3925,20090406:175606,0.03,2.3,BPS
3925,20090406:180348,0,7.7,BPS
3925,20090406:180736,0.07,3.8,BPS
3925,20090406:194648,0,99.2,BPS
3925,20090406:195100,0.25,4.2,BPS
3925,20090406:200000,0,9,BPS
3925,20090406:200306,0.11,3.1,BPS
3925,20090406:200912,0,6.1,BPS
3925,20090406:201230,0.17,3.3,BPS
3925,20090406:201936,0,7.1,BPS
3925,20090406:205430,0.14,34.9,BPS
3925,20090406:220824,0,73.9,BPS
3925,20090406:221100,0.06,2.6,BPS
3925,20090406:221342,0.08,2.7,BPS
3925,20090406:223024,0.12,16.7,BPS
3925,20090407:000006,0,89.7,BPS
3925,20090407:000948,0.24,9.7,BPS
3925,20090407:001542,0.04,5.9,BPS
3925,20090407:003230,0,16.8,BPS
3925,20090407:004000,0.07,7.5,BPS
3925,20090407:012630,0,46.5,BPS
3925,20090407:015606,0.15,29.6,BPS
3925,20090407:044754,0,171.8,BPS
3925,20090407:045112,0.22,3.3,BPS
3925,20090407:045636,0.13,5.4,BPS
3925,20090407:051430,0.28,17.9,BPS
3925,20090407:052624,0,11.9,BPS
3925,20090407:053400,0.18,7.6,BPS
3925,20090407:054330,0.4,9.5,BPS
3925,20090407:054648,0.25,3.3,BPS
3925,20090407:060342,0.64,16.9,BPS
3925,20090407:062136,0.2,17.9,BPS
3925,20090407:063830,0.35,16.9,BPS
3925,20090407:065418,1.05,15.8,BPS
3925,20090407:070448,1.02,10.5,BPS
3925,20090407:071600,0.61,11.2,BPS
3925,20090407:072518,0.67,9.3,BPS
3925,20090407:074312,0.55,17.9,BPS
3925,20090407:075406,0.59,10.9,BPS
3925,20090407:080430,1.33,10.4,BPS
3925,20090407:080618,0.35,1.8,BPS
3925,20090407:080854,0.71,2.6,BPS
3925,20090407:081024,0.8,1.5,BPS
3925,20090407:081106,0.26,0.7,BPS
3925,20090407:081354,0.52,2.8,BPS
3925,20090407:082424,0.92,10.5,BPS
3925,20090407:082630,0.43,2.1,BPS
3925,20090407:083342,1.07,7.2,BPS
3925,20090407:084218,0.62,8.6,BPS
3925,20090407:084642,1.28,4.4,BPS
3925,20090407:085100,0.88,4.3,BPS
3925,20090407:085342,0.35,2.7,BPS
3925,20090407:085736,0.86,3.9,BPS
3925,20090407:090000,0.72,2.4,BPS
3925,20090407:090218,0.55,2.3,BPS
3925,20090407:090930,2.2,7.2,BPS
3925,20090407:091906,1.02,9.6,BPS
3925,20090407:092518,0.27,6.2,BPS
3925,20090407:093012,0.41,4.9,BPS
3925,20090407:094018,0.25,10.1,BPS
3925,20090407:094824,0.75,8.1,BPS
3925,20090407:095436,0.14,6.2,BPS
3925,20090407:100030,0.27,5.9,BPS
3925,20090407:100942,0.07,9.2,BPS
3925,20090407:102912,0,19.5,BPS
3925,20090407:104912,0.61,20,BPS
3925,20090407:111030,0.21,21.3,BPS
3925,20090407:111206,0.06,1.6,BPS
3925,20090407:111612,0.39,4.1,BPS
3925,20090407:112012,0.16,4,BPS
3925,20090407:112824,0.09,8.2,BPS
3925,20090407:164448,0,316.4,BPS
3925,20090407:164948,0.08,5,BPS
3925,20090407:222154,0,332.1,BPS
3925,20090407:223142,0.23,9.8,BPS
3925,20090407:223642,0.39,5,BPS
3925,20090407:224630,0.49,9.8,BPS
3925,20090407:225606,1.01,9.6,BPS
3925,20090407:225812,0.41,2.1,BPS
3925,20090407:225936,0.47,1.4,BPS
3925,20090407:230148,0.3,2.2,BPS
3925,20090407:230718,0.34,5.5,BPS
3925,20090407:230954,0.36,2.6,BPS
3925,20090407:231230,0.2,2.6,BPS
3925,20090407:232436,0.32,12.1,BPS
3925,20090407:233348,0,9.2,BPS
3925,20090407:233942,0.27,5.9,BPS
3925,20090407:235130,0.17,11.8,BPS
3925,20090408:000412,0.31,12.7,BPS
3925,20090408:001648,0,12.6,BPS
3925,20090408:002536,0.21,8.8,BPS
3925,20090408:003218,0.36,6.7,BPS
3925,20090408:003448,0.04,2.5,BPS
3925,20090408:005648,0,22,BPS
3925,20090408:011706,0.17,20.3,BPS
3925,20090408:014354,0,26.8,BPS
3925,20090408:014830,0.08,4.6,BPS
3925,20090408:022936,0,41.1,BPS
3925,20090408:023454,0.24,5.3,BPS
3925,20090408:024218,0.16,7.4,BPS
3925,20090408:030618,0.16,24,BPS
3925,20090408:031848,0,12.5,BPS
3925,20090408:032424,0.08,5.6,BPS
3925,20090408:041430,0,50.1,BPS
3925,20090408:041706,0.11,2.6,BPS
3925,20090408:042948,0,12.7,BPS
3925,20090408:044006,0.14,10.3,BPS
3925,20090408:045148,0,11.7,BPS
3925,20090408:045800,0.4,6.2,BPS
3925,20090408:050024,0.06,2.4,BPS
3925,20090408:050518,0,4.9,BPS
3925,20090408:050848,0.24,3.5,BPS
3925,20090408:051054,0.06,2.1,BPS
3925,20090408:052348,0,12.9,BPS
3925,20090408:052518,0.12,1.5,BPS
3925,20090408:060700,0.15,41.7,BPS
3925,20090408:061254,0.12,5.9,BPS
3925,20090408:061748,0,4.9,BPS
3925,20090408:062036,0.35,2.8,BPS
3925,20090408:062148,0.24,1.2,BPS
3925,20090408:062348,0.61,2,BPS
3925,20090408:062618,0.37,2.5,BPS
3925,20090408:063148,0.17,5.5,BPS
3925,20090408:065006,0.18,18.3,BPS
3925,20090408:065748,0,7.7,BPS
3925,20090408:070648,0.51,9,BPS
3925,20090408:070842,0.49,1.9,BPS
3925,20090408:071006,0.18,1.4,BPS
3925,20090408:071430,0.2,4.4,BPS
3925,20090408:072306,0.66,8.6,BPS
3925,20090408:072842,0.3,5.6,BPS
3925,20090408:074948,0.49,21.1,BPS
3925,20090408:081454,0,25.1,BPS
3925,20090408:082206,0.52,7.2,BPS
3925,20090408:082612,0.19,4.1,BPS
3925,20090408:084430,0.57,18.3,BPS
3925,20090408:085554,0.49,11.4,BPS
3925,20090408:090000,0.38,4.1,BPS
3925,20090408:090648,0.68,6.8,BPS
3925,20090408:090948,0.18,3,BPS
3925,20090408:091454,0.2,5.1,BPS
3925,20090408:092930,0.2,14.6,BPS
3925,20090408:093636,0.52,7.1,BPS
3925,20090408:093942,0.09,3.1,BPS
3925,20090408:094548,0.07,6.1,BPS
3925,20090408:100648,0,21,BPS
3925,20090408:102254,0.15,16.1,BPS
3925,20090408:102754,0.34,5,BPS
3925,20090408:105236,0.73,24.7,BPS
3925,20090408:110012,0.53,7.6,BPS
3925,20090408:110554,0.27,5.7,BPS
3925,20090408:111800,0,12.1,BPS
3925,20090408:113024,0.23,12.4,BPS
3925,20090408:121854,0,48.5,BPS
3925,20090408:123712,1.05,18.3,BPS
3925,20090408:124000,0.26,2.8,BPS
3925,20090408:124500,0.69,5,BPS
3925,20090408:124730,0.19,2.5,BPS
3925,20090408:124924,0.04,1.9,BPS
3925,20090408:131536,0,26.2,BPS
3925,20090408:132406,0.29,8.5,BPS
3925,20090408:134100,1.12,16.9,BPS
3925,20090408:134612,0.91,5.2,BPS
3925,20090408:134736,0.17,1.4,BPS
3925,20090408:140530,0.42,17.9,BPS
3925,20090408:141336,0.43,8.1,BPS
3925,20090408:142736,0.52,14,BPS
3925,20090408:144312,0.12,15.6,BPS
3925,20090408:150818,0.7,25.1,BPS
3925,20090408:152306,0.17,14.8,BPS
3925,20090408:152824,0.24,5.3,BPS
3925,20090408:154148,0.2,13.4,BPS
3925,20090408:161436,0,32.8,BPS
3925,20090408:162900,0.28,14.4,BPS
3925,20090408:163436,0.28,5.6,BPS
3925,20090408:164306,0.15,8.5,BPS
3925,20090408:164912,0.29,6.1,BPS
3925,20090408:165418,0.12,5.1,BPS
3925,20090408:170354,0.08,9.6,BPS
3925,20090408:171412,0.44,10.3,BPS
3925,20090408:172900,0.36,14.8,BPS
3925,20090408:173712,0.08,8.2,BPS
3925,20090408:201230,0,155.3,BPS
