Timestamp,UTC Offset,Soil Moisture Content (%V/V),Quality
2022-09-28 14:00:00,13,46.173,No quality or non-verified
2022-09-28 15:00:00,13,46.099,No quality or non-verified
2022-09-28 16:00:00,13,46.101,No quality or non-verified
2022-09-28 17:00:00,13,46.011,No quality or non-verified
2022-09-28 18:00:00,13,46.016,No quality or non-verified
2022-09-28 19:00:00,13,46.02,No quality or non-verified
2022-09-28 20:00:00,13,46.021,No quality or non-verified
2022-09-28 21:00:00,13,45.98,No quality or non-verified
2022-09-28 22:00:00,13,46.021,No quality or non-verified
2022-09-28 23:00:00,13,45.982,No quality or non-verified
2022-09-29 00:00:00,13,46.064,No quality or non-verified
2022-09-29 01:00:00,13,46.064,No quality or non-verified
2022-09-29 02:00:00,13,46.023,No quality or non-verified
2022-09-29 03:00:00,13,46.023,No quality or non-verified
2022-09-29 04:00:00,13,46.023,No quality or non-verified
2022-09-29 05:00:00,13,46.025,No quality or non-verified
2022-09-29 06:00:00,13,46.026,No quality or non-verified
2022-09-29 07:00:00,13,45.983,No quality or non-verified
2022-09-29 08:00:00,13,45.982,No quality or non-verified
2022-09-29 09:00:00,13,46.064,No quality or non-verified
2022-09-29 10:00:00,13,45.976,No quality or non-verified
2022-09-29 11:00:00,13,45.976,No quality or non-verified
2022-09-29 12:00:00,13,45.804,No quality or non-verified
2022-09-29 13:00:00,13,45.801,No quality or non-verified
2022-09-29 14:00:00,13,45.97,No quality or non-verified
2022-09-29 15:00:00,13,45.966,No quality or non-verified
2022-09-29 16:00:00,13,45.964,No quality or non-verified
2022-09-29 17:00:00,13,45.968,No quality or non-verified
2022-09-29 18:00:00,13,45.97,No quality or non-verified
2022-09-29 19:00:00,13,45.887,No quality or non-verified
2022-09-29 20:00:00,13,45.887,No quality or non-verified
2022-09-29 21:00:00,13,45.888,No quality or non-verified
2022-09-29 22:00:00,13,45.975,No quality or non-verified
2022-09-29 23:00:00,13,45.804,No quality or non-verified
2022-09-30 00:00:00,13,45.804,No quality or non-verified
2022-09-30 01:00:00,13,45.804,No quality or non-verified
2022-09-30 02:00:00,13,45.973,No quality or non-verified
2022-09-30 03:00:00,13,45.804,No quality or non-verified
2022-09-30 04:00:00,13,45.804,No quality or non-verified
2022-09-30 05:00:00,13,45.888,No quality or non-verified
2022-09-30 06:00:00,13,45.888,No quality or non-verified
2022-09-30 07:00:00,13,45.763,No quality or non-verified
2022-09-30 08:00:00,13,45.761,No quality or non-verified
2022-09-30 09:00:00,13,45.885,No quality or non-verified
2022-09-30 10:00:00,13,45.757,No quality or non-verified
2022-09-30 11:00:00,13,45.794,No quality or non-verified
2022-09-30 12:00:00,13,45.795,No quality or non-verified
2022-09-30 13:00:00,13,45.794,No quality or non-verified
2022-09-30 14:00:00,13,45.79,No quality or non-verified
2022-09-30 15:00:00,13,45.876,No quality or non-verified
2022-09-30 16:00:00,13,46.389,No quality or non-verified
2022-09-30 17:00:00,13,46.595,No quality or non-verified
2022-09-30 18:00:00,13,46.599,No quality or non-verified
2022-09-30 19:00:00,13,46.644,No quality or non-verified
2022-09-30 20:00:00,13,48.503,No quality or non-verified
2022-09-30 21:00:00,13,48.334,No quality or non-verified
2022-09-30 22:00:00,13,47.906,No quality or non-verified
2022-09-30 23:00:00,13,47.782,No quality or non-verified
2022-10-01 00:00:00,13,47.701,No quality or non-verified
2022-10-01 01:00:00,13,48.165,No quality or non-verified
2022-10-01 02:00:00,13,49.144,No quality or non-verified
2022-10-01 03:00:00,13,50.746,No quality or non-verified
2022-10-01 04:00:00,13,51.3,No quality or non-verified
2022-10-01 05:00:00,13,51.47,No quality or non-verified
2022-10-01 06:00:00,13,51.517,No quality or non-verified
2022-10-01 07:00:00,13,51.427,No quality or non-verified
2022-10-01 08:00:00,13,51.517,No quality or non-verified
2022-10-01 09:00:00,13,51.517,No quality or non-verified
2022-10-01 10:00:00,13,51.6,No quality or non-verified
2022-10-01 11:00:00,13,51.6,No quality or non-verified
2022-10-01 12:00:00,13,51.6,No quality or non-verified
2022-10-01 13:00:00,13,51.6,No quality or non-verified
2022-10-01 14:00:00,13,51.6,No quality or non-verified
2022-10-01 15:00:00,13,51.6,No quality or non-verified
2022-10-01 16:00:00,13,51.598,No quality or non-verified
2022-10-01 17:00:00,13,51.598,No quality or non-verified
2022-10-01 18:00:00,13,51.596,No quality or non-verified
2022-10-01 19:00:00,13,51.598,No quality or non-verified
2022-10-01 20:00:00,13,51.6,No quality or non-verified
2022-10-01 21:00:00,13,51.769,No quality or non-verified
2022-10-01 22:00:00,13,51.769,No quality or non-verified
2022-10-01 23:00:00,13,51.769,No quality or non-verified
2022-10-02 00:00:00,13,51.769,No quality or non-verified
2022-10-02 01:00:00,13,51.769,No quality or non-verified
2022-10-02 02:00:00,13,51.77,No quality or non-verified
2022-10-02 03:00:00,13,51.77,No quality or non-verified
2022-10-02 04:00:00,13,51.603,No quality or non-verified
2022-10-02 05:00:00,13,51.605,No quality or non-verified
2022-10-02 06:00:00,13,51.607,No quality or non-verified
2022-10-02 07:00:00,13,51.607,No quality or non-verified
2022-10-02 08:00:00,13,51.469,No quality or non-verified
2022-10-02 09:00:00,13,51.453,No quality or non-verified
2022-10-02 10:00:00,13,51.453,No quality or non-verified
2022-10-02 11:00:00,13,51.762,No quality or non-verified
2022-10-02 12:00:00,13,51.638,No quality or non-verified
2022-10-02 13:00:00,13,51.634,No quality or non-verified
2022-10-02 14:00:00,13,51.629,No quality or non-verified
2022-10-02 15:00:00,13,51.631,No quality or non-verified
2022-10-02 16:00:00,13,51.548,No quality or non-verified
2022-10-02 17:00:00,13,51.463,No quality or non-verified
2022-10-02 18:00:00,13,51.382,No quality or non-verified
2022-10-02 19:00:00,13,51.384,No quality or non-verified
2022-10-02 20:00:00,13,51.384,No quality or non-verified
2022-10-02 21:00:00,13,51.386,No quality or non-verified
2022-10-02 22:00:00,13,51.386,No quality or non-verified
2022-10-02 23:00:00,13,51.386,No quality or non-verified
2022-10-03 00:00:00,13,51.643,No quality or non-verified
2022-10-03 01:00:00,13,51.56,No quality or non-verified
2022-10-03 02:00:00,13,51.56,No quality or non-verified
2022-10-03 03:00:00,13,51.56,No quality or non-verified
2022-10-03 04:00:00,13,51.562,No quality or non-verified
2022-10-03 05:00:00,13,51.474,No quality or non-verified
2022-10-03 06:00:00,13,51.474,No quality or non-verified
2022-10-03 07:00:00,13,51.474,No quality or non-verified
2022-10-03 08:00:00,13,51.472,No quality or non-verified
2022-10-03 09:00:00,13,51.469,No quality or non-verified
2022-10-03 10:00:00,13,51.465,No quality or non-verified
2022-10-03 11:00:00,13,51.463,No quality or non-verified
2022-10-03 12:00:00,13,51.46,No quality or non-verified
2022-10-03 13:00:00,13,51.379,No quality or non-verified
2022-10-03 14:00:00,13,51.382,No quality or non-verified
2022-10-03 15:00:00,13,51.384,No quality or non-verified
2022-10-03 16:00:00,13,51.386,No quality or non-verified
2022-10-03 17:00:00,13,51.431,No quality or non-verified
2022-10-03 18:00:00,13,51.564,No quality or non-verified
2022-10-03 19:00:00,13,51.565,No quality or non-verified
2022-10-03 20:00:00,13,51.565,No quality or non-verified
2022-10-03 21:00:00,13,51.567,No quality or non-verified
2022-10-03 22:00:00,13,51.572,No quality or non-verified
2022-10-03 23:00:00,13,51.401,No quality or non-verified
2022-10-04 00:00:00,13,51.405,No quality or non-verified
2022-10-04 01:00:00,13,51.491,No quality or non-verified
2022-10-04 02:00:00,13,51.491,No quality or non-verified
2022-10-04 03:00:00,13,51.495,No quality or non-verified
2022-10-04 04:00:00,13,51.626,No quality or non-verified
2022-10-04 05:00:00,13,51.495,No quality or non-verified
2022-10-04 06:00:00,13,51.448,No quality or non-verified
2022-10-04 07:00:00,13,51.445,No quality or non-verified
2022-10-04 08:00:00,13,51.443,No quality or non-verified
2022-10-04 09:00:00,13,51.52,No quality or non-verified
2022-10-04 10:00:00,13,51.427,No quality or non-verified
2022-10-04 11:00:00,13,51.507,No quality or non-verified
2022-10-04 12:00:00,13,51.413,No quality or non-verified
2022-10-04 13:00:00,13,51.581,No quality or non-verified
2022-10-04 14:00:00,13,51.412,No quality or non-verified
2022-10-04 15:00:00,13,51.332,No quality or non-verified
2022-10-04 16:00:00,13,51.329,No quality or non-verified
2022-10-04 17:00:00,13,51.165,No quality or non-verified
2022-10-04 18:00:00,13,51.172,No quality or non-verified
2022-10-04 19:00:00,13,51.176,No quality or non-verified
2022-10-04 20:00:00,13,51.177,No quality or non-verified
2022-10-04 21:00:00,13,51.136,No quality or non-verified
2022-10-04 22:00:00,13,51.138,No quality or non-verified
2022-10-04 23:00:00,13,50.967,No quality or non-verified
2022-10-05 00:00:00,13,50.967,No quality or non-verified
2022-10-05 01:00:00,13,50.965,No quality or non-verified
2022-10-05 02:00:00,13,50.97,No quality or non-verified
2022-10-05 03:00:00,13,50.85,No quality or non-verified
2022-10-05 04:00:00,13,50.85,No quality or non-verified
2022-10-05 05:00:00,13,50.679,No quality or non-verified
2022-10-05 06:00:00,13,50.548,No quality or non-verified
2022-10-05 07:00:00,13,50.589,No quality or non-verified
2022-10-05 08:00:00,13,50.505,No quality or non-verified
2022-10-05 09:00:00,13,50.458,No quality or non-verified
2022-10-05 10:00:00,13,50.367,No quality or non-verified
2022-10-05 11:00:00,13,50.158,No quality or non-verified
2022-10-05 12:00:00,13,50.067,No quality or non-verified
2022-10-05 13:00:00,13,50.022,No quality or non-verified
2022-10-05 14:00:00,13,49.849,No quality or non-verified
2022-10-05 15:00:00,13,49.603,No quality or non-verified
2022-10-05 16:00:00,13,49.48,No quality or non-verified
2022-10-05 17:00:00,13,49.268,No quality or non-verified
2022-10-05 18:00:00,13,,No data available
2022-10-05 19:00:00,13,49.203,No quality or non-verified
2022-10-05 20:00:00,13,49.003,No quality or non-verified
2022-10-05 21:00:00,13,,No data available
2022-10-05 22:00:00,13,48.88,No quality or non-verified
2022-10-05 23:00:00,13,,No data available
2022-10-06 00:00:00,13,,No data available
2022-10-06 01:00:00,13,,No data available
2022-10-06 02:00:00,13,48.453,No quality or non-verified
2022-10-06 03:00:00,13,,No data available
2022-10-06 04:00:00,13,,No data available
2022-10-06 05:00:00,13,,No data available
2022-10-06 06:00:00,13,,No data available
2022-10-06 07:00:00,13,,No data available
2022-10-06 08:00:00,13,48.448,No quality or non-verified
2022-10-06 09:00:00,13,48.32,No quality or non-verified
2022-10-06 10:00:00,13,48.52,No quality or non-verified
2022-10-06 11:00:00,13,48.391,No quality or non-verified
2022-10-06 12:00:00,13,48.344,No quality or non-verified
2022-10-06 13:00:00,13,,No data available
2022-10-06 14:00:00,13,42.732,No quality or non-verified
2022-10-06 15:00:00,13,,No data available
2022-10-06 16:00:00,13,,No data available
2022-10-06 17:00:00,13,,No data available
2022-10-06 18:00:00,13,,No data available
2022-10-06 19:00:00,13,,No data available
2022-10-06 20:00:00,13,,No data available
2022-10-06 21:00:00,13,,No data available
2022-10-06 22:00:00,13,,No data available
2022-10-06 23:00:00,13,,No data available
2022-10-07 00:00:00,13,,No data available
2022-10-07 01:00:00,13,,No data available
2022-10-07 02:00:00,13,,No data available
2022-10-07 03:00:00,13,,No data available
2022-10-07 04:00:00,13,,No data available
2022-10-07 05:00:00,13,,No data available
2022-10-07 06:00:00,13,,No data available
2022-10-07 07:00:00,13,,No data available
2022-10-07 08:00:00,13,,No data available
2022-10-07 09:00:00,13,47.26,No quality or non-verified
2022-10-07 10:00:00,13,47.268,No quality or non-verified
2022-10-07 11:00:00,13,47.344,No quality or non-verified
2022-10-07 12:00:00,13,47.218,No quality or non-verified
2022-10-07 13:00:00,13,47.216,No quality or non-verified
2022-10-07 14:00:00,13,47.129,No quality or non-verified
2022-10-07 15:00:00,13,47.124,No quality or non-verified
2022-10-07 16:00:00,13,46.953,No quality or non-verified
2022-10-07 17:00:00,13,46.87,No quality or non-verified
2022-10-07 18:00:00,13,46.87,No quality or non-verified
2022-10-07 19:00:00,13,46.872,No quality or non-verified
2022-10-07 20:00:00,13,46.824,No quality or non-verified
2022-10-07 21:00:00,13,46.866,No quality or non-verified
2022-10-07 22:00:00,13,46.826,No quality or non-verified
2022-10-07 23:00:00,13,46.784,No quality or non-verified
2022-10-08 00:00:00,13,46.866,No quality or non-verified
2022-10-08 01:00:00,13,46.74,No quality or non-verified
2022-10-08 02:00:00,13,46.826,No quality or non-verified
2022-10-08 03:00:00,13,46.909,No quality or non-verified
2022-10-08 04:00:00,13,46.784,No quality or non-verified
2022-10-08 05:00:00,13,46.868,No quality or non-verified
2022-10-08 06:00:00,13,46.699,No quality or non-verified
2022-10-08 07:00:00,13,46.786,No quality or non-verified
2022-10-08 08:00:00,13,46.786,No quality or non-verified
2022-10-08 09:00:00,13,46.874,No quality or non-verified
2022-10-08 10:00:00,13,46.755,No quality or non-verified
2022-10-08 11:00:00,13,46.751,No quality or non-verified
2022-10-08 12:00:00,13,46.749,No quality or non-verified
2022-10-08 13:00:00,13,46.749,No quality or non-verified
2022-10-08 14:00:00,13,46.74,No quality or non-verified
2022-10-08 15:00:00,13,46.657,No quality or non-verified
2022-10-08 16:00:00,13,46.578,No quality or non-verified
2022-10-08 17:00:00,13,46.492,No quality or non-verified
2022-10-08 18:00:00,13,46.49,No quality or non-verified
2022-10-08 19:00:00,13,46.49,No quality or non-verified
2022-10-08 20:00:00,13,46.486,No quality or non-verified
2022-10-08 21:00:00,13,46.486,No quality or non-verified
2022-10-08 22:00:00,13,46.488,No quality or non-verified
2022-10-08 23:00:00,13,46.486,No quality or non-verified
2022-10-09 00:00:00,13,46.567,No quality or non-verified
2022-10-09 01:00:00,13,46.442,No quality or non-verified
2022-10-09 02:00:00,13,46.53,No quality or non-verified
2022-10-09 03:00:00,13,46.525,No quality or non-verified
2022-10-09 04:00:00,13,46.525,No quality or non-verified
2022-10-09 05:00:00,13,46.482,No quality or non-verified
2022-10-09 06:00:00,13,46.486,No quality or non-verified
2022-10-09 07:00:00,13,46.488,No quality or non-verified
2022-10-09 08:00:00,13,46.573,No quality or non-verified
2022-10-09 09:00:00,13,46.409,No quality or non-verified
2022-10-09 10:00:00,13,46.407,No quality or non-verified
2022-10-09 11:00:00,13,46.407,No quality or non-verified
2022-10-09 12:00:00,13,46.404,No quality or non-verified
2022-10-09 13:00:00,13,46.409,No quality or non-verified
2022-10-09 14:00:00,13,46.281,No quality or non-verified
2022-10-09 15:00:00,13,46.313,No quality or non-verified
2022-10-09 16:00:00,13,46.317,No quality or non-verified
2022-10-09 17:00:00,13,46.319,No quality or non-verified
2022-10-09 18:00:00,13,46.319,No quality or non-verified
2022-10-09 19:00:00,13,46.319,No quality or non-verified
2022-10-09 20:00:00,13,46.315,No quality or non-verified
2022-10-09 21:00:00,13,46.185,No quality or non-verified
2022-10-09 22:00:00,13,46.183,No quality or non-verified
2022-10-09 23:00:00,13,46.271,No quality or non-verified
2022-10-10 00:00:00,13,46.271,No quality or non-verified
2022-10-10 01:00:00,13,46.269,No quality or non-verified
2022-10-10 02:00:00,13,46.269,No quality or non-verified
2022-10-10 03:00:00,13,46.221,No quality or non-verified
2022-10-10 04:00:00,13,46.221,No quality or non-verified
2022-10-10 05:00:00,13,46.311,No quality or non-verified
2022-10-10 06:00:00,13,46.311,No quality or non-verified
2022-10-10 07:00:00,13,46.313,No quality or non-verified
2022-10-10 08:00:00,13,46.315,No quality or non-verified
2022-10-10 09:00:00,13,46.321,No quality or non-verified
2022-10-10 10:00:00,13,46.323,No quality or non-verified
2022-10-10 11:00:00,13,46.319,No quality or non-verified
2022-10-10 12:00:00,13,46.279,No quality or non-verified
2022-10-10 13:00:00,13,46.277,No quality or non-verified
2022-10-10 14:00:00,13,46.273,No quality or non-verified
2022-10-10 15:00:00,13,46.185,No quality or non-verified
2022-10-10 16:00:00,13,46.187,No quality or non-verified
2022-10-10 17:00:00,13,46.185,No quality or non-verified
2022-10-10 18:00:00,13,46.181,No quality or non-verified
2022-10-10 19:00:00,13,46.102,No quality or non-verified
2022-10-10 20:00:00,13,46.225,No quality or non-verified
2022-10-10 21:00:00,13,46.179,No quality or non-verified
2022-10-10 22:00:00,13,46.054,No quality or non-verified
2022-10-10 23:00:00,13,46.056,No quality or non-verified
2022-10-11 00:00:00,13,46.137,No quality or non-verified
2022-10-11 01:00:00,13,46.142,No quality or non-verified
2022-10-11 02:00:00,13,46.144,No quality or non-verified
2022-10-11 03:00:00,13,46.052,No quality or non-verified
2022-10-11 04:00:00,13,46.052,No quality or non-verified
2022-10-11 05:00:00,13,46.052,No quality or non-verified
2022-10-11 06:00:00,13,46.008,No quality or non-verified
2022-10-11 07:00:00,13,46.146,No quality or non-verified
2022-10-11 08:00:00,13,46.02,No quality or non-verified
2022-10-11 09:00:00,13,46.02,No quality or non-verified
2022-10-11 10:00:00,13,46.02,No quality or non-verified
2022-10-11 11:00:00,13,46.11,No quality or non-verified
2022-10-11 12:00:00,13,46.112,No quality or non-verified
2022-10-11 13:00:00,13,46.016,No quality or non-verified
2022-10-11 14:00:00,13,46.058,No quality or non-verified
2022-10-11 15:00:00,13,45.935,No quality or non-verified
2022-10-11 16:00:00,13,45.972,No quality or non-verified
2022-10-11 17:00:00,13,45.889,No quality or non-verified
2022-10-11 18:00:00,13,45.885,No quality or non-verified
2022-10-11 19:00:00,13,46.05,No quality or non-verified
2022-10-11 20:00:00,13,45.76,No quality or non-verified
2022-10-11 21:00:00,13,45.841,No quality or non-verified
2022-10-11 22:00:00,13,45.841,No quality or non-verified
2022-10-11 23:00:00,13,45.841,No quality or non-verified
2022-10-12 00:00:00,13,45.841,No quality or non-verified
2022-10-12 01:00:00,13,45.927,No quality or non-verified
2022-10-12 02:00:00,13,45.922,No quality or non-verified
2022-10-12 03:00:00,13,45.795,No quality or non-verified
2022-10-12 04:00:00,13,45.881,No quality or non-verified
2022-10-12 05:00:00,13,45.881,No quality or non-verified
2022-10-12 06:00:00,13,45.874,No quality or non-verified
2022-10-12 07:00:00,13,45.958,No quality or non-verified
2022-10-12 08:00:00,13,45.966,No quality or non-verified
2022-10-12 09:00:00,13,45.845,No quality or non-verified
2022-10-12 10:00:00,13,45.845,No quality or non-verified
2022-10-12 11:00:00,13,45.845,No quality or non-verified
2022-10-12 12:00:00,13,45.843,No quality or non-verified
2022-10-12 13:00:00,13,45.97,No quality or non-verified
2022-10-12 14:00:00,13,45.968,No quality or non-verified
2022-10-12 15:00:00,13,45.966,No quality or non-verified
2022-10-12 16:00:00,13,45.968,No quality or non-verified
2022-10-12 17:00:00,13,45.887,No quality or non-verified
2022-10-12 18:00:00,13,45.795,No quality or non-verified
2022-10-12 19:00:00,13,45.755,No quality or non-verified
2022-10-12 20:00:00,13,45.755,No quality or non-verified
2022-10-12 21:00:00,13,45.841,No quality or non-verified
2022-10-12 22:00:00,13,45.839,No quality or non-verified
2022-10-12 23:00:00,13,45.837,No quality or non-verified
2022-10-13 00:00:00,13,45.841,No quality or non-verified
2022-10-13 01:00:00,13,45.797,No quality or non-verified
2022-10-13 02:00:00,13,45.837,No quality or non-verified
2022-10-13 03:00:00,13,45.795,No quality or non-verified
2022-10-13 04:00:00,13,45.668,No quality or non-verified
2022-10-13 05:00:00,13,45.885,No quality or non-verified
2022-10-13 06:00:00,13,45.881,No quality or non-verified
2022-10-13 07:00:00,13,45.879,No quality or non-verified
2022-10-13 08:00:00,13,45.881,No quality or non-verified
2022-10-13 09:00:00,13,45.845,No quality or non-verified
2022-10-13 10:00:00,13,45.845,No quality or non-verified
2022-10-13 11:00:00,13,45.849,No quality or non-verified
2022-10-13 12:00:00,13,45.845,No quality or non-verified
2022-10-13 13:00:00,13,45.76,No quality or non-verified
2022-10-13 14:00:00,13,45.764,No quality or non-verified
2022-10-13 15:00:00,13,45.762,No quality or non-verified
2022-10-13 16:00:00,13,45.672,No quality or non-verified
2022-10-13 17:00:00,13,45.795,No quality or non-verified
2022-10-13 18:00:00,13,45.799,No quality or non-verified
2022-10-13 19:00:00,13,45.672,No quality or non-verified
2022-10-13 20:00:00,13,45.668,No quality or non-verified
2022-10-13 21:00:00,13,45.668,No quality or non-verified
2022-10-13 22:00:00,13,45.664,No quality or non-verified
2022-10-13 23:00:00,13,45.664,No quality or non-verified
2022-10-14 00:00:00,13,45.536,No quality or non-verified
2022-10-14 01:00:00,13,45.536,No quality or non-verified
2022-10-14 02:00:00,13,45.666,No quality or non-verified
2022-10-14 03:00:00,13,45.624,No quality or non-verified
2022-10-14 04:00:00,13,45.624,No quality or non-verified
2022-10-14 05:00:00,13,45.666,No quality or non-verified
2022-10-14 06:00:00,13,45.624,No quality or non-verified
2022-10-14 07:00:00,13,45.62,No quality or non-verified
2022-10-14 08:00:00,13,45.622,No quality or non-verified
2022-10-14 09:00:00,13,45.626,No quality or non-verified
2022-10-14 10:00:00,13,45.626,No quality or non-verified
2022-10-14 11:00:00,13,45.624,No quality or non-verified
2022-10-14 12:00:00,13,45.492,No quality or non-verified
2022-10-14 13:00:00,13,45.497,No quality or non-verified
2022-10-14 14:00:00,13,45.499,No quality or non-verified
2022-10-14 15:00:00,13,45.622,No quality or non-verified
2022-10-14 16:00:00,13,45.622,No quality or non-verified
2022-10-14 17:00:00,13,45.497,No quality or non-verified
2022-10-14 18:00:00,13,45.622,No quality or non-verified
2022-10-14 19:00:00,13,45.622,No quality or non-verified
2022-10-14 20:00:00,13,45.497,No quality or non-verified
2022-10-14 21:00:00,13,45.495,No quality or non-verified
2022-10-14 22:00:00,13,45.582,No quality or non-verified
2022-10-14 23:00:00,13,45.58,No quality or non-verified
2022-10-15 00:00:00,13,45.451,No quality or non-verified
2022-10-15 01:00:00,13,45.455,No quality or non-verified
2022-10-15 02:00:00,13,45.534,No quality or non-verified
2022-10-15 03:00:00,13,45.534,No quality or non-verified
2022-10-15 04:00:00,13,45.538,No quality or non-verified
2022-10-15 05:00:00,13,45.626,No quality or non-verified
2022-10-15 06:00:00,13,45.492,No quality or non-verified
2022-10-15 07:00:00,13,45.582,No quality or non-verified
2022-10-15 08:00:00,13,45.586,No quality or non-verified
2022-10-15 09:00:00,13,45.591,No quality or non-verified
2022-10-15 10:00:00,13,45.543,No quality or non-verified
2022-10-15 11:00:00,13,45.547,No quality or non-verified
2022-10-15 12:00:00,13,45.543,No quality or non-verified
2022-10-15 13:00:00,13,45.459,No quality or non-verified
2022-10-15 14:00:00,13,45.457,No quality or non-verified
2022-10-15 15:00:00,13,45.371,No quality or non-verified
2022-10-15 16:00:00,13,45.371,No quality or non-verified
2022-10-15 17:00:00,13,45.415,No quality or non-verified
2022-10-15 18:00:00,13,45.363,No quality or non-verified
2022-10-15 19:00:00,13,45.413,No quality or non-verified
2022-10-15 20:00:00,13,45.284,No quality or non-verified
2022-10-15 21:00:00,13,45.367,No quality or non-verified
2022-10-15 22:00:00,13,45.363,No quality or non-verified
2022-10-15 23:00:00,13,45.361,No quality or non-verified
2022-10-16 00:00:00,13,45.367,No quality or non-verified
2022-10-16 01:00:00,13,45.319,No quality or non-verified
2022-10-16 02:00:00,13,45.405,No quality or non-verified
2022-10-16 03:00:00,13,45.321,No quality or non-verified
2022-10-16 04:00:00,13,45.321,No quality or non-verified
2022-10-16 05:00:00,13,45.323,No quality or non-verified
2022-10-16 06:00:00,13,45.28,No quality or non-verified
2022-10-16 07:00:00,13,45.288,No quality or non-verified
2022-10-16 08:00:00,13,45.374,No quality or non-verified
2022-10-16 09:00:00,13,45.374,No quality or non-verified
2022-10-16 10:00:00,13,45.376,No quality or non-verified
2022-10-16 11:00:00,13,45.244,No quality or non-verified
2022-10-16 12:00:00,13,45.244,No quality or non-verified
2022-10-16 13:00:00,13,45.238,No quality or non-verified
2022-10-16 14:00:00,13,45.234,No quality or non-verified
2022-10-16 15:00:00,13,45.117,No quality or non-verified
2022-10-16 16:00:00,13,45.111,No quality or non-verified
2022-10-16 17:00:00,13,45.029,No quality or non-verified
2022-10-16 18:00:00,13,45.115,No quality or non-verified
2022-10-16 19:00:00,13,45.033,No quality or non-verified
2022-10-16 20:00:00,13,45.117,No quality or non-verified
2022-10-16 21:00:00,13,45.115,No quality or non-verified
2022-10-16 22:00:00,13,45.115,No quality or non-verified
2022-10-16 23:00:00,13,45.192,No quality or non-verified
2022-10-17 00:00:00,13,45.071,No quality or non-verified
2022-10-17 01:00:00,13,45.071,No quality or non-verified
2022-10-17 02:00:00,13,45.154,No quality or non-verified
2022-10-17 03:00:00,13,45.154,No quality or non-verified
2022-10-17 04:00:00,13,45.113,No quality or non-verified
2022-10-17 05:00:00,13,45.111,No quality or non-verified
2022-10-17 06:00:00,13,45.106,No quality or non-verified
2022-10-17 07:00:00,13,45.117,No quality or non-verified
2022-10-17 08:00:00,13,45.119,No quality or non-verified
2022-10-17 09:00:00,13,45.044,No quality or non-verified
2022-10-17 10:00:00,13,45.125,No quality or non-verified
2022-10-17 11:00:00,13,45.123,No quality or non-verified
2022-10-17 12:00:00,13,45.123,No quality or non-verified
2022-10-17 13:00:00,13,45.033,No quality or non-verified
2022-10-17 14:00:00,13,44.952,No quality or non-verified
2022-10-17 15:00:00,13,44.952,No quality or non-verified
2022-10-17 16:00:00,13,44.944,No quality or non-verified
2022-10-17 17:00:00,13,44.946,No quality or non-verified
2022-10-17 18:00:00,13,44.948,No quality or non-verified
2022-10-17 19:00:00,13,44.862,No quality or non-verified
2022-10-17 20:00:00,13,44.86,No quality or non-verified
2022-10-17 21:00:00,13,44.86,No quality or non-verified
2022-10-17 22:00:00,13,44.942,No quality or non-verified
2022-10-17 23:00:00,13,44.856,No quality or non-verified
2022-10-18 00:00:00,13,44.939,No quality or non-verified
2022-10-18 01:00:00,13,44.942,No quality or non-verified
2022-10-18 02:00:00,13,44.944,No quality or non-verified
2022-10-18 03:00:00,13,44.944,No quality or non-verified
2022-10-18 04:00:00,13,44.939,No quality or non-verified
2022-10-18 05:00:00,13,44.944,No quality or non-verified
2022-10-18 06:00:00,13,44.944,No quality or non-verified
2022-10-18 07:00:00,13,44.858,No quality or non-verified
2022-10-18 08:00:00,13,44.95,No quality or non-verified
2022-10-18 09:00:00,13,44.864,No quality or non-verified
2022-10-18 10:00:00,13,44.948,No quality or non-verified
2022-10-18 11:00:00,13,44.948,No quality or non-verified
2022-10-18 12:00:00,13,44.862,No quality or non-verified
2022-10-18 13:00:00,13,44.948,No quality or non-verified
2022-10-18 14:00:00,13,44.85,No quality or non-verified
2022-10-18 15:00:00,13,44.777,No quality or non-verified
2022-10-18 16:00:00,13,44.779,No quality or non-verified
2022-10-18 17:00:00,13,44.858,No quality or non-verified
2022-10-18 18:00:00,13,44.818,No quality or non-verified
2022-10-18 19:00:00,13,44.821,No quality or non-verified
2022-10-18 20:00:00,13,44.777,No quality or non-verified
2022-10-18 21:00:00,13,44.689,No quality or non-verified
2022-10-18 22:00:00,13,44.775,No quality or non-verified
2022-10-18 23:00:00,13,44.856,No quality or non-verified
2022-10-19 00:00:00,13,44.729,No quality or non-verified
2022-10-19 01:00:00,13,44.814,No quality or non-verified
2022-10-19 02:00:00,13,44.687,No quality or non-verified
2022-10-19 03:00:00,13,44.733,No quality or non-verified
2022-10-19 04:00:00,13,44.733,No quality or non-verified
2022-10-19 05:00:00,13,44.691,No quality or non-verified
2022-10-19 06:00:00,13,44.689,No quality or non-verified
2022-10-19 07:00:00,13,44.689,No quality or non-verified
2022-10-19 08:00:00,13,44.781,No quality or non-verified
2022-10-19 09:00:00,13,44.781,No quality or non-verified
2022-10-19 10:00:00,13,44.741,No quality or non-verified
2022-10-19 11:00:00,13,44.739,No quality or non-verified
2022-10-19 12:00:00,13,44.737,No quality or non-verified
2022-10-19 13:00:00,13,44.733,No quality or non-verified
2022-10-19 14:00:00,13,44.687,No quality or non-verified
2022-10-19 15:00:00,13,44.603,No quality or non-verified
2022-10-19 16:00:00,13,44.606,No quality or non-verified
