Date(NZST),Rainfall(mm),Deficit(mm),Runoff(mm),Pmsl(hPa),Pstn(hPa),Tmax(C),Tmin(C),Tgmin(C),Tmean(C)
2020-07-17 09:00:00,0.0,1.2,0.0,1019.6,994.8,7.7,-1.6,-3.4,3.1
2020-07-18 09:00:00,0.0,1.5,0.0,1021.3,996.2,15,-2.4,-4.7,6.3
2020-07-19 09:00:00,0.0,1.8,0.0,1023.4,998.4,13.5,-1.3,-2.8,6.1
2020-07-20 09:00:00,0.8,1.3,0.0,1019.0,994.8,9.6,0,-1,4.8
2020-07-21 09:00:00,13.0,0.0,11.5,999.0,975.4,16,7.3,8.9,11.7
2020-07-22 09:00:00,8.0,0.0,7.7,997.8,973.8,13,3.3,1.7,8.2
2020-07-23 09:00:00,10.2,0.0,9.9,1006.7,982.5,11.2,3.6,2.3,7.4
2020-07-24 09:00:00,9.4,0.0,9.1,1019.7,994.9,7.5,-0.1,-1.4,3.7
2020-07-25 09:00:00,0.0,0.3,0.0,1029.7,1004.7,9.5,0.7,0.7,5.1
2020-07-26 09:00:00,0.0,0.6,0.0,1032.1,1007.3,11.1,1.6,1.2,6.4
2020-07-27 09:00:00,0.0,0.9,0.0,1033.7,1008.7,13,1,-1.2,7
2020-07-28 09:00:00,0.0,1.2,0.0,1037.9,1012.6,14.4,-2.2,-3.9,6.1
2020-07-29 09:00:00,0.2,1.3,0.0,1038.6,1013.7,7.3,0.2,0.7,3.8
2020-07-30 09:00:00,0.0,1.6,0.0,1034.0,1009.3,12.1,5.5,5.2,8.8
2020-07-31 09:00:00,0.0,1.9,0.0,1026.0,1001.5,11.4,5.1,3.8,8.3
2020-08-01 09:00:00,0.0,2.1,0.0,1027.1,1002.7,13.5,6.7,5.8,10.1
2020-08-02 09:00:00,0.0,3.0,0.0,1028.3,1003.9,14.8,7.9,7.3,11.4
2020-08-03 09:00:00,0.0,3.8,0.0,1023.8,999.6,15.8,7.5,6.2,11.7
2020-08-04 09:00:00,0.6,4.0,0.0,1019.7,995.5,13.9,7.7,7.8,10.8
2020-08-05 09:00:00,0.2,4.6,0.0,1021.8,997.5,15.4,6.5,4.1,11
2020-08-06 09:00:00,0.2,5.2,0.0,1019.1,994.9,15.7,6.6,4.7,11.2
2020-08-07 09:00:00,8.4,0.0,2.4,1006.3,982.2,16.1,3.2,1.2,9.7
2020-08-08 09:00:00,0.0,0.8,0.0,1009.8,985.5,11.4,3.1,0,7.3
2020-08-09 09:00:00,0.0,1.6,0.0,1012.7,988.3,14.7,1.8,-1.3,8.3
2020-08-10 09:00:00,2.6,0.0,0.2,1015.2,991,12.6,3.8,2.7,8.2
2020-08-11 09:00:00,0.0,0.8,0.0,1015.1,990.8,14,4.5,1.7,9.3
2020-08-12 09:00:00,0.0,1.6,0.0,1010.8,986.3,13.2,1.3,0,7.3
2020-08-13 09:00:00,0.0,2.4,0.0,1016.4,992,14.8,0.7,-2.4,7.8
2020-08-14 09:00:00,0.0,3.2,0.0,1026.2,1001.6,14.4,2.8,0.3,8.6
2020-08-15 09:00:00,0.0,4.0,0.0,1030.4,1005.6,15.7,2.8,0.1,9.3
2020-08-16 09:00:00,0.0,4.9,0.0,1033.5,1008.3,14.4,-1.9,-4.8,6.3
2020-08-17 09:00:00,0.0,5.7,0.0,1032.1,1007.2,15.2,0.1,-1.4,7.7
2020-08-18 09:00:00,0.0,6.5,0.0,1026.1,1001,14.9,-2.7,-5.4,6.1
2020-08-19 09:00:00,15.8,0.0,8.5,1005.7,981.9,13,-0.1,0.9,6.5
2020-08-20 09:00:00,13.2,0.0,12.4,993.7,970.2,12.1,7.3,5.5,9.7
2020-08-21 09:00:00,15.6,0.0,14.8,988.5,965.2,13.8,8.6,8.4,11.2
2020-08-22 09:00:00,26.8,0.0,26.0,1007.6,983.7,11.7,6.5,5.7,9.1
2020-08-23 09:00:00,4.2,0.0,3.4,1010.5,986.2,14.6,3.4,1.1,9
2020-08-24 09:00:00,9.8,0.0,9.0,996.0,972.4,15,4.8,2.9,9.9
2020-08-25 09:00:00,0.8,0.0,0.0,1000.5,976.5,14.3,2.4,-0.7,8.4
2020-08-26 09:00:00,5.4,0.0,4.6,1011.5,987.1,12.9,-0.2,-2.7,6.4
2020-08-27 09:00:00,5.8,0.0,5.0,1010.4,986.1,12.7,2.4,-0.8,7.6
2020-08-28 09:00:00,0.4,0.4,0.0,1018.6,994.1,13.1,2.5,-0.7,7.8
2020-08-29 09:00:00,2.8,0.0,1.6,1018.3,994.2,13.4,4.1,3.3,8.8
2020-08-30 09:00:00,0.8,0.0,0.0,1022.3,997.9,13,4.3,1.4,8.7
2020-08-31 09:00:00,0.2,0.6,0.0,1019.2,995,14.5,5.9,3.2,10.2
2020-09-01 09:00:00,16.8,0.0,15.4,1003.9,980.3,15.7,8.3,6,12
2020-09-02 09:00:00,12.6,0.0,11.2,1017.7,993.3,12.5,3,1.1,7.8
2020-09-03 09:00:00,0.0,1.4,0.0,1028.1,1003,13.2,-1.9,-5,5.7
2020-09-04 09:00:00,0.0,2.8,0.0,1028.9,1004.2,15.2,0.6,0.7,7.9
2020-09-05 09:00:00,1.4,2.7,0.0,1019.5,995.3,12.7,5.2,4.2,9
2020-09-06 09:00:00,31.0,0.0,26.9,1014.3,990.6,15.2,8.6,9.6,11.9
2020-09-07 09:00:00,11.4,0.0,10.0,1030.3,1005.8,15.1,3.8,1,9.5
2020-09-08 09:00:00,0.0,1.4,0.0,1037.9,1012.8,17.8,0.4,-2.1,9.1
2020-09-09 09:00:00,0.0,2.8,0.0,1027.5,1003,17,2.8,1.8,9.9
2020-09-10 09:00:00,0.2,3.9,0.0,1011.8,987.8,13,6.4,3.2,9.7
2020-09-11 09:00:00,1.6,3.7,0.0,1023.4,998.8,14.2,-0.8,-3.3,6.7
2020-09-12 09:00:00,0.0,5.1,0.0,1033.7,1008.8,14,-2.7,-6.4,5.7
2020-09-13 09:00:00,0.0,6.5,0.0,1029.5,1004.9,15.4,2.7,0.1,9.1
2020-09-14 09:00:00,0.4,7.5,0.0,1020.9,996.9,13.4,6.7,6.4,10.1
2020-09-15 09:00:00,9.2,0.0,0.4,1010.1,986.1,15.3,6.8,5.7,11.1
2020-09-16 09:00:00,20.2,0.0,18.8,1022.8,998.3,12,2.8,0.1,7.4
2020-09-17 09:00:00,4.8,0.0,3.4,1020.0,996,13.2,5.1,7.7,9.2
2020-09-18 09:00:00,32.0,0.0,30.6,1015.3,991.2,12.8,6.4,6.2,9.6
2020-09-19 09:00:00,4.6,0.0,3.2,1023.7,999.4,12,6.3,5.7,9.2
2020-09-20 09:00:00,0.0,1.4,0.0,1031.3,1006.9,15.9,3.9,0.9,9.9
2020-09-21 09:00:00,0.0,2.8,0.0,1031.4,1006.7,15.1,3,1.3,9.1
2020-09-22 09:00:00,0.0,4.1,0.0,1024.5,1000.3,14.5,5.5,2,10
2020-09-23 09:00:00,13.6,0.0,8.1,1007.6,984.2,16.6,9.6,9.2,13.1
2020-09-24 09:00:00,0.0,1.4,0.0,1007.0,983.6,19.4,8.7,4,14.1
2020-09-25 09:00:00,4.4,0.0,1.6,1009.1,985.5,18.4,7.6,4.1,13
2020-09-26 09:00:00,1.4,0.0,0.0,1017.0,992.9,16.5,4.3,1.1,10.4
2020-09-27 08:00:00,33.4,0.0,32.0,991.8,968.5,15.4,9.2,9.3,12.3
2020-09-28 08:00:00,14.6,0.0,13.2,1001.9,977.8,15.4,2.8,1.6,9.1
2020-09-29 08:00:00,18.6,0.0,17.2,1004.2,979.7,10.3,-0.3,-0.1,5
2020-09-30 08:00:00,11.2,0.0,9.8,1017.4,992.9,8.6,0.3,0.1,4.5
2020-10-01 08:00:00,0.2,1.2,0.0,1028.2,1003.5,12,1.8,-0.3,6.9
2020-10-02 08:00:00,0.0,3.5,0.0,1031.1,1006.4,13.7,2.5,-0.9,8.1
2020-10-03 08:00:00,0.0,5.8,0.0,1029.5,1005.2,16.7,5.8,7.4,11.3
2020-10-04 08:00:00,0.6,7.5,0.0,1032.2,1007.8,17,8.1,6.6,12.6
2020-10-05 08:00:00,0.0,9.8,0.0,1031.8,1007.4,20.2,6.6,3.1,13.4
2020-10-06 08:00:00,0.0,12.1,0.0,1020.1,996.2,20.8,6.4,2.5,13.6
2020-10-07 08:00:00,8.4,6.0,0.0,1016.1,992,16.3,6.3,4.9,11.3
2020-10-08 08:00:00,0.6,7.7,0.0,1021.3,997,13.7,5.7,3.2,9.7
2020-10-09 08:00:00,3.8,6.2,0.0,1032.0,1007.2,16,3.3,0.1,9.7
2020-10-10 08:00:00,3.8,4.7,0.0,1033.9,1009.3,18.2,4.5,6,11.4
2020-10-11 08:00:00,19.6,0.0,12.6,1024.5,1000.5,12,7.4,8.6,9.7
2020-10-12 08:00:00,27.4,0.0,25.1,1022.2,998.4,14.1,10.8,8,12.5
2020-10-13 08:00:00,14.8,0.0,12.5,1021.7,997.6,19.8,8,5.1,13.9
2020-10-14 08:00:00,1.2,1.1,0.0,1018.6,994.5,17.2,6.9,3.5,12.1
2020-10-15 08:00:00,0.0,3.4,0.0,1027.7,1003.2,16.2,0.4,-3.6,8.3
2020-10-16 08:00:00,0.0,5.7,0.0,1024.8,1000.2,14.5,-1.6,-4.2,6.5
2020-10-17 08:00:00,0.2,7.8,0.0,1019.1,994.9,15.3,4.6,6.9,10
2020-10-18 08:00:00,4.4,5.7,0.0,1017.4,993.5,15.7,7.5,8.7,11.6
2020-10-19 08:00:00,3.4,4.6,0.0,1009.9,986.1,17.6,10.1,10.4,13.9
2020-10-20 08:00:00,7.4,0.0,0.5,1015.5,991.5,15.1,7,4.4,11.1
2020-10-21 08:00:00,0.0,2.3,0.0,1022.5,998.2,17.1,4.1,1.2,10.6
2020-10-22 08:00:00,0.0,4.6,0.0,1024.4,1000,18.2,3.1,0.7,10.7
2020-10-23 08:00:00,0.0,6.9,0.0,1026.3,1002,21,4.8,0.1,12.9
2020-10-24 08:00:00,0.0,9.2,0.0,1027.8,1003.2,21,3.3,0.1,12.2
2020-10-25 08:00:00,0.0,11.5,0.0,1023.2,999.6,23.6,5.9,6,14.8
2020-10-26 08:00:00,0.0,13.8,0.0,1020.4,996.8,22.2,15,14.6,18.6
2020-10-27 08:00:00,17.6,0.0,1.5,1020.7,996.8,17.6,11.7,12.7,14.7
2020-10-28 08:00:00,10.0,0.0,7.7,1029.6,1005.4,16.6,8.2,7.7,12.4
2020-10-29 08:00:00,2.2,0.1,0.0,1024.7,1000.8,19.6,10.4,12.1,15
2020-10-30 08:00:00,23.2,0.0,20.8,1022.1,998.4,15.9,12.6,13.2,14.3
2020-10-31 08:00:00,1.2,1.1,0.0,1011.4,988,19.1,14.3,13.3,16.7
2020-11-01 08:00:00,3.2,0.2,0.0,1022.1,998,18.9,8.6,7.2,13.8
2020-11-02 08:00:00,0.0,3.5,0.0,1025.8,1001.7,18,8.1,6.7,13.1
2020-11-03 08:00:00,8.4,0.0,1.6,1025.1,1001,15.5,9.8,9.6,12.7
2020-11-04 08:00:00,28.2,0.0,24.9,1022.4,998.8,16.2,10.2,11.7,13.2
2020-11-05 08:00:00,6.2,0.0,2.9,1014.0,990.5,21.8,15.1,14.3,18.5
2020-11-06 08:00:00,1.8,1.5,0.0,1007.4,984.1,19,12.6,10.8,15.8
2020-11-07 08:00:00,5.4,0.0,0.6,1008.6,985.2,19.3,13,11.9,16.2
2020-11-08 08:00:00,33.4,0.0,30.1,999.0,975.4,17.4,9.1,9.5,13.3
2020-11-09 08:00:00,0.2,3.1,0.0,1015.7,991.8,15.3,2.4,-1,8.9
2020-11-10 08:00:00,0.0,6.4,0.0,1016.9,993.2,18.2,5.2,1,11.7
2020-11-11 08:00:00,0.0,9.8,0.0,1016.8,992.9,19.5,5.3,1.6,12.4
2020-11-12 08:00:00,0.0,13.1,0.0,1020.2,996.3,23.4,7.2,3.1,15.3
2020-11-13 08:00:00,0.2,16.2,0.0,1023.2,999.3,22.6,9.6,5.4,16.1
2020-11-14 08:00:00,1.8,17.7,0.0,1021.1,997.2,22.3,10.2,10.4,16.3
2020-11-15 08:00:00,0.0,21.0,0.0,1018.0,994.1,20,7.2,3.5,13.6
2020-11-16 08:00:00,2.0,22.3,0.0,1013.0,989.6,22.8,11.9,11.8,17.4
2020-11-17 08:00:00,0.8,24.9,0.0,1013.7,990,21.4,8.1,6.2,14.8
2020-11-18 08:00:00,13.2,15.0,0.0,1006.0,982.5,21.6,12.9,12.5,17.3
2020-11-19 08:00:00,1.0,17.3,0.0,1018.3,994.4,17.8,6.2,3.5,12
2020-11-20 08:00:00,0.0,20.6,0.0,1022.6,998.7,22.1,6,2.9,14.1
2020-11-21 08:00:00,0.0,23.9,0.0,1016.7,993.1,22.7,10,7.1,16.4
2020-11-22 08:00:00,5.8,21.4,0.0,1014.0,990.1,17.5,6.6,3.9,12.1
2020-11-23 08:00:00,0.0,24.8,0.0,1016.2,992.3,19.8,4.9,1.1,12.4
2020-11-24 08:00:00,0.2,27.9,0.0,1012.3,988.5,19,6.4,4.7,12.7
2020-11-25 08:00:00,0.0,31.2,0.0,1007.9,984.4,20.3,10.1,9.3,15.2
2020-11-26 08:00:00,0.0,34.5,0.0,1007.8,984.4,20.6,7.1,3.2,13.9
2020-11-27 08:00:00,0.0,37.8,0.0,1007.9,984.3,26.5,9,6.3,17.8
2020-11-28 08:00:00,0.4,40.7,0.0,1015.0,991,18.2,3.6,1,10.9
2020-11-29 08:00:00,8.2,35.9,0.0,1001.0,977.6,20.1,9,8.8,14.6
2020-11-30 08:00:00,3.0,36.2,0.0,998.4,975,24,11.1,10.2,17.6
2020-12-01 08:00:00,22.2,17.3,0.0,1013.6,989.9,15.6,5.9,2.2,10.8
2020-12-02 08:00:00,0.0,21.4,0.0,1020.3,996.6,23.8,11.4,9.8,17.6
2020-12-03 08:00:00,5.0,20.4,0.0,1014.5,990.8,19.3,9.4,7.2,14.4
2020-12-04 08:00:00,0.2,24.3,0.0,1015.2,991.3,17.3,8.5,5.2,12.9
2020-12-05 08:00:00,8.0,20.4,0.0,1006.4,983.1,17,10,7.3,13.5
2020-12-06 08:00:00,10.2,14.2,0.0,1012.7,988.9,15.7,8.4,5.4,12.1
2020-12-07 08:00:00,5.6,12.7,0.0,1006.2,983.2,19.5,11.2,11,15.4
2020-12-08 08:00:00,6.2,10.6,0.0,1006.4,983.4,23.7,14.3,14.4,19
2020-12-09 08:00:00,10.2,4.5,0.0,1011.2,987.6,21.7,12,12.2,16.9
2020-12-10 08:00:00,0.0,8.5,0.0,1007.8,984.6,20.1,12.2,11.1,16.2
2020-12-11 08:00:00,4.0,8.6,0.0,1008.8,985.2,23.3,11.4,8.3,17.4
2020-12-12 08:00:00,11.6,1.1,0.0,1019.3,995.3,14.8,8.2,8.2,11.5
2020-12-13 08:00:00,2.0,3.1,0.0,1021.9,997.9,15.2,9.1,9.6,12.2
2020-12-14 08:00:00,0.0,7.2,0.0,1026.3,1002.4,20.8,11.2,7.7,16
2020-12-15 08:00:00,0.0,11.3,0.0,1027.0,1003.1,24.7,13.5,13.8,19.1
2020-12-16 08:00:00,0.0,15.3,0.0,1023.0,999.4,24.4,11.3,9,17.9
2020-12-17 08:00:00,0.0,19.4,0.0,1021.0,997.4,23.9,10.4,8,17.2
2020-12-18 08:00:00,0.0,23.5,0.0,1021.1,997.6,25.8,14.1,11,20
2020-12-19 08:00:00,0.0,27.6,0.0,1019.8,996.3,24.7,12.3,8.5,18.5
2020-12-20 08:00:00,0.0,31.6,0.0,1017.9,994.4,23.5,13.2,11.6,18.4
2020-12-21 08:00:00,7.6,28.1,0.0,1019.2,995.6,23.5,14.4,12.8,19
2020-12-22 08:00:00,27.4,4.8,0.0,1011.3,987.8,22.1,13.3,13.2,17.7
2020-12-23 08:00:00,0.4,8.4,0.0,1008.7,985.3,23.1,13.8,13.8,18.5
2020-12-24 08:00:00,36.6,0.0,24.1,994.4,971.4,16.8,14,12.6,15.4
2020-12-25 08:00:00,4.8,0.0,0.7,1010.0,986.5,20.8,9.3,6.6,15.1
2020-12-26 08:00:00,5.4,0.0,1.3,1012.4,988.6,18.8,6.9,4.7,12.9
2020-12-27 08:00:00,0.6,3.5,0.0,1019.7,995.7,19.5,4.7,3.4,12.1
2020-12-28 08:00:00,0.0,7.5,0.0,1021.1,997,18.3,3.6,1,11
2020-12-29 08:00:00,0.0,11.6,0.0,1019.0,995.3,21.7,7.1,4.3,14.4
2020-12-30 08:00:00,0.0,15.7,0.0,1020.8,997,22.4,7.6,5.4,15
2020-12-31 08:00:00,0.0,19.8,0.0,1023.7,1000,25.8,10.2,8.8,18
2021-01-01 08:00:00,0.0,23.8,0.0,1018.2,994.7,25.9,10.8,7.6,18.4
2021-01-02 08:00:00,5.0,22.8,0.0,1012.9,989.4,23.9,14.8,14.6,19.4
2021-01-03 08:00:00,6.8,19.9,0.0,1015.3,991.7,20.4,11.1,10,15.8
2021-01-04 08:00:00,0.8,23.1,0.0,1021.8,997.9,17.4,9.3,6.6,13.4
2021-01-05 08:00:00,0.0,27.1,0.0,1023.0,999,23.7,9.7,5.8,16.7
2021-01-06 08:00:00,0.0,31.0,0.0,1018.9,995.5,21,12,14.9,16.5
2021-01-07 08:00:00,0.2,34.8,0.0,1008.5,985.3,27.1,15,12.1,21.1
2021-01-08 08:00:00,0.0,38.8,0.0,1006.6,983.3,23.9,10,6.8,17
2021-01-09 08:00:00,0.6,42.1,0.0,1011.7,988.4,24.6,15.6,14.8,20.1
2021-01-10 08:00:00,0.0,46.1,0.0,1015.7,992.2,24.1,11.8,7.7,18
2021-01-11 08:00:00,1.0,49.0,0.0,1018.2,994.6,21.4,12.1,8.8,16.8
2021-01-12 08:00:00,0.0,53.0,0.0,1022.9,999.1,23.9,9.6,7,16.8
2021-01-13 08:00:00,0.0,57.0,0.0,1024.3,1000.4,26.3,9.5,5.8,17.9
2021-01-14 08:00:00,0.0,60.9,0.0,1020.4,996.8,26.9,12.1,8.9,19.5
2021-01-15 08:00:00,0.0,64.9,0.0,1015.3,992,27.3,14,10.2,20.7
2021-01-16 08:00:00,0.0,68.8,0.0,1012.4,989,26.6,13.8,12.8,20.2
2021-01-17 08:00:00,2.0,70.8,0.0,999.6,976.4,29,14.6,12.7,21.8
2021-01-18 08:00:00,30.8,44.0,0.0,1003.5,980,21.1,10.2,9.9,15.7
2021-01-19 08:00:00,8.6,39.3,0.0,1000.9,977.5,16.1,10.6,8.9,13.4
2021-01-20 08:00:00,37.8,5.5,0.0,995.7,972,17.6,7,6.7,12.3
2021-01-21 08:00:00,42.2,0.0,32.7,996.8,973.2,11.2,7.7,7.8,9.5
2021-01-22 08:00:00,18.2,0.0,14.2,1011.2,987.5,13.1,8.7,9.2,10.9
2021-01-23 08:00:00,0.0,4.0,0.0,1012.5,989,18.7,9.5,6.7,14.1
2021-01-24 08:00:00,1.2,6.7,0.0,1013.6,989.9,18.8,11.4,10,15.1
2021-01-25 08:00:00,0.2,10.5,0.0,1014.6,990.8,20.4,10.9,9.4,15.7
2021-01-26 08:00:00,0.0,14.4,0.0,1016.4,992.7,24,9.8,7.1,16.9
2021-01-27 08:00:00,0.0,18.4,0.0,1017.2,993.7,28.4,12.3,10.9,20.4
2021-01-28 08:00:00,9.4,13.0,0.0,1010.0,986.4,30.9,12.3,10.1,21.6
2021-01-29 08:00:00,0.0,16.9,0.0,1015.2,991.3,17.4,7.3,4.5,12.4
2021-01-30 08:00:00,0.0,20.9,0.0,1023.5,999.4,20.5,4.8,1.6,12.7
2021-01-31 08:00:00,0.0,24.9,0.0,1026.9,1002.9,22.7,7.4,4.1,15.1
2021-02-01 08:00:00,0.0,28.8,0.0,1025.4,1001.5,24.6,8.2,5.7,16.4
2021-02-02 08:00:00,0.0,32.9,0.0,1023.0,999.1,26.2,11.9,8.1,19.1
2021-02-03 08:00:00,0.0,37.0,0.0,1021.3,997.4,27.4,9.5,7,18.5
2021-02-04 08:00:00,0.0,41.1,0.0,1023.9,999.9,26.6,10.4,6.5,18.5
2021-02-05 08:00:00,0.0,45.2,0.0,1025.0,1001.1,27.4,10.1,7.7,18.8
2021-02-06 08:00:00,0.0,49.3,0.0,1024.4,1000.6,26.4,11.9,8.1,19.2
2021-02-07 08:00:00,0.0,53.4,0.0,1020.8,997.1,25.4,11.2,8.2,18.3
2021-02-08 08:00:00,0.0,57.5,0.0,1017.1,993.5,27.5,10.8,6.4,19.2
2021-02-09 08:00:00,1.0,60.6,0.0,1006.5,983.2,23.8,14.1,12.4,19
2021-02-10 08:00:00,58.0,6.7,0.0,1000.7,977.3,19.9,11.3,10.4,15.6
2021-02-11 08:00:00,0.0,10.8,0.0,1009.3,985.5,19.4,7.8,5.7,13.6
2021-02-12 08:00:00,0.0,15.0,0.0,1015.0,991.2,18.9,8,5.9,13.5
2021-02-13 08:00:00,0.0,19.1,0.0,1020.8,996.8,23.3,7.3,4.3,15.3
2021-02-14 08:00:00,0.0,23.2,0.0,1021.8,997.8,22.2,9.8,7.1,16
2021-02-15 08:00:00,0.0,27.3,0.0,1016.6,992.8,22.1,9.7,7.5,15.9
2021-02-16 08:00:00,0.0,31.4,0.0,1016.1,992.7,25,10.8,6.8,17.9
2021-02-17 08:00:00,0.0,35.5,0.0,1028.3,1004,21.3,4.9,1.5,13.1
2021-02-18 08:00:00,0.0,39.6,0.0,1035.1,1010.8,25.3,9.1,7.1,17.2
2021-02-19 08:00:00,0.0,43.7,0.0,1033.8,1009.5,25.2,10.1,8.1,17.7
2021-02-20 08:00:00,0.0,47.8,0.0,1028.0,1004.1,26.3,11.1,8.1,18.7
2021-02-21 08:00:00,0.0,51.9,0.0,1026.1,1002,27.2,7.5,5.5,17.4
2021-02-22 08:00:00,0.0,56.0,0.0,1026.2,1002,28.1,6.8,4.1,17.5
2021-02-23 08:00:00,0.0,60.1,0.0,1023.6,999.8,27.6,10.2,8.8,18.9
2021-02-24 08:00:00,0.0,64.2,0.0,1017.6,994.2,23.6,14,15.1,18.8
2021-02-25 08:00:00,4.8,63.5,0.0,1021.4,997.8,20.4,15.5,15.6,18
2021-02-26 08:00:00,5.0,62.6,0.0,1023.0,999.4,23.4,15.8,15.8,19.6
2021-02-27 08:00:00,2.0,64.7,0.0,1019.9,996.4,25.5,15.8,15.7,20.7
2021-02-28 08:00:00,0.0,68.8,0.0,1017.0,993.5,26.8,13.2,11.3,20
2021-03-01 08:00:00,4.8,68.1,0.0,1012.8,989.4,25.4,14.4,13.8,19.9
2021-03-02 08:00:00,4.8,65.8,0.0,1008.1,984.8,20.4,14.6,14.4,17.5
2021-03-03 08:00:00,2.6,65.6,0.0,1003.8,980.6,20.6,14.9,14.2,17.8
2021-03-04 08:00:00,2.2,65.9,0.0,1003.1,979.7,20,11.8,9.4,15.9
2021-03-05 08:00:00,2.8,65.6,0.0,1001.8,978.1,18.5,8.2,5.6,13.4
2021-03-06 08:00:00,30.6,37.4,0.0,997.4,974,18.9,8.6,6.9,13.8
2021-03-07 08:00:00,17.0,22.9,0.0,996.0,972.5,19.7,9,7.3,14.4
2021-03-08 08:00:00,3.4,21.9,0.0,1010.5,986.7,18.9,9.7,9.7,14.3
2021-03-09 08:00:00,0.0,24.4,0.0,1019.2,995.3,15.5,10.4,9.7,13
2021-03-10 08:00:00,1.0,25.9,0.0,1010.1,986.5,19.2,11.6,10.3,15.4
2021-03-11 08:00:00,10.6,17.7,0.0,1018.7,994.9,21.2,11.4,9.2,16.3
2021-03-12 08:00:00,1.2,19.0,0.0,1027.4,1003.5,23.8,12.4,11.2,18.1
2021-03-13 08:00:00,0.0,21.4,0.0,1031.4,1007.2,23.9,10.5,8.4,17.2
2021-03-14 08:00:00,0.0,23.9,0.0,1027.8,1003.6,23.4,9.8,7.4,16.6
2021-03-15 08:00:00,0.0,26.4,0.0,1022.8,998.7,24.1,7.5,4.5,15.8
2021-03-16 08:00:00,20.6,8.2,0.0,1012.4,988.8,17.8,10.1,11.5,14
2021-03-17 08:00:00,0.2,10.5,0.0,1024.0,999.6,17.9,4.7,2.7,11.3
2021-03-18 08:00:00,0.0,13.0,0.0,1034.9,1010.4,20.7,6,2.9,13.4
2021-03-19 08:00:00,0.0,15.4,0.0,1036.3,1012,21.6,8.9,6.9,15.3
2021-03-20 08:00:00,0.0,17.9,0.0,1032.9,1008.8,23.7,11.5,8.2,17.6
2021-03-21 08:00:00,0.0,20.3,0.0,1032.4,1008.2,19.3,9.8,6.4,14.6
2021-03-22 08:00:00,0.0,22.8,0.0,1030.9,1006.7,22.8,10.4,7.7,16.6
2021-03-23 08:00:00,0.0,25.3,0.0,1027.3,1003.4,19.8,11.6,12.4,15.7
2021-03-24 08:00:00,0.0,27.7,0.0,1020.4,996.5,22.1,10.4,7.4,16.3
2021-03-25 08:00:00,0.0,30.2,0.0,1021.8,997.8,22.4,9.5,6.7,16
2021-03-26 08:00:00,0.0,32.6,0.0,1026.1,1002,23,8.8,5.4,15.9
2021-03-27 08:00:00,0.0,35.1,0.0,1023.8,999.9,22.8,10.1,6.4,16.5
2021-03-28 08:00:00,6.4,31.2,0.0,1017.5,994.1,20.8,13,15.2,16.9
2021-03-29 08:00:00,15.2,18.4,0.0,1016.1,992.5,18.8,13.8,12.9,16.3
2021-03-30 08:00:00,7.8,13.1,0.0,1015.0,991.2,19.8,10.7,9,15.3
2021-03-31 08:00:00,0.0,15.6,0.0,1009.7,986,24.2,10.5,8.7,17.4
2021-04-01 08:00:00,11.2,6.8,0.0,1015.4,991.5,23.6,9.5,6.5,16.6
2021-04-02 08:00:00,0.0,7.9,0.0,1016.7,992.6,21.8,7.7,5.7,14.8
2021-04-03 08:00:00,4.2,4.9,0.0,1025.0,1000.5,14.5,5.5,3.2,10
2021-04-04 09:00:00,0.2,5.8,0.0,1022.6,998.4,19.7,6.2,6.3,13
2021-04-05 09:00:00,0.0,7.0,0.0,1018.2,994.7,18.7,9.5,10.3,14.1
2021-04-06 09:00:00,0.0,8.1,0.0,1022.5,998.6,22.8,9.9,7.3,16.4
2021-04-07 09:00:00,0.0,9.2,0.0,1023.2,999.1,19,7.8,6.6,13.4
2021-04-08 09:00:00,0.0,10.4,0.0,1021.8,997.6,22.8,6.1,3,14.5
2021-04-09 09:00:00,0.0,11.5,0.0,1018.1,994.1,21.4,6,2.8,13.7
2021-04-10 09:00:00,14.0,0.0,1.4,1002.0,978.7,19.4,9.9,11.5,14.7
2021-04-11 09:00:00,41.6,0.0,40.5,1006.9,983.6,17.9,13.4,12.2,15.7
2021-04-12 09:00:00,6.8,0.0,5.7,1011.4,987.7,18.2,11.3,9.2,14.8
2021-04-13 09:00:00,18.0,0.0,16.9,1004.7,981.3,17.3,12.4,11.5,14.9
2021-04-14 09:00:00,13.2,0.0,12.1,1005.6,981.8,14.2,5.7,2.7,10
2021-04-15 09:00:00,0.0,1.1,0.0,1008.0,984.2,18.2,7.4,4,12.8
2021-04-16 09:00:00,0.6,1.7,0.0,1007.7,984.1,14.9,9.4,7.3,12.2
2021-04-17 09:00:00,15.0,0.0,12.2,1013.0,989,17.2,6,2.8,11.6
2021-04-18 09:00:00,0.4,0.7,0.0,1018.6,994.4,16.6,7.3,4.9,12
2021-04-19 09:00:00,0.2,1.7,0.0,1019.5,995.5,14.3,7.8,7.5,11.1
2021-04-20 09:00:00,0.0,2.8,0.0,1018.5,994.4,17.7,7.9,5,12.8
2021-04-21 09:00:00,1.8,2.1,0.0,1005.4,981.7,13.9,9.1,9.3,11.5
2021-04-22 09:00:00,0.0,3.3,0.0,1011.9,987.9,18.1,5.4,1.8,11.8
2021-04-23 09:00:00,0.6,3.8,0.0,1010.9,987.1,18.2,7.8,5.6,13
2021-04-24 09:00:00,20.2,0.0,15.2,1011.2,987.4,14.5,8.1,5.2,11.3
