Station,Date(NZST),Amount(Hrs),Period(Hrs),Freq
3925,20211228:2259,1.2,24,D
3925,20211229:2259,8.6,24,D
3925,20211230:2259,3.6,24,D
3925,20211231:2259,8.2,24,D
3925,20220101:2259,11.8,24,D
3925,20220102:2259,12.2,24,D
3925,20220103:2259,9.9,24,D
3925,20220104:2259,9.6,24,D
3925,20220105:2259,12.7,24,D
3925,20220106:2259,5.4,24,D
3925,20220107:2259,7,24,D
3925,20220108:2259,3.4,24,D
3925,20220109:2259,1.8,24,D
3925,20220110:2259,6.7,24,D
3925,20220111:2259,7.7,24,D
3925,20220112:2259,9.1,24,D
3925,20220113:2259,11.3,24,D
3925,20220114:2259,12.1,24,D
3925,20220115:2259,12.9,24,D
3925,20220116:2259,12.3,24,D
3925,20220117:2259,12.1,24,D
3925,20220118:2259,10.7,24,D
3925,20220119:2259,1.2,24,D
3925,20220120:2259,5.3,24,D
3925,20220121:2259,9.8,24,D
3925,20220122:2259,12.2,24,D
3925,20220123:2259,9.6,24,D
3925,20220124:2259,12.1,24,D
3925,20220125:2259,1.3,24,D
3925,20220126:2259,5.9,24,D
3925,20220127:2259,12.1,24,D
3925,20220128:2259,7.5,24,D
3925,20220129:2259,12.5,24,D
3925,20220130:2259,11.1,24,D
3925,20220131:2259,12.4,24,D
3925,20220201:2259,7.2,24,D
3925,20220202:2259,0,24,D
3925,20220203:2259,2.1,24,D
3925,20220204:2259,0,24,D
3925,20220205:2259,0,24,D
3925,20220206:2259,5,24,D
3925,20220207:2259,7.9,24,D
3925,20220208:2259,11.5,24,D
3925,20220209:2259,0.1,24,D
3925,20220210:2259,1.1,24,D
3925,20220211:2259,4.6,24,D
3925,20220212:2259,0,24,D
3925,20220213:2259,0,24,D
3925,20220214:2259,11.7,24,D
3925,20220215:2259,10.9,24,D
3925,20220216:2259,8.8,24,D
3925,20220217:2259,8.7,24,D
3925,20220218:2259,8.8,24,D
3925,20220219:2259,0.4,24,D
3925,20220220:2259,9.4,24,D
3925,20220221:2259,9.8,24,D
3925,20220222:2259,6.1,24,D
3925,20220223:2259,3.4,24,D
3925,20220224:2259,10.5,24,D
3925,20220225:2259,10.3,24,D
3925,20220226:2259,10.1,24,D
3925,20220227:2259,6.1,24,D
3925,20220228:2259,10,24,D
3925,20220301:2259,9.5,24,D
3925,20220302:2259,11.7,24,D
3925,20220303:2259,9.7,24,D
3925,20220304:2259,6.1,24,D
3925,20220305:2259,7.5,24,D
3925,20220306:2259,4.6,24,D
3925,20220307:2259,8.8,24,D
3925,20220308:2259,10.8,24,D
3925,20220309:2259,11.3,24,D
3925,20220310:2259,10.7,24,D
3925,20220311:2259,1.7,24,D
3925,20220312:2259,8,24,D
3925,20220313:2259,10.8,24,D
3925,20220314:2259,11.3,24,D
3925,20220315:2259,11,24,D
3925,20220316:2259,10.5,24,D
3925,20220317:2259,9.7,24,D
3925,20220318:2259,7.7,24,D
3925,20220319:2259,6.8,24,D
3925,20220320:2259,4.8,24,D
3925,20220321:2259,0,24,D
3925,20220322:2259,1.9,24,D
3925,20220323:2259,6.5,24,D
3925,20220324:2259,4.5,24,D
3925,20220325:2259,10.6,24,D
3925,20220326:2259,10.7,24,D
3925,20220327:2259,10.6,24,D
3925,20220328:2259,10.4,24,D
3925,20220329:2259,9.2,24,D
3925,20220330:2259,7.4,24,D
3925,20220331:2259,6.8,24,D
3925,20220401:2259,6.2,24,D
3925,20220402:2259,7.3,24,D
3925,20220403:2359,10.3,24,D
3925,20220404:2359,10.2,24,D
3925,20220405:2359,0.6,24,D
3925,20220406:2359,1.7,24,D
3925,20220407:2359,9.9,24,D
3925,20220408:2359,2.2,24,D
3925,20220409:2359,7.7,24,D
3925,20220410:2359,8.2,24,D
3925,20220411:2359,2.4,24,D
3925,20220412:2359,1.5,24,D
3925,20220413:2359,8.3,24,D
3925,20220414:2359,9,24,D
3925,20220415:2359,5.8,24,D
3925,20220416:2359,0.8,24,D
3925,20220417:2359,9,24,D
3925,20220418:2359,9.2,24,D
3925,20220419:2359,8.3,24,D
3925,20220420:2359,0.1,24,D
3925,20220421:2359,2.8,24,D
3925,20220422:2359,5.1,24,D
3925,20220423:2359,2.8,24,D
3925,20220424:2359,1.2,24,D
3925,20220425:2359,6.4,24,D
3925,20220426:2359,6.2,24,D
3925,20220427:2359,5.9,24,D
3925,20220428:2359,7.1,24,D
3925,20220429:2359,6.1,24,D
3925,20220430:2359,5.1,24,D
3925,20220501:2359,0.8,24,D
3925,20220502:2359,1.2,24,D
3925,20220503:2359,5.3,24,D
3925,20220504:2359,7.8,24,D
3925,20220505:2359,2.3,24,D
3925,20220506:2359,7.4,24,D
3925,20220507:2359,2,24,D
3925,20220508:2359,0,24,D
3925,20220509:2359,2.8,24,D
3925,20220510:2359,8.7,24,D
3925,20220511:2359,8,24,D
3925,20220512:2359,3.5,24,D
3925,20220513:2359,0,24,D
3925,20220514:2359,0,24,D
3925,20220515:2359,0,24,D
3925,20220516:2359,1.5,24,D
3925,20220517:2359,1.3,24,D
3925,20220518:2359,2.4,24,D
3925,20220519:2359,0.1,24,D
3925,20220520:2359,0.1,24,D
3925,20220521:2359,1.7,24,D
3925,20220522:2359,0.5,24,D
3925,20220523:2359,6.9,24,D
3925,20220524:2359,2.9,24,D
3925,20220525:2359,0.4,24,D
3925,20220526:2359,6.8,24,D
3925,20220527:2359,5.7,24,D
3925,20220528:2359,2,24,D
3925,20220529:2359,1.2,24,D
3925,20220530:2359,0,24,D
3925,20220531:2359,3.5,24,D
3925,20220601:2359,0.1,24,D
3925,20220602:2359,0.7,24,D
3925,20220603:2359,0.7,24,D
3925,20220604:2359,7.2,24,D
3925,20220605:2359,0.3,24,D
3925,20220606:2359,4.6,24,D
3925,20220607:2359,0,24,D
3925,20220608:2359,0.3,24,D
3925,20220609:2359,0.3,24,D
3925,20220610:2359,0.3,24,D
3925,20220611:2359,1.1,24,D
3925,20220612:2359,0,24,D
3925,20220613:2359,0,24,D
3925,20220614:2359,0,24,D
3925,20220615:2359,0.6,24,D
3925,20220616:2359,1.2,24,D
3925,20220617:2359,0,24,D
3925,20220618:2359,0,24,D
3925,20220619:2359,6.6,24,D
3925,20220620:2359,7.7,24,D
3925,20220621:2359,5.4,24,D
3925,20220622:2359,5.5,24,D
3925,20220623:2359,3.5,24,D
3925,20220624:2359,0,24,D
3925,20220625:2359,2.5,24,D
3925,20220626:2359,2.6,24,D
3925,20220627:2359,1.4,24,D
3925,20220628:2359,0.2,24,D
3925,20220629:2359,1,24,D
3925,20220630:2359,1,24,D
3925,20220701:2359,4,24,D
3925,20220702:2359,1.7,24,D
3925,20220703:2359,1.7,24,D
3925,20220704:2359,1.9,24,D
3925,20220705:2359,0,24,D
3925,20220706:2359,6.1,24,D
3925,20220707:2359,0.2,24,D
3925,20220708:2359,0,24,D
3925,20220709:2359,0,24,D
3925,20220710:2359,1.5,24,D
3925,20220711:2359,0.1,24,D
3925,20220712:2359,2.3,24,D
3925,20220713:2359,0.6,24,D
3925,20220714:2359,6.1,24,D
3925,20220715:2359,1.9,24,D
3925,20220716:2359,6,24,D
3925,20220717:2359,1.5,24,D
3925,20220718:2359,0,24,D
3925,20220719:2359,0,24,D
3925,20220720:2359,0.7,24,D
3925,20220721:2359,5.4,24,D
3925,20220722:2359,7.1,24,D
3925,20220723:2359,6.8,24,D
3925,20220724:2359,4.9,24,D
3925,20220725:2359,0,24,D
3925,20220726:2359,2.5,24,D
3925,20220727:2359,0.2,24,D
3925,20220728:2359,1.5,24,D
3925,20220729:2359,2.8,24,D
3925,20220730:2359,0,24,D
3925,20220731:2359,6.1,24,D
3925,20220801:2359,5.1,24,D
3925,20220802:2359,0.7,24,D
3925,20220803:2359,4.7,24,D
3925,20220804:2359,4.4,24,D
3925,20220805:2359,1.5,24,D
3925,20220806:2359,0,24,D
3925,20220807:2359,5.5,24,D
3925,20220808:2359,1.5,24,D
3925,20220809:2359,0.3,24,D
3925,20220810:2359,9,24,D
3925,20220811:2359,9,24,D
3925,20220812:2359,7.6,24,D
3925,20220813:2359,7.9,24,D
3925,20220814:2359,3.9,24,D
3925,20220815:2359,3.4,24,D
3925,20220816:2359,0,24,D
3925,20220817:2359,0,24,D
3925,20220818:2359,0,24,D
3925,20220819:2359,0,24,D
3925,20220820:2359,0.5,24,D
3925,20220821:2359,0.5,24,D
3925,20220822:2359,7,24,D
3925,20220823:2359,2.4,24,D
3925,20220824:2359,2.6,24,D
3925,20220825:2359,3,24,D
3925,20220826:2359,8,24,D
3925,20220827:2359,9.1,24,D
3925,20220828:2359,8.6,24,D
3925,20220829:2359,8.7,24,D
3925,20220830:2359,3.5,24,D
3925,20220831:2359,2,24,D
3925,20220901:2359,0.8,24,D
3925,20220902:2359,0.6,24,D
3925,20220903:2359,2.1,24,D
3925,20220904:2359,3.7,24,D
3925,20220905:2359,4,24,D
3925,20220906:2359,9.8,24,D
3925,20220907:2359,9.7,24,D
3925,20220908:2359,7.1,24,D
3925,20220909:2359,10,24,D
3925,20220910:2359,10.1,24,D
3925,20220911:2359,9,24,D
3925,20220912:2359,0.3,24,D
3925,20220913:2359,1.3,24,D
3925,20220914:2359,10.5,24,D
3925,20220915:2359,7.3,24,D
3925,20220916:2359,8,24,D
3925,20220917:2359,2.9,24,D
3925,20220918:2359,9.6,24,D
3925,20220919:2359,4.4,24,D
3925,20220920:2359,0.1,24,D
3925,20220921:2359,0,24,D
3925,20220922:2359,8.8,24,D
3925,20220923:2359,9.8,24,D
3925,20220924:2359,10.9,24,D
3925,20220925:2259,8,24,D
3925,20220926:2259,9.3,24,D
3925,20220927:2259,1.8,24,D
3925,20220928:2259,0.1,24,D
3925,20220929:2259,1.8,24,D
3925,20220930:2259,1.3,24,D
3925,20221001:2259,7.2,24,D
3925,20221002:2259,3.4,24,D
3925,20221003:2259,7.7,24,D
3925,20221004:2259,6.5,24,D
3925,20221005:2259,2.7,24,D
3925,20221006:2259,10.8,24,D
3925,20221007:2259,11.6,24,D
3925,20221008:2259,11.5,24,D
3925,20221009:2259,2.2,24,D
3925,20221010:2259,0.7,24,D
3925,20221011:2259,6.9,24,D
3925,20221012:2259,4.9,24,D
3925,20221013:2259,9.8,24,D
3925,20221014:2259,11.7,24,D
3925,20221015:2259,6.9,24,D
3925,20221016:2259,8,24,D
3925,20221017:2259,8.3,24,D
3925,20221018:2259,6.3,24,D
3925,20221019:2259,5.8,24,D
3925,20221020:2259,7.4,24,D
3925,20221021:2259,11.8,24,D
3925,20221022:2259,2.9,24,D
3925,20221023:2259,9.4,24,D
3925,20221024:2259,0.8,24,D
3925,20221025:2259,0.9,24,D
3925,20221026:2259,2.3,24,D
3925,20221027:2259,1.6,24,D
3925,20221028:2259,0,24,D
3925,20221029:2259,0,24,D
3925,20221030:2259,5.9,24,D
3925,20221031:2259,7.1,24,D
3925,20221101:2259,9.6,24,D
3925,20221102:2259,0,24,D
3925,20221103:2259,3.9,24,D
3925,20221104:2259,5.8,24,D
3925,20221105:2259,8.3,24,D
3925,20221106:2259,10.9,24,D
3925,20221107:2259,9.4,24,D
3925,20221108:2259,10.2,24,D
3925,20221109:2259,11.6,24,D
3925,20221110:2259,12.4,24,D
3925,20221111:2259,8,24,D
3925,20221112:2259,4.8,24,D
3925,20221113:2259,9.6,24,D
3925,20221114:2259,8.9,24,D
3925,20221115:2259,10.9,24,D
3925,20221116:2259,5.8,24,D
3925,20221117:2259,2.7,24,D
3925,20221118:2259,6.7,24,D
3925,20221119:2259,2.5,24,D
3925,20221120:2259,7.1,24,D
3925,20221121:2259,0.6,24,D
3925,20221122:2259,1.2,24,D
3925,20221123:2259,4.5,24,D
3925,20221124:2259,0.9,24,D
3925,20221125:2259,4,24,D
3925,20221126:2259,1.4,24,D
3925,20221127:2259,0.5,24,D
3925,20221128:2259,7,24,D
3925,20221129:2259,2,24,D
3925,20221130:2259,6.8,24,D
3925,20221201:2259,5,24,D
3925,20221202:2259,9.9,24,D
3925,20221203:2259,11.6,24,D
3925,20221204:2259,7.5,24,D
3925,20221205:2259,4.4,24,D
3925,20221206:2259,8.1,24,D
3925,20221207:2259,10.3,24,D
3925,20221208:2259,9.8,24,D
3925,20221209:2259,0,24,D
3925,20221210:2259,10.5,24,D
3925,20221211:2259,2.6,24,D
3925,20221212:2259,11,24,D
3925,20221213:2259,10.1,24,D
3925,20221214:2259,11.4,24,D
3925,20221215:2259,3.1,24,D
3925,20221216:2259,3.5,24,D
3925,20221217:2259,7.9,24,D
3925,20221218:2259,3,24,D
3925,20221219:2259,2.5,24,D
3925,20221220:2259,2.6,24,D
3925,20221221:2259,6.4,24,D
3925,20221222:2259,4.5,24,D
3925,20221223:2259,6.7,24,D
3925,20221224:2259,9.4,24,D
3925,20221225:2259,12.6,24,D
3925,20221226:2259,14.1,24,D
3925,20221227:2259,9.6,24,D
3925,20221228:2259,11.5,24,D
3925,20221229:2259,14.1,24,D
3925,20221230:2259,7.2,24,D
3925,20221231:2259,11.4,24,D
3925,20230101:2259,13.9,24,D
3925,20230102:2259,7,24,D
3925,20230103:2259,7.3,24,D
3925,20230104:2259,4.4,24,D
3925,20230105:2259,2.3,24,D
3925,20230106:2259,3.5,24,D
3925,20230107:2259,0.8,24,D
3925,20230108:2259,12.5,24,D
3925,20230109:2259,13.8,24,D
3925,20230110:2259,5.4,24,D
3925,20230111:2259,11.8,24,D
3925,20230112:2259,13.5,24,D
3925,20230113:2259,0.4,24,D
3925,20230114:2259,5.3,24,D
3925,20230115:2259,5.3,24,D
3925,20230116:2259,11.5,24,D
3925,20230117:2259,11.5,24,D
3925,20230118:2259,9.2,24,D
3925,20230119:2259,12.9,24,D
3925,20230120:2259,5.7,24,D
3925,20230121:2259,12.4,24,D
3925,20230122:2259,6.6,24,D
3925,20230123:2259,11.2,24,D
3925,20230124:2259,10.9,24,D
3925,20230125:2259,11.2,24,D
3925,20230126:2259,0.1,24,D
3925,20230127:2259,11,24,D
3925,20230128:2259,12.6,24,D
3925,20230129:2259,3,24,D
3925,20230130:2259,2.5,24,D
3925,20230131:2259,1,24,D
3925,20230201:2259,2.2,24,D
3925,20230202:2259,1.6,24,D
3925,20230203:2259,4.2,24,D
3925,20230204:2259,4.7,24,D
3925,20230205:2259,0.1,24,D
3925,20230206:2259,4.4,24,D
3925,20230207:2259,6.3,24,D
3925,20230208:2259,7.3,24,D
3925,20230209:2259,10.7,24,D
3925,20230210:2259,9.9,24,D
3925,20230211:2259,11.4,24,D
3925,20230212:2259,10.1,24,D
3925,20230213:2259,11.7,24,D
3925,20230214:2259,2.1,24,D
3925,20230215:2259,8.9,24,D
3925,20230216:2259,8.5,24,D
3925,20230217:2259,11.8,24,D
3925,20230218:2259,7.6,24,D
3925,20230219:2259,5.8,24,D
3925,20230220:2259,9.6,24,D
3925,20230221:2259,7,24,D
3925,20230222:2259,2.2,24,D
3925,20230223:2259,5.3,24,D
3925,20230224:2259,11.8,24,D
3925,20230225:2259,11,24,D
3925,20230226:2259,5.5,24,D
3925,20230227:2259,2.5,24,D
3925,20230228:2259,11.5,24,D
3925,20230301:2259,8.2,24,D
3925,20230302:2259,5.7,24,D
3925,20230303:2259,4,24,D
3925,20230304:2259,8.1,24,D
3925,20230305:2259,3.6,24,D
3925,20230306:2259,10.8,24,D
3925,20230307:2259,5.9,24,D
3925,20230308:2259,0.4,24,D
3925,20230309:2259,0.3,24,D
3925,20230310:2259,8.4,24,D
3925,20230311:2259,7.6,24,D
3925,20230312:2259,5.8,24,D
3925,20230313:2259,6.4,24,D
3925,20230314:2259,10.2,24,D
3925,20230315:2259,8.8,24,D
3925,20230316:2259,2.2,24,D
3925,20230317:2259,1.2,24,D
3925,20230318:2259,10.6,24,D
3925,20230319:2259,10,24,D
3925,20230320:2259,1.3,24,D
3925,20230321:2259,1.8,24,D
3925,20230322:2259,10.8,24,D
3925,20230323:2259,10.4,24,D
3925,20230324:2259,0.5,24,D
3925,20230325:2259,1,24,D
3925,20230326:2259,6.8,24,D
3925,20230327:2259,3,24,D
3925,20230328:2259,2.7,24,D
3925,20230329:2259,8.7,24,D
3925,20230330:2259,10.5,24,D
3925,20230331:2259,7.5,24,D
3925,20230401:2259,3.4,24,D
3925,20230402:2359,6.1,24,D
3925,20230403:2359,10.3,24,D
3925,20230404:2359,6,24,D
3925,20230405:2359,1.3,24,D
3925,20230406:2359,4.4,24,D
3925,20230407:2359,10.1,24,D
3925,20230408:2359,9.9,24,D
3925,20230409:2359,4,24,D
3925,20230410:2359,1.6,24,D
3925,20230411:2359,1.4,24,D
3925,20230412:2359,2,24,D
3925,20230413:2359,0,24,D
3925,20230414:2359,8.5,24,D
3925,20230415:2359,9.4,24,D
3925,20230416:2359,7,24,D
3925,20230417:2359,8.6,24,D
3925,20230418:2359,0,24,D
3925,20230419:2359,7.7,24,D
3925,20230420:2359,4.1,24,D
3925,20230421:2359,0,24,D
3925,20230422:2359,7,24,D
3925,20230423:2359,3.6,24,D
3925,20230424:2359,9.2,24,D
3925,20230425:2359,0.2,24,D
3925,20230426:2359,3.4,24,D
3925,20230427:2359,5.7,24,D
3925,20230428:2359,6.8,24,D
3925,20230429:2359,2.3,24,D
3925,20230430:2359,2.8,24,D
3925,20230501:2359,5,24,D
3925,20230502:2359,0,24,D
3925,20230503:2359,0.7,24,D
3925,20230504:2359,4.2,24,D
3925,20230505:2359,2,24,D
3925,20230506:2359,5.8,24,D
3925,20230507:2359,0,24,D
3925,20230508:2359,0.4,24,D
3925,20230509:2359,0,24,D
3925,20230510:2359,0.9,24,D
3925,20230511:2359,7.7,24,D
3925,20230512:2359,8.3,24,D
3925,20230513:2359,0.4,24,D
3925,20230514:2359,0.1,24,D
3925,20230515:2359,5.5,24,D
3925,20230516:2359,0.4,24,D
3925,20230517:2359,0.1,24,D
3925,20230518:2359,1.9,24,D
3925,20230519:2359,2.6,24,D
3925,20230520:2359,7.4,24,D
3925,20230521:2359,0.5,24,D
3925,20230522:2359,4.3,24,D
3925,20230523:2359,3.2,24,D
3925,20230524:2359,5.7,24,D
3925,20230525:2359,0.3,24,D
3925,20230526:2359,1.3,24,D
3925,20230527:2359,3.4,24,D
3925,20230528:2359,4.6,24,D
3925,20230529:2359,0,24,D
3925,20230530:2359,0.6,24,D
3925,20230531:2359,1.9,24,D
3925,20230601:2359,0.6,24,D
3925,20230602:2359,3,24,D
3925,20230603:2359,6.1,24,D
3925,20230604:2359,0.5,24,D
3925,20230605:2359,7.9,24,D
3925,20230606:2359,6.5,24,D
3925,20230607:2359,7.1,24,D
3925,20230608:2359,3.6,24,D
3925,20230609:2359,6.6,24,D
3925,20230610:2359,7.8,24,D
3925,20230611:2359,2.4,24,D
3925,20230612:2359,5.5,24,D
3925,20230613:2359,1.7,24,D
3925,20230614:2359,2.2,24,D
3925,20230615:2359,2,24,D
3925,20230616:2359,2.2,24,D
3925,20230617:2359,7,24,D
3925,20230618:2359,4.7,24,D
3925,20230619:2359,1.7,24,D
3925,20230620:2359,5,24,D
3925,20230621:2359,6.9,24,D
3925,20230622:2359,0,24,D
3925,20230623:2359,2.9,24,D
3925,20230624:2359,0.1,24,D
3925,20230625:2359,2.1,24,D
3925,20230626:2359,0,24,D
3925,20230627:2359,4.2,24,D
3925,20230628:2359,2.3,24,D
3925,20230629:2359,2.4,24,D
3925,20230630:2359,1.2,24,D
3925,20230701:2359,1,24,D
3925,20230702:2359,0.7,24,D
3925,20230703:2359,0,24,D
3925,20230704:2359,0.1,24,D
3925,20230705:2359,0.4,24,D
3925,20230706:2359,6.4,24,D
3925,20230707:2359,0.1,24,D
3925,20230708:2359,0.6,24,D
3925,20230709:2359,0.3,24,D
3925,20230710:2359,1.5,24,D
3925,20230711:2359,0.5,24,D
3925,20230712:2359,2.6,24,D
3925,20230713:2359,0,24,D
3925,20230714:2359,0.4,24,D
3925,20230715:2359,3.5,24,D
3925,20230716:2359,0.1,24,D
3925,20230717:2359,0.9,24,D
3925,20230718:2359,1.5,24,D
3925,20230719:2359,2.3,24,D
3925,20230720:2359,7.4,24,D
3925,20230721:2359,8.2,24,D
3925,20230722:2359,5.7,24,D
3925,20230723:2359,0,24,D
3925,20230724:2359,5.7,24,D
3925,20230725:2359,2.1,24,D
3925,20230726:2359,8.3,24,D
3925,20230727:2359,4.9,24,D
3925,20230728:2359,7.6,24,D
3925,20230729:2359,6.7,24,D
3925,20230730:2359,4.8,24,D
3925,20230731:2359,1.2,24,D
3925,20230801:2359,2.2,24,D
3925,20230802:2359,2.1,24,D
3925,20230803:2359,6.4,24,D
3925,20230804:2359,0.9,24,D
3925,20230805:2359,1.6,24,D
3925,20230806:2359,3.2,24,D
3925,20230807:2359,5,24,D
3925,20230808:2359,5.5,24,D
3925,20230809:2359,5.6,24,D
3925,20230810:2359,8.6,24,D
3925,20230811:2359,7.2,24,D
3925,20230812:2359,1.2,24,D
3925,20230813:2359,2.9,24,D
3925,20230814:2359,6.1,24,D
3925,20230815:2359,3.9,24,D
3925,20230816:2359,6,24,D
3925,20230817:2359,7.2,24,D
3925,20230818:2359,6.4,24,D
3925,20230819:2359,0,24,D
3925,20230820:2359,1.2,24,D
3925,20230821:2359,8.4,24,D
3925,20230822:2359,8.3,24,D
3925,20230823:2359,5.8,24,D
3925,20230824:2359,5.7,24,D
3925,20230825:2359,9,24,D
3925,20230826:2359,3,24,D
3925,20230827:2359,7.1,24,D
