Station,Date(NZST),Percent(%),Depth(cm)
3925,20221020:0500,51.7,20
3925,20221020:0600,51.8,20
3925,20221020:0700,51.9,20
3925,20221020:0800,52.1,20
3925,20221020:0900,52.1,20
3925,20221020:1000,51.8,20
3925,20221020:1100,51.9,20
3925,20221020:1200,52.2,20
3925,20221020:1300,52.1,20
3925,20221020:1400,52,20
3925,20221020:1500,51.9,20
3925,20221020:1600,52.1,20
3925,20221020:1700,51.9,20
3925,20221020:1800,51.9,20
3925,20221020:1900,51.7,20
3925,20221020:2000,51.7,20
3925,20221020:2100,51.5,20
3925,20221020:2200,51.7,20
3925,20221020:2300,51.8,20
3925,20221021:0000,51.7,20
3925,20221021:0100,51.8,20
3925,20221021:0200,51.8,20
3925,20221021:0300,51.9,20
3925,20221021:0400,51.7,20
3925,20221021:0500,51.7,20
3925,20221021:0600,51.9,20
3925,20221021:0700,51.9,20
3925,20221021:0800,51.9,20
3925,20221021:0900,51.9,20
3925,20221021:1000,52,20
3925,20221021:1100,51.7,20
3925,20221021:1200,51.7,20
3925,20221021:1300,51.5,20
3925,20221021:1400,51.5,20
3925,20221021:1500,51.7,20
3925,20221021:1600,51.6,20
3925,20221021:1700,51.5,20
3925,20221021:1800,51.5,20
3925,20221021:1900,51.5,20
3925,20221021:2000,51.3,20
3925,20221021:2100,51.4,20
3925,20221021:2200,51,20
3925,20221021:2300,50.9,20
3925,20221022:0000,51.3,20
3925,20221022:0100,51.2,20
3925,20221022:0200,51.4,20
3925,20221022:0300,51.3,20
3925,20221022:0400,51.4,20
3925,20221022:0500,51.3,20
3925,20221022:0600,51.3,20
3925,20221022:0700,51.4,20
3925,20221022:0800,51.3,20
3925,20221022:0900,51.3,20
3925,20221022:1000,51.4,20
3925,20221022:1100,51.3,20
3925,20221022:1200,51.3,20
3925,20221022:1300,51.4,20
3925,20221022:1400,51.1,20
3925,20221022:1500,51.6,20
3925,20221022:1600,51.1,20
3925,20221022:1700,51.1,20
3925,20221022:1800,51.1,20
3925,20221022:1900,51.1,20
3925,20221022:2000,51.2,20
3925,20221022:2100,51.2,20
3925,20221022:2200,51.2,20
3925,20221022:2300,51,20
3925,20221023:0000,50.9,20
3925,20221023:0100,51,20
3925,20221023:0200,51,20
3925,20221023:0300,51,20
3925,20221023:0400,51,20
3925,20221023:0500,51.4,20
3925,20221023:0600,51.3,20
3925,20221023:0700,51.3,20
3925,20221023:0800,51.4,20
3925,20221023:0900,51.3,20
3925,20221023:1000,51.3,20
3925,20221023:1100,51.1,20
3925,20221023:1200,51.1,20
3925,20221023:1300,50.9,20
3925,20221023:1400,51.1,20
3925,20221023:1500,51.1,20
3925,20221023:1600,50.8,20
3925,20221023:1700,50.9,20
3925,20221023:1800,50.8,20
3925,20221023:1900,50.7,20
3925,20221023:2000,50.7,20
3925,20221023:2100,50.7,20
3925,20221023:2200,50.7,20
3925,20221023:2300,50.7,20
3925,20221024:0000,50.8,20
3925,20221024:0100,50.8,20
3925,20221024:0200,50.8,20
3925,20221024:0300,50.8,20
3925,20221024:0400,50.8,20
3925,20221024:0500,50.9,20
3925,20221024:0600,50.9,20
3925,20221024:0700,50.9,20
3925,20221024:0800,50.8,20
3925,20221024:0900,50.7,20
3925,20221024:1000,50.9,20
3925,20221024:1100,51.1,20
3925,20221024:1200,50.7,20
3925,20221024:1300,50.8,20
3925,20221024:1400,50.9,20
3925,20221024:1500,50.8,20
3925,20221024:1600,50.9,20
3925,20221024:1700,50.7,20
3925,20221024:1800,50.7,20
3925,20221024:1900,50.8,20
3925,20221024:2000,50.8,20
3925,20221024:2100,50.8,20
3925,20221024:2200,50.6,20
3925,20221024:2300,50.6,20
3925,20221025:0000,50.7,20
3925,20221025:0100,50.7,20
3925,20221025:0200,50.8,20
3925,20221025:0300,50.9,20
3925,20221025:0400,50.5,20
3925,20221025:0500,50.6,20
3925,20221025:0600,50.8,20
3925,20221025:0700,50.9,20
3925,20221025:0800,50.7,20
3925,20221025:0900,51.1,20
3925,20221025:1000,50.8,20
3925,20221025:1100,51.4,20
3925,20221025:1200,51.5,20
3925,20221025:1300,51.7,20
3925,20221025:1400,51.8,20
3925,20221025:1500,51.8,20
3925,20221025:1600,51.7,20
3925,20221025:1700,52.1,20
3925,20221025:1800,52.2,20
3925,20221025:1900,52.1,20
3925,20221025:2000,52.2,20
3925,20221025:2100,52,20
3925,20221025:2200,52.2,20
3925,20221025:2300,52.1,20
3925,20221026:0000,52.2,20
3925,20221026:0100,52.1,20
3925,20221026:0200,52.1,20
3925,20221026:0300,52.1,20
3925,20221026:0400,52.1,20
3925,20221026:0500,52.1,20
3925,20221026:0600,52.1,20
3925,20221026:0700,52.2,20
3925,20221026:0800,52.3,20
3925,20221026:0900,52.4,20
3925,20221026:1000,52.3,20
3925,20221026:1100,52.3,20
3925,20221026:1200,52.5,20
3925,20221026:1300,52.1,20
3925,20221026:1400,52.2,20
3925,20221026:1500,52.1,20
3925,20221026:1600,52.2,20
3925,20221026:1700,52.3,20
3925,20221026:1800,51.9,20
3925,20221026:1900,51.9,20
3925,20221026:2000,52,20
3925,20221026:2100,51.9,20
3925,20221026:2200,51.9,20
3925,20221026:2300,51.9,20
3925,20221027:0000,51.9,20
3925,20221027:0100,52,20
3925,20221027:0200,51.9,20
3925,20221027:0300,51.9,20
3925,20221027:0400,51.9,20
3925,20221027:0500,51.9,20
3925,20221027:0600,52,20
3925,20221027:0700,51.9,20
3925,20221027:0800,51.9,20
3925,20221027:0900,52,20
3925,20221027:1000,51.9,20
3925,20221027:1100,51.9,20
3925,20221027:1200,51.7,20
3925,20221027:1300,52.1,20
3925,20221027:1400,51.9,20
3925,20221027:1500,51.9,20
3925,20221027:1600,51.9,20
3925,20221027:1700,51.9,20
3925,20221027:1800,52,20
3925,20221027:1900,51.9,20
3925,20221027:2000,51.7,20
3925,20221027:2100,51.7,20
3925,20221027:2200,51.7,20
3925,20221027:2300,51.8,20
3925,20221028:0000,51.7,20
3925,20221028:0100,51.8,20
3925,20221028:0200,51.7,20
3925,20221028:0300,51.8,20
3925,20221028:0400,51.7,20
3925,20221028:0500,51.7,20
3925,20221028:0600,51.7,20
3925,20221028:0700,51.7,20
3925,20221028:0800,51.7,20
3925,20221028:0900,51.7,20
3925,20221028:1000,51.7,20
3925,20221028:1100,51.7,20
3925,20221028:1200,51.7,20
3925,20221028:1300,51.7,20
3925,20221028:1400,51.9,20
3925,20221028:1500,52,20
3925,20221028:1600,52.2,20
3925,20221028:1700,55.2,20
3925,20221028:1800,57.9,20
3925,20221028:1900,57.4,20
3925,20221028:2000,57.4,20
3925,20221028:2100,55.8,20
3925,20221028:2200,58.2,20
3925,20221028:2300,57.9,20
3925,20221029:0000,57.7,20
3925,20221029:0100,57.4,20
3925,20221029:0200,57.2,20
3925,20221029:0300,57.8,20
3925,20221029:0400,58.2,20
3925,20221029:0500,58.4,20
3925,20221029:0600,58.2,20
3925,20221029:0700,54.7,20
3925,20221029:0800,54.7,20
3925,20221029:0900,55.4,20
3925,20221029:1000,55.1,20
3925,20221029:1100,55.1,20
3925,20221029:1200,55.1,20
3925,20221029:1300,55.1,20
3925,20221029:1400,54.9,20
3925,20221029:1500,55.1,20
3925,20221029:1600,55.4,20
3925,20221029:1700,55.4,20
3925,20221029:1800,54.9,20
3925,20221029:1900,55.3,20
3925,20221029:2000,55.1,20
3925,20221029:2100,55.1,20
3925,20221029:2200,55.1,20
3925,20221029:2300,54.6,20
3925,20221030:0000,54.7,20
3925,20221030:0100,54.6,20
3925,20221030:0200,54.6,20
3925,20221030:0300,58,20
3925,20221030:0400,57.9,20
3925,20221030:0500,57.4,20
3925,20221030:0600,57.2,20
3925,20221030:0700,57,20
3925,20221030:0800,56.6,20
3925,20221030:0900,56.3,20
3925,20221030:1000,55.8,20
3925,20221030:1100,56,20
3925,20221030:1200,55.6,20
3925,20221030:1300,55.7,20
3925,20221030:1400,55.4,20
3925,20221030:1500,55.2,20
3925,20221030:1600,55.2,20
3925,20221030:1700,54.9,20
3925,20221030:1800,54.9,20
3925,20221030:1900,54.7,20
3925,20221030:2000,54.6,20
3925,20221030:2100,54.6,20
3925,20221030:2200,54.6,20
3925,20221030:2300,54.4,20
3925,20221031:0000,54.4,20
3925,20221031:0100,54.5,20
3925,20221031:0200,54.2,20
3925,20221031:0300,54.2,20
3925,20221031:0400,54.2,20
3925,20221031:0500,54,20
3925,20221031:0600,54,20
3925,20221031:0700,54,20
3925,20221031:0800,53.8,20
3925,20221031:0900,53.7,20
3925,20221031:1000,53.7,20
3925,20221031:1100,53.6,20
3925,20221031:1200,53.7,20
3925,20221031:1300,53.8,20
3925,20221031:1400,53.8,20
3925,20221031:1500,53.6,20
3925,20221031:1600,53.7,20
3925,20221031:1700,54,20
3925,20221031:1800,54,20
3925,20221031:1900,54,20
3925,20221031:2000,53.9,20
3925,20221031:2100,54,20
3925,20221031:2200,54.2,20
3925,20221031:2300,53.9,20
3925,20221101:0000,54.2,20
3925,20221101:0100,54.2,20
3925,20221101:0200,54,20
3925,20221101:0300,54,20
3925,20221101:0400,53.9,20
3925,20221101:0500,54,20
3925,20221101:0600,54,20
3925,20221101:0700,54.2,20
3925,20221101:0800,54,20
3925,20221101:0900,54,20
3925,20221101:1000,53.8,20
3925,20221101:1100,54,20
3925,20221101:1200,54.1,20
3925,20221101:1300,53.8,20
3925,20221101:1400,53.6,20
3925,20221101:1500,53.8,20
3925,20221101:1600,53.6,20
3925,20221101:1700,53.4,20
3925,20221101:1800,53.4,20
3925,20221101:1900,53.3,20
3925,20221101:2000,53.4,20
3925,20221101:2100,52.9,20
3925,20221101:2200,53,20
3925,20221101:2300,52.9,20
3925,20221102:0000,53,20
3925,20221102:0100,52.9,20
3925,20221102:0200,52.9,20
3925,20221102:0300,52.9,20
3925,20221102:0400,52.9,20
3925,20221102:0500,52.9,20
3925,20221102:0600,53,20
3925,20221102:0700,53,20
3925,20221102:0800,52.9,20
3925,20221102:0900,53.4,20
3925,20221102:1000,53.4,20
3925,20221102:1100,53.6,20
3925,20221102:1200,53.8,20
3925,20221102:1300,54.2,20
3925,20221102:1400,54.2,20
3925,20221102:1500,54.5,20
3925,20221102:1600,55.4,20
3925,20221102:1700,56.6,20
3925,20221102:1800,57.4,20
3925,20221102:1900,57.9,20
3925,20221102:2000,58.6,20
3925,20221102:2100,58.9,20
3925,20221102:2200,59.3,20
3925,20221102:2300,60.4,20
3925,20221103:0000,60.5,20
3925,20221103:0100,60.6,20
3925,20221103:0200,60.7,20
3925,20221103:0300,60.2,20
3925,20221103:0400,60.6,20
3925,20221103:0500,60.8,20
3925,20221103:0600,60.6,20
3925,20221103:0700,60.8,20
3925,20221103:0800,60.7,20
3925,20221103:0900,60.5,20
3925,20221103:1000,59.9,20
3925,20221103:1100,59.7,20
3925,20221103:1200,59.5,20
3925,20221103:1300,59.2,20
3925,20221103:1400,59,20
3925,20221103:1500,58.9,20
3925,20221103:1600,57.9,20
3925,20221103:1700,57.9,20
3925,20221103:1800,57.3,20
3925,20221103:1900,57,20
3925,20221103:2000,56.5,20
3925,20221103:2100,56.5,20
3925,20221103:2200,56.2,20
3925,20221103:2300,56,20
3925,20221104:0000,55.8,20
3925,20221104:0100,55.6,20
3925,20221104:0200,55.4,20
3925,20221104:0300,55.6,20
3925,20221104:0400,55.3,20
3925,20221104:0500,55.3,20
3925,20221104:0600,55.3,20
3925,20221104:0700,55.3,20
3925,20221104:0800,55.1,20
3925,20221104:0900,55.1,20
3925,20221104:1000,55.1,20
3925,20221104:1100,54.8,20
3925,20221104:1200,54.8,20
3925,20221104:1300,55,20
3925,20221104:1400,54.9,20
3925,20221104:1500,54.9,20
3925,20221104:1600,54.6,20
3925,20221104:1700,54.6,20
3925,20221104:1800,54.7,20
3925,20221104:1900,54.2,20
3925,20221104:2000,54.2,20
3925,20221104:2100,54.4,20
3925,20221104:2200,54.2,20
3925,20221104:2300,54,20
3925,20221105:0000,54.2,20
3925,20221105:0100,54.2,20
3925,20221105:0200,54.2,20
3925,20221105:0300,53.7,20
3925,20221105:0400,53.8,20
3925,20221105:0500,53.9,20
3925,20221105:0600,54,20
3925,20221105:0700,54,20
3925,20221105:0800,53.8,20
3925,20221105:0900,53.7,20
3925,20221105:1000,53.8,20
3925,20221105:1100,53.6,20
3925,20221105:1200,53.6,20
3925,20221105:1300,53.6,20
3925,20221105:1400,53.5,20
3925,20221105:1500,53.6,20
3925,20221105:1600,53.6,20
3925,20221105:1700,53.2,20
3925,20221105:1800,53.2,20
3925,20221105:1900,53.2,20
3925,20221105:2000,53,20
3925,20221105:2100,53.1,20
3925,20221105:2200,53.1,20
3925,20221105:2300,53.1,20
3925,20221106:0000,52.9,20
3925,20221106:0100,52.9,20
3925,20221106:0200,52.9,20
3925,20221106:0300,52.9,20
3925,20221106:0400,53,20
3925,20221106:0500,52.9,20
3925,20221106:0600,53,20
3925,20221106:0700,52.9,20
3925,20221106:0800,52.9,20
3925,20221106:0900,53.1,20
3925,20221106:1000,53.1,20
3925,20221106:1100,53,20
3925,20221106:1200,52.8,20
3925,20221106:1300,52.9,20
3925,20221106:1400,52.5,20
3925,20221106:1500,52.7,20
3925,20221106:1600,52.6,20
3925,20221106:1700,52.5,20
3925,20221106:1800,52.4,20
3925,20221106:1900,52.2,20
3925,20221106:2000,52,20
3925,20221106:2100,51.9,20
3925,20221106:2200,52,20
3925,20221106:2300,51.9,20
3925,20221107:0000,51.9,20
3925,20221107:0100,51.9,20
3925,20221107:0200,51.9,20
3925,20221107:0300,52,20
3925,20221107:0400,51.9,20
3925,20221107:0500,52,20
3925,20221107:0600,51.9,20
3925,20221107:0700,51.9,20
3925,20221107:0800,51.9,20
3925,20221107:0900,51.9,20
3925,20221107:1000,52,20
3925,20221107:1100,52.1,20
3925,20221107:1200,52.1,20
3925,20221107:1300,51.9,20
3925,20221107:1400,52.1,20
3925,20221107:1500,51.7,20
3925,20221107:1600,51.9,20
3925,20221107:1700,51.8,20
3925,20221107:1800,51.3,20
3925,20221107:1900,51.7,20
3925,20221107:2000,51.7,20
3925,20221107:2100,51.5,20
3925,20221107:2200,51.6,20
3925,20221107:2300,51.3,20
3925,20221108:0000,51.3,20
3925,20221108:0100,51.4,20
3925,20221108:0200,51.3,20
3925,20221108:0300,51.3,20
3925,20221108:0400,51.4,20
3925,20221108:0500,51.5,20
3925,20221108:0600,51.6,20
3925,20221108:0700,51.5,20
3925,20221108:0800,51.6,20
3925,20221108:0900,51.5,20
3925,20221108:1000,51.4,20
3925,20221108:1100,51.4,20
3925,20221108:1200,51.5,20
3925,20221108:1300,51.4,20
3925,20221108:1400,51.2,20
3925,20221108:1500,51.2,20
3925,20221108:1600,51,20
3925,20221108:1700,50.8,20
3925,20221108:1800,50.9,20
3925,20221108:1900,50.8,20
3925,20221108:2000,50.7,20
3925,20221108:2100,50.6,20
3925,20221108:2200,50.5,20
3925,20221108:2300,50.5,20
3925,20221109:0000,50.5,20
3925,20221109:0100,50.5,20
3925,20221109:0200,50.5,20
3925,20221109:0300,50.6,20
3925,20221109:0400,50.6,20
3925,20221109:0500,50.6,20
3925,20221109:0600,50.6,20
3925,20221109:0700,50.6,20
3925,20221109:0800,50.6,20
3925,20221109:0900,50.5,20
3925,20221109:1000,50.5,20
3925,20221109:1100,50.7,20
3925,20221109:1200,50.5,20
3925,20221109:1300,50.6,20
3925,20221109:1400,50.4,20
3925,20221109:1500,50.2,20
3925,20221109:1600,50.1,20
3925,20221109:1700,50,20
3925,20221109:1800,49.8,20
3925,20221109:1900,49.8,20
3925,20221109:2000,49.6,20
3925,20221109:2100,49.7,20
3925,20221109:2200,49.6,20
3925,20221109:2300,49.7,20
3925,20221110:0000,49.6,20
3925,20221110:0100,49.7,20
3925,20221110:0200,49.6,20
3925,20221110:0300,49.8,20
3925,20221110:0400,49.9,20
3925,20221110:0500,49.7,20
3925,20221110:0600,49.8,20
3925,20221110:0700,49.8,20
3925,20221110:0800,49.8,20
3925,20221110:0900,50,20
3925,20221110:1000,50,20
3925,20221110:1100,49.7,20
3925,20221110:1200,49.8,20
3925,20221110:1300,49.6,20
3925,20221110:1400,49.4,20
3925,20221110:1500,49.3,20
3925,20221110:1600,49.4,20
3925,20221110:1700,49,20
3925,20221110:1800,49.1,20
3925,20221110:1900,48.9,20
3925,20221110:2000,48.8,20
3925,20221110:2100,49.1,20
3925,20221110:2200,48.7,20
3925,20221110:2300,49.1,20
3925,20221111:0000,49,20
3925,20221111:0100,48.8,20
3925,20221111:0200,49.1,20
3925,20221111:0300,48.9,20
3925,20221111:0400,48.9,20
3925,20221111:0500,48.9,20
3925,20221111:0600,49.1,20
3925,20221111:0700,49.1,20
3925,20221111:0800,48.9,20
3925,20221111:0900,48.9,20
3925,20221111:1000,49.1,20
3925,20221111:1100,49.3,20
3925,20221111:1200,49.1,20
3925,20221111:1300,49.1,20
3925,20221111:1400,49.1,20
3925,20221111:1500,48.8,20
3925,20221111:1600,48.9,20
3925,20221111:1700,48.9,20
3925,20221111:1800,48.9,20
3925,20221111:1900,48.7,20
3925,20221111:2000,48.7,20
3925,20221111:2100,48.8,20
3925,20221111:2200,48.8,20
3925,20221111:2300,48.8,20
3925,20221112:0000,48.9,20
3925,20221112:0100,49,20
3925,20221112:0200,48.8,20
3925,20221112:0300,48.9,20
3925,20221112:0400,49,20
3925,20221112:0500,49.1,20
3925,20221112:0600,49.1,20
3925,20221112:0700,49.1,20
3925,20221112:0800,53.4,20
3925,20221112:0900,54.9,20
3925,20221112:1000,54.8,20
3925,20221112:1100,54.3,20
3925,20221112:1200,53.8,20
3925,20221112:1300,53.4,20
3925,20221112:1400,53.2,20
3925,20221112:1500,53.5,20
3925,20221112:1600,54.1,20
3925,20221112:1700,54,20
3925,20221112:1800,54,20
3925,20221112:1900,53.8,20
3925,20221112:2000,53.7,20
3925,20221112:2100,53.5,20
3925,20221112:2200,53.6,20
3925,20221112:2300,54,20
3925,20221113:0000,54,20
3925,20221113:0100,54,20
3925,20221113:0200,53.5,20
3925,20221113:0300,53.7,20
3925,20221113:0400,53.4,20
3925,20221113:0500,53.4,20
3925,20221113:0600,53.3,20
3925,20221113:0700,53.3,20
3925,20221113:0800,53.3,20
3925,20221113:0900,53.2,20
3925,20221113:1000,53.1,20
3925,20221113:1100,52.7,20
3925,20221113:1200,52.9,20
3925,20221113:1300,52.8,20
3925,20221113:1400,52.4,20
3925,20221113:1500,52.3,20
3925,20221113:1600,52,20
3925,20221113:1700,51.7,20
3925,20221113:1800,51.5,20
3925,20221113:1900,51.6,20
3925,20221113:2000,51.6,20
3925,20221113:2100,51.5,20
3925,20221113:2200,51.3,20
3925,20221113:2300,51.4,20
3925,20221114:0000,51.4,20
3925,20221114:0100,51.5,20
3925,20221114:0200,51.5,20
3925,20221114:0300,51.3,20
3925,20221114:0400,51.5,20
3925,20221114:0500,51.5,20
3925,20221114:0600,51.5,20
3925,20221114:0700,51.1,20
3925,20221114:0800,51.2,20
3925,20221114:0900,51.3,20
3925,20221114:1000,51.3,20
3925,20221114:1100,51.2,20
3925,20221114:1200,51.3,20
3925,20221114:1300,51.1,20
3925,20221114:1400,50.9,20
3925,20221114:1500,50.7,20
3925,20221114:1600,50.6,20
3925,20221114:1700,50.5,20
3925,20221114:1800,50.6,20
3925,20221114:1900,50.6,20
3925,20221114:2000,50.3,20
3925,20221114:2100,50.2,20
3925,20221114:2200,50.6,20
3925,20221114:2300,50.1,20
3925,20221115:0000,50.2,20
3925,20221115:0100,50.2,20
3925,20221115:0200,50.2,20
3925,20221115:0300,50.2,20
3925,20221115:0400,50.2,20
3925,20221115:0500,50.3,20
3925,20221115:0600,50.5,20
3925,20221115:0700,50.5,20
3925,20221115:0800,50.6,20
3925,20221115:0900,50.2,20
3925,20221115:1000,50.2,20
3925,20221115:1100,50.4,20
3925,20221115:1200,50.2,20
3925,20221115:1300,50.1,20
3925,20221115:1400,49.9,20
3925,20221115:1500,49.8,20
3925,20221115:1600,49.8,20
3925,20221115:1700,49.8,20
3925,20221115:1800,49.7,20
3925,20221115:1900,49.3,20
3925,20221115:2000,49.3,20
3925,20221115:2100,49.3,20
3925,20221115:2200,49.3,20
3925,20221115:2300,49.4,20
3925,20221116:0000,49.4,20
3925,20221116:0100,49.3,20
3925,20221116:0200,49.3,20
3925,20221116:0300,49.1,20
3925,20221116:0400,49.4,20
3925,20221116:0500,49.5,20
3925,20221116:0600,49.4,20
3925,20221116:0700,49.4,20
3925,20221116:0800,49.5,20
3925,20221116:0900,49.4,20
3925,20221116:1000,49.5,20
3925,20221116:1100,49.5,20
3925,20221116:1200,49.3,20
3925,20221116:1300,49.5,20
3925,20221116:1400,49.2,20
3925,20221116:1500,49.3,20
3925,20221116:1600,49.3,20
3925,20221116:1700,49.1,20
3925,20221116:1800,49.1,20
3925,20221116:1900,49.1,20
3925,20221116:2000,49.1,20
3925,20221116:2100,49.1,20
3925,20221116:2200,49.1,20
3925,20221116:2300,49.1,20
3925,20221117:0000,48.9,20
3925,20221117:0100,49.1,20
3925,20221117:0200,49.3,20
3925,20221117:0300,49,20
3925,20221117:0400,49.1,20
3925,20221117:0500,49,20
3925,20221117:0600,49.3,20
3925,20221117:0700,49.3,20
3925,20221117:0800,49.3,20
3925,20221117:0900,49.3,20
3925,20221117:1000,49.3,20
3925,20221117:1100,49.1,20
3925,20221117:1200,49.1,20
3925,20221117:1300,49.2,20
3925,20221117:1400,49.1,20
3925,20221117:1500,49,20
3925,20221117:1600,49.3,20
3925,20221117:1700,48.9,20
3925,20221117:1800,49.1,20
3925,20221117:1900,49.2,20
3925,20221117:2000,49.2,20
3925,20221117:2100,48.8,20
3925,20221117:2200,49.1,20
3925,20221117:2300,49,20
3925,20221118:0000,49.1,20
3925,20221118:0100,49.1,20
3925,20221118:0200,49.1,20
3925,20221118:0300,49.3,20
3925,20221118:0400,49.1,20
3925,20221118:0500,49.2,20
3925,20221118:0600,49.3,20
3925,20221118:0700,49.2,20
3925,20221118:0800,49.2,20
3925,20221118:0900,49.2,20
3925,20221118:1000,49.3,20
3925,20221118:1100,49.1,20
3925,20221118:1200,49.5,20
3925,20221118:1300,49.3,20
3925,20221118:1400,49.2,20
3925,20221118:1500,49.2,20
3925,20221118:1600,49,20
3925,20221118:1700,49,20
3925,20221118:1800,48.9,20
3925,20221118:1900,49,20
3925,20221118:2000,49,20
3925,20221118:2100,51.6,20
3925,20221118:2200,54.2,20
3925,20221118:2300,54.7,20
3925,20221119:0000,54.9,20
3925,20221119:0100,55,20
3925,20221119:0200,55,20
3925,20221119:0300,55,20
3925,20221119:0400,54.7,20
3925,20221119:0500,55,20
3925,20221119:0600,54.2,20
3925,20221119:0700,52.1,20
3925,20221119:0800,52.3,20
3925,20221119:0900,52.4,20
3925,20221119:1000,52.1,20
3925,20221119:1100,55.5,20
3925,20221119:1200,55.2,20
3925,20221119:1300,56,20
3925,20221119:1400,56,20
3925,20221119:1500,56,20
3925,20221119:1600,56.2,20
3925,20221119:1700,53.6,20
3925,20221119:1800,53.3,20
3925,20221119:1900,53.2,20
3925,20221119:2000,53.3,20
3925,20221119:2100,53.5,20
3925,20221119:2200,53.4,20
3925,20221119:2300,53.5,20
3925,20221120:0000,53.4,20
3925,20221120:0100,53.2,20
3925,20221120:0200,54.6,20
3925,20221120:0300,55.1,20
3925,20221120:0400,54.9,20
3925,20221120:0500,54.6,20
3925,20221120:0600,54.7,20
3925,20221120:0700,54.4,20
3925,20221120:0800,54.2,20
3925,20221120:0900,53.9,20
3925,20221120:1000,54,20
3925,20221120:1100,53.8,20
3925,20221120:1200,53.6,20
3925,20221120:1300,53.8,20
3925,20221120:1400,53.3,20
3925,20221120:1500,53.2,20
3925,20221120:1600,53,20
3925,20221120:1700,52.9,20
3925,20221120:1800,53.1,20
3925,20221120:1900,52.7,20
3925,20221120:2000,52.6,20
3925,20221120:2100,52.5,20
3925,20221120:2200,52.7,20
3925,20221120:2300,52.3,20
3925,20221121:0000,52.3,20
3925,20221121:0100,52.3,20
3925,20221121:0200,52.1,20
3925,20221121:0300,52.4,20
3925,20221121:0400,52.3,20
3925,20221121:0500,52.4,20
3925,20221121:0600,52.3,20
3925,20221121:0700,52.4,20
3925,20221121:0800,52.3,20
3925,20221121:0900,52.1,20
3925,20221121:1000,52.2,20
3925,20221121:1100,52.1,20
3925,20221121:1200,52.1,20
3925,20221121:1300,52.1,20
3925,20221121:1400,52.5,20
3925,20221121:1500,53.7,20
3925,20221121:1600,54.9,20
3925,20221121:1700,55.1,20
3925,20221121:1800,55.4,20
3925,20221121:1900,55.6,20
3925,20221121:2000,51.9,20
3925,20221121:2100,52.1,20
3925,20221121:2200,52.1,20
3925,20221121:2300,55.3,20
3925,20221122:0000,55.4,20
3925,20221122:0100,55.1,20
3925,20221122:0200,54.7,20
3925,20221122:0300,54.9,20
3925,20221122:0400,54.6,20
3925,20221122:0500,54.6,20
3925,20221122:0600,54.2,20
3925,20221122:0700,54.2,20
3925,20221122:0800,54.4,20
3925,20221122:0900,54,20
3925,20221122:1000,53.9,20
3925,20221122:1100,53.8,20
3925,20221122:1200,54,20
3925,20221122:1300,53.9,20
3925,20221122:1400,53.7,20
3925,20221122:1500,53.8,20
3925,20221122:1600,53.9,20
3925,20221122:1700,54.3,20
3925,20221122:1800,54.4,20
3925,20221122:1900,54.7,20
3925,20221122:2000,54.7,20
3925,20221122:2100,54.5,20
3925,20221122:2200,54.3,20
3925,20221122:2300,54.9,20
3925,20221123:0000,55.4,20
3925,20221123:0100,55.6,20
3925,20221123:0200,55.7,20
3925,20221123:0300,55.8,20
3925,20221123:0400,55.6,20
3925,20221123:0500,55.9,20
3925,20221123:0600,56.1,20
3925,20221123:0700,56.2,20
3925,20221123:0800,56,20
3925,20221123:0900,56.3,20
3925,20221123:1000,56.2,20
3925,20221123:1100,56,20
3925,20221123:1200,56,20
3925,20221123:1300,55.8,20
3925,20221123:1400,55.8,20
3925,20221123:1500,55.5,20
3925,20221123:1600,55.1,20
3925,20221123:1700,55.1,20
3925,20221123:1800,54.7,20
3925,20221123:1900,54.8,20
3925,20221123:2000,55.3,20
3925,20221123:2100,55.6,20
3925,20221123:2200,55.9,20
3925,20221123:2300,56.3,20
3925,20221124:0000,56.4,20
3925,20221124:0100,56.5,20
3925,20221124:0200,56.6,20
3925,20221124:0300,55.4,20
3925,20221124:0400,55.5,20
3925,20221124:0500,55.3,20
3925,20221124:0600,55.3,20
3925,20221124:0700,55.4,20
3925,20221124:0800,55.6,20
3925,20221124:0900,55.6,20
3925,20221124:1000,55.8,20
3925,20221124:1100,55.5,20
3925,20221124:1200,55.8,20
3925,20221124:1300,55.7,20
3925,20221124:1400,55.6,20
3925,20221124:1500,55.5,20
3925,20221124:1600,55.5,20
3925,20221124:1700,55.3,20
3925,20221124:1800,55.3,20
3925,20221124:1900,55.1,20
3925,20221124:2000,55,20
3925,20221124:2100,56.5,20
3925,20221124:2200,56.2,20
3925,20221124:2300,55.9,20
3925,20221125:0000,55.9,20
3925,20221125:0100,55.5,20
3925,20221125:0200,55.5,20
3925,20221125:0300,55.6,20
3925,20221125:0400,55.5,20
3925,20221125:0500,55.7,20
3925,20221125:0600,55.8,20
3925,20221125:0700,55.6,20
3925,20221125:0800,55.8,20
3925,20221125:0900,56,20
3925,20221125:1000,56.5,20
3925,20221125:1100,56.7,20
3925,20221125:1200,56.7,20
3925,20221125:1300,56.8,20
3925,20221125:1400,56.5,20
3925,20221125:1500,56.5,20
3925,20221125:1600,56.2,20
3925,20221125:1700,56,20
3925,20221125:1800,55.7,20
3925,20221125:1900,55.7,20
3925,20221125:2000,55.6,20
3925,20221125:2100,55.3,20
3925,20221125:2200,55.1,20
3925,20221125:2300,55.1,20
3925,20221126:0000,54.8,20
