Station,Date(NZST),Dir(DegT),Speed(m/s),Period(Hrs),Freq
3925,20220526:2359,99,5.1,24,D
3925,20220527:2359,108,6.2,24,D
3925,20220528:2359,126,3.6,24,D
3925,20220529:2359,130,5.1,24,D
3925,20220530:2359,148,4.6,24,D
3925,20220531:2359,50,8.8,24,D
3925,20220601:2359,21,12.4,24,D
3925,20220602:2359,30,10.8,24,D
3925,20220603:2359,119,6.2,24,D
3925,20220604:2359,112,4.6,24,D
3925,20220605:2359,65,6.2,24,D
3925,20220606:2359,68,10.8,24,D
3925,20220607:2359,35,16,24,D
3925,20220608:2359,12,8.2,24,D
3925,20220609:2359,47,9.8,24,D
3925,20220610:2359,302,12.4,24,D
3925,20220611:2359,192,10.3,24,D
3925,20220612:2359,14,14.4,24,D
3925,20220613:2359,7,10.8,24,D
3925,20220614:2359,200,7.2,24,D
3925,20220615:2359,179,4.6,24,D
3925,20220616:2359,332,3.6,24,D
3925,20220617:2359,347,3.1,24,D
3925,20220618:2359,210,4.1,24,D
3925,20220619:2359,132,6.2,24,D
3925,20220620:2359,183,7.7,24,D
3925,20220621:2359,281,2.6,24,D
3925,20220622:2359,322,2.1,24,D
3925,20220623:2359,312,2.1,24,D
3925,20220624:2359,138,2.6,24,D
3925,20220625:2359,113,4.1,24,D
3925,20220626:2359,120,3.6,24,D
3925,20220627:2359,90,3.1,24,D
3925,20220628:2359,123,3.6,24,D
3925,20220629:2359,184,5.7,24,D
3925,20220630:2359,183,8.8,24,D
3925,20220701:2359,172,8.2,24,D
3925,20220702:2359,120,3.1,24,D
3925,20220703:2359,103,3.1,24,D
3925,20220704:2359,308,3.1,24,D
3925,20220705:2359,357,5.1,24,D
3925,20220706:2359,161,4.6,24,D
3925,20220707:2359,118,5.7,24,D
3925,20220708:2359,22,12.4,24,D
3925,20220709:2359,41,8.8,24,D
3925,20220710:2359,241,5.7,24,D
3925,20220711:2359,178,4.1,24,D
3925,20220712:2359,128,7.2,24,D
3925,20220713:2359,64,10.3,24,D
3925,20220714:2359,112,4.6,24,D
3925,20220715:2359,351,6.7,24,D
3925,20220716:2359,153,4.6,24,D
3925,20220717:2359,35,9.3,24,D
3925,20220718:2359,21,14.9,24,D
3925,20220719:2359,31,14.9,24,D
3925,20220720:2359,37,5.7,24,D
3925,20220721:2359,180,7.7,24,D
3925,20220722:2359,127,5.1,24,D
3925,20220723:2359,110,3.6,24,D
3925,20220724:2359,125,4.6,24,D
3925,20220725:2359,135,3.6,24,D
3925,20220726:2359,248,6.2,24,D
3925,20220727:2359,44,7.2,24,D
3925,20220728:2359,6,4.6,24,D
3925,20220729:2359,37,7.7,24,D
3925,20220730:2359,209,5.1,24,D
3925,20220731:2359,197,8.2,24,D
3925,20220801:2359,248,4.6,24,D
3925,20220802:2359,74,13.4,24,D
3925,20220803:2359,179,5.7,24,D
3925,20220804:2359,28,6.7,24,D
3925,20220805:2359,33,9.8,24,D
3925,20220806:2359,55,13.9,24,D
3925,20220807:2359,133,8.2,24,D
3925,20220808:2359,153,6.7,24,D
3925,20220809:2359,239,7.2,24,D
3925,20220810:2359,140,5.7,24,D
3925,20220811:2359,249,5.7,24,D
3925,20220812:2359,108,5.1,24,D
3925,20220813:2359,265,6.2,24,D
3925,20220814:2359,239,5.1,24,D
3925,20220815:2359,100,5.1,24,D
3925,20220816:2359,49,10.8,24,D
3925,20220817:2359,39,11.3,24,D
3925,20220818:2359,44,12.4,24,D
3925,20220819:2359,69,10.8,24,D
3925,20220820:2359,19,11.8,24,D
3925,20220821:2359,39,10.3,24,D
3925,20220822:2359,327,4.1,24,D
3925,20220823:2359,240,5.7,24,D
3925,20220824:2359,332,9.3,24,D
3925,20220825:2359,44,7.7,24,D
3925,20220826:2359,162,8.8,24,D
3925,20220827:2359,118,4.6,24,D
3925,20220828:2359,248,6.7,24,D
3925,20220829:2359,244,7.2,24,D
3925,20220830:2359,343,5.7,24,D
3925,20220831:2359,14,6.7,24,D
3925,20220901:2359,1,5.7,24,D
3925,20220902:2359,51,11.3,24,D
3925,20220903:2359,7,10.3,24,D
3925,20220904:2359,234,6.7,24,D
3925,20220905:2359,197,7.2,24,D
3925,20220906:2359,271,6.2,24,D
3925,20220907:2359,129,8.2,24,D
3925,20220908:2359,17,5.1,24,D
3925,20220909:2359,116,5.1,24,D
3925,20220910:2359,305,6.7,24,D
3925,20220911:2359,322,7.2,24,D
3925,20220912:2359,197,5.7,24,D
3925,20220913:2359,148,9.3,24,D
3925,20220914:2359,125,6.7,24,D
3925,20220915:2359,162,7.2,24,D
3925,20220916:2359,256,5.7,24,D
3925,20220917:2359,263,5.7,24,D
3925,20220918:2359,19,7.2,24,D
3925,20220919:2359,24,7.7,24,D
3925,20220920:2359,350,6.2,24,D
3925,20220921:2359,146,4.6,24,D
3925,20220922:2359,289,5.1,24,D
3925,20220923:2359,252,8.2,24,D
3925,20220924:2359,248,8.2,24,D
3925,20220925:2259,192,5.7,24,D
3925,20220926:2259,236,6.2,24,D
3925,20220927:2259,350,5.7,24,D
3925,20220928:2259,130,9.8,24,D
3925,20220929:2259,39,9.3,24,D
3925,20220930:2259,230,6.2,24,D
3925,20221001:2259,326,4.1,24,D
3925,20221002:2259,241,5.1,24,D
3925,20221003:2259,234,9.3,24,D
3925,20221004:2259,302,8.2,24,D
3925,20221005:2259,220,11.8,24,D
3925,20221006:2259,248,7.2,24,D
3925,20221007:2259,276,6.2,24,D
3925,20221008:2259,22,7.7,24,D
3925,20221009:2259,327,6.7,24,D
3925,20221010:2259,38,12.4,24,D
3925,20221011:2259,81,11.8,24,D
3925,20221012:2259,152,6.7,24,D
3925,20221013:2259,115,9.3,24,D
3925,20221014:2259,240,7.2,24,D
3925,20221015:2259,251,7.7,24,D
3925,20221016:2259,182,7.7,24,D
3925,20221017:2259,223,8.2,24,D
3925,20221018:2259,254,9.8,24,D
3925,20221019:2259,238,7.7,24,D
3925,20221020:2259,247,8.2,24,D
3925,20221021:2259,248,7.7,24,D
3925,20221022:2259,208,6.2,24,D
3925,20221023:2259,266,7.7,24,D
3925,20221024:2259,175,5.7,24,D
3925,20221025:2259,155,5.1,24,D
3925,20221026:2259,18,7.2,24,D
3925,20221027:2259,332,6.7,24,D
3925,20221028:2259,36,11.8,24,D
3925,20221029:2259,354,12.9,24,D
3925,20221030:2259,353,9.8,24,D
3925,20221031:2259,289,9.3,24,D
3925,20221101:2259,37,9.3,24,D
3925,20221102:2259,22,16,24,D
3925,20221103:2259,14,13.9,24,D
3925,20221104:2259,232,8.8,24,D
3925,20221105:2259,184,8.2,24,D
3925,20221106:2259,345,6.7,24,D
3925,20221107:2259,248,8.2,24,D
3925,20221108:2259,360,6.7,24,D
3925,20221109:2259,225,8.2,24,D
3925,20221110:2259,228,10.3,24,D
3925,20221111:2259,347,9.3,24,D
3925,20221112:2259,151,6.7,24,D
3925,20221113:2259,246,7.7,24,D
3925,20221114:2259,258,7.7,24,D
3925,20221115:2259,354,7.2,24,D
3925,20221116:2259,22,6.7,24,D
3925,20221117:2259,354,6.7,24,D
3925,20221118:2259,326,7.2,24,D
3925,20221119:2259,5,6.7,24,D
3925,20221120:2259,352,9.8,24,D
3925,20221121:2259,351,11.3,24,D
3925,20221122:2259,20,11.8,24,D
3925,20221123:2259,351,9.8,24,D
3925,20221124:2259,261,7.7,24,D
3925,20221125:2259,172,6.7,24,D
3925,20221126:2259,8,8.2,24,D
3925,20221127:2259,212,7.7,24,D
3925,20221128:2259,211,8.2,24,D
3925,20221129:2259,340,9.3,24,D
3925,20221130:2259,72,8.8,24,D
3925,20221201:2259,232,8.8,24,D
3925,20221202:2259,182,9.8,24,D
3925,20221203:2259,183,8.2,24,D
3925,20221204:2259,174,9.3,24,D
3925,20221205:2259,207,7.7,24,D
3925,20221206:2259,241,8.8,24,D
3925,20221207:2259,335,8.2,24,D
3925,20221208:2259,354,8.2,24,D
3925,20221209:2259,46,9.3,24,D
3925,20221210:2259,354,10.3,24,D
3925,20221211:2259,30,8.8,24,D
3925,20221212:2259,242,7.2,24,D
3925,20221213:2259,2,6.7,24,D
3925,20221214:2259,208,5.1,24,D
3925,20221215:2259,338,7.2,24,D
3925,20221216:2259,338,8.8,24,D
3925,20221217:2259,45,6.7,24,D
3925,20221218:2259,238,7.2,24,D
3925,20221219:2259,220,5.1,24,D
3925,20221220:2259,149,4.6,24,D
3925,20221221:2259,142,9.8,24,D
3925,20221222:2259,343,5.7,24,D
3925,20221223:2259,161,7.7,24,D
3925,20221224:2259,207,7.7,24,D
3925,20221225:2259,244,10.8,24,D
3925,20221226:2259,236,7.7,24,D
3925,20221227:2259,47,8.2,24,D
3925,20221228:2259,240,8.8,24,D
3925,20221229:2259,246,9.8,24,D
3925,20221230:2259,271,8.2,24,D
3925,20221231:2259,259,8.8,24,D
3925,20230101:2259,15,8.2,24,D
3925,20230102:2259,339,6.2,24,D
3925,20230103:2259,251,7.2,24,D
3925,20230104:2259,60,7.2,24,D
3925,20230105:2259,306,5.7,24,D
3925,20230106:2259,34,8.8,24,D
3925,20230107:2259,104,7.2,24,D
3925,20230108:2259,249,7.2,24,D
3925,20230109:2259,262,6.7,24,D
3925,20230110:2259,356,7.2,24,D
3925,20230111:2259,144,13.9,24,D
3925,20230112:2259,260,8.2,24,D
3925,20230113:2259,43,5.1,24,D
3925,20230114:2259,246,6.7,24,D
3925,20230115:2259,310,8.2,24,D
3925,20230116:2259,222,9.3,24,D
3925,20230117:2259,242,8.2,24,D
3925,20230118:2259,166,8.2,24,D
3925,20230119:2259,198,8.8,24,D
3925,20230120:2259,209,7.7,24,D
3925,20230121:2259,239,7.7,24,D
3925,20230122:2259,217,10.3,24,D
3925,20230123:2259,232,8.8,24,D
3925,20230124:2259,297,7.2,24,D
3925,20230125:2259,358,9.8,24,D
3925,20230126:2259,37,7.2,24,D
3925,20230127:2259,276,7.7,24,D
3925,20230128:2259,118,8.8,24,D
3925,20230129:2259,244,5.1,24,D
3925,20230130:2259,79,8.8,24,D
3925,20230131:2259,344,5.1,24,D
3925,20230201:2259,18,5.7,24,D
3925,20230202:2259,59,10.8,24,D
3925,20230203:2259,8,8.8,24,D
3925,20230204:2259,32,6.7,24,D
3925,20230205:2259,25,14.4,24,D
3925,20230206:2259,227,7.2,24,D
3925,20230207:2259,148,7.7,24,D
3925,20230208:2259,226,8.2,24,D
3925,20230209:2259,128,8.8,24,D
3925,20230210:2259,262,6.2,24,D
3925,20230211:2259,14,8.2,24,D
3925,20230212:2259,274,6.2,24,D
3925,20230213:2259,125,11.8,24,D
3925,20230214:2259,170,11.3,24,D
3925,20230215:2259,226,8.2,24,D
3925,20230216:2259,108,9.3,24,D
3925,20230217:2259,268,8.2,24,D
3925,20230218:2259,349,6.7,24,D
3925,20230219:2259,190,7.2,24,D
3925,20230220:2259,215,7.2,24,D
3925,20230221:2259,205,7.7,24,D
3925,20230222:2259,220,9.3,24,D
3925,20230223:2259,189,9.8,24,D
3925,20230224:2259,165,9.8,24,D
3925,20230225:2259,350,6.2,24,D
3925,20230226:2259,238,8.2,24,D
3925,20230227:2259,135,7.2,24,D
3925,20230228:2259,250,6.7,24,D
3925,20230301:2259,34,7.7,24,D
3925,20230302:2259,211,6.2,24,D
3925,20230303:2259,47,6.7,24,D
3925,20230304:2259,148,8.8,24,D
3925,20230305:2259,243,10.3,24,D
3925,20230306:2259,231,6.2,24,D
3925,20230307:2259,316,4.6,24,D
3925,20230308:2259,173,7.2,24,D
3925,20230309:2259,7,9.3,24,D
3925,20230310:2259,212,9.3,24,D
3925,20230311:2259,244,7.2,24,D
3925,20230312:2259,1,7.7,24,D
3925,20230313:2259,189,11.8,24,D
3925,20230314:2259,238,7.2,24,D
3925,20230315:2259,6,7.2,24,D
3925,20230316:2259,34,10.3,24,D
3925,20230317:2259,23,17,24,D
3925,20230318:2259,247,8.2,24,D
3925,20230319:2259,197,8.2,24,D
3925,20230320:2259,46,12.4,24,D
3925,20230321:2259,298,8.2,24,D
3925,20230322:2259,241,7.2,24,D
3925,20230323:2259,245,4.6,24,D
3925,20230324:2259,355,5.7,24,D
3925,20230325:2259,19,9.3,24,D
3925,20230326:2259,127,7.7,24,D
3925,20230327:2259,196,6.2,24,D
3925,20230328:2259,121,13.4,24,D
3925,20230329:2259,266,9.8,24,D
3925,20230330:2259,113,6.2,24,D
3925,20230331:2259,350,8.8,24,D
3925,20230401:2259,10,14.4,24,D
3925,20230402:2359,330,8.8,24,D
3925,20230403:2359,237,6.2,24,D
3925,20230404:2359,202,5.7,24,D
3925,20230405:2359,75,6.2,24,D
3925,20230406:2359,199,9.8,24,D
3925,20230407:2359,121,5.1,24,D
3925,20230408:2359,337,4.1,24,D
3925,20230409:2359,323,4.1,24,D
3925,20230410:2359,1,10.8,24,D
3925,20230411:2359,36,11.8,24,D
3925,20230412:2359,61,5.1,24,D
3925,20230413:2359,154,5.1,24,D
3925,20230414:2359,109,5.1,24,D
3925,20230415:2359,352,5.7,24,D
3925,20230416:2359,120,6.2,24,D
3925,20230417:2359,132,5.1,24,D
3925,20230418:2359,41,12.4,24,D
3925,20230419:2359,35,5.1,24,D
3925,20230420:2359,318,4.1,24,D
3925,20230421:2359,36,7.7,24,D
3925,20230422:2359,232,6.7,24,D
3925,20230423:2359,159,9.8,24,D
3925,20230424:2359,183,14.9,24,D
3925,20230425:2359,216,3.1,24,D
3925,20230426:2359,197,7.2,24,D
3925,20230427:2359,122,3.6,24,D
3925,20230428:2359,103,4.1,24,D
3925,20230429:2359,276,3.1,24,D
3925,20230430:2359,307,3.1,24,D
3925,20230501:2359,128,4.6,24,D
3925,20230502:2359,8,12.9,24,D
3925,20230503:2359,35,11.8,24,D
3925,20230504:2359,359,5.7,24,D
3925,20230505:2359,116,5.1,24,D
3925,20230506:2359,109,4.1,24,D
3925,20230507:2359,55,6.7,24,D
3925,20230508:2359,56,6.2,24,D
3925,20230509:2359,10,11.8,24,D
3925,20230510:2359,210,8.8,24,D
3925,20230511:2359,152,11.3,24,D
3925,20230512:2359,107,4.6,24,D
3925,20230513:2359,101,3.1,24,D
3925,20230514:2359,117,3.1,24,D
3925,20230515:2359,122,4.6,24,D
3925,20230516:2359,104,4.6,24,D
3925,20230517:2359,132,3.1,24,D
3925,20230518:2359,342,5.7,24,D
3925,20230519:2359,130,4.1,24,D
3925,20230520:2359,196,6.2,24,D
3925,20230521:2359,214,4.6,24,D
3925,20230522:2359,119,4.6,24,D
3925,20230523:2359,173,7.2,24,D
3925,20230524:2359,188,5.7,24,D
3925,20230525:2359,90,3.6,24,D
3925,20230526:2359,358,9.8,24,D
3925,20230527:2359,23,9.3,24,D
3925,20230528:2359,103,3.6,24,D
3925,20230529:2359,35,12.4,24,D
3925,20230530:2359,313,11.8,24,D
3925,20230531:2359,27,5.1,24,D
3925,20230601:2359,50,11.3,24,D
3925,20230602:2359,33,10.8,24,D
3925,20230603:2359,121,4.6,24,D
3925,20230604:2359,315,9.8,24,D
3925,20230605:2359,184,8.2,24,D
3925,20230606:2359,106,3.6,24,D
3925,20230607:2359,305,2.1,24,D
3925,20230608:2359,111,2.6,24,D
3925,20230609:2359,171,2.6,24,D
3925,20230610:2359,325,2.6,24,D
3925,20230611:2359,292,2.6,24,D
3925,20230612:2359,195,6.7,24,D
3925,20230613:2359,258,3.1,24,D
3925,20230614:2359,114,2.1,24,D
3925,20230615:2359,304,2.6,24,D
3925,20230616:2359,184,2.6,24,D
3925,20230617:2359,332,2.6,24,D
3925,20230618:2359,147,3.6,24,D
3925,20230619:2359,122,3.6,24,D
3925,20230620:2359,127,3.6,24,D
3925,20230621:2359,120,5.7,24,D
3925,20230622:2359,104,4.1,24,D
3925,20230623:2359,71,4.6,24,D
3925,20230624:2359,107,5.1,24,D
3925,20230625:2359,108,3.6,24,D
3925,20230626:2359,90,6.2,24,D
3925,20230627:2359,244,5.7,24,D
3925,20230628:2359,111,2.6,24,D
3925,20230629:2359,258,9.3,24,D
3925,20230630:2359,243,5.7,24,D
3925,20230701:2359,176,10.8,24,D
3925,20230702:2359,189,6.2,24,D
3925,20230703:2359,199,7.7,24,D
3925,20230704:2359,164,5.1,24,D
3925,20230705:2359,201,6.2,24,D
3925,20230706:2359,126,3.6,24,D
3925,20230707:2359,287,5.7,24,D
3925,20230708:2359,103,3.1,24,D
3925,20230709:2359,118,3.6,24,D
3925,20230710:2359,278,2.6,24,D
3925,20230711:2359,321,2.6,24,D
3925,20230712:2359,202,8.8,24,D
3925,20230713:2359,22,3.1,24,D
3925,20230714:2359,120,4.6,24,D
3925,20230715:2359,305,4.6,24,D
3925,20230716:2359,152,8.2,24,D
3925,20230717:2359,295,3.1,24,D
3925,20230718:2359,309,3.1,24,D
3925,20230719:2359,42,6.7,24,D
3925,20230720:2359,124,5.1,24,D
3925,20230721:2359,132,6.2,24,D
3925,20230722:2359,266,8.8,24,D
3925,20230723:2359,127,5.1,24,D
3925,20230724:2359,118,5.1,24,D
3925,20230725:2359,198,9.8,24,D
3925,20230726:2359,156,8.8,24,D
3925,20230727:2359,137,6.7,24,D
3925,20230728:2359,125,4.1,24,D
3925,20230729:2359,106,3.6,24,D
3925,20230730:2359,118,4.1,24,D
3925,20230731:2359,305,3.6,24,D
3925,20230801:2359,325,10.8,24,D
3925,20230802:2359,66,7.7,24,D
3925,20230803:2359,283,3.1,24,D
3925,20230804:2359,178,7.2,24,D
3925,20230805:2359,149,4.1,24,D
3925,20230806:2359,241,5.1,24,D
3925,20230807:2359,227,7.7,24,D
3925,20230808:2359,126,5.1,24,D
3925,20230809:2359,314,4.6,24,D
3925,20230810:2359,229,7.7,24,D
3925,20230811:2359,112,5.1,24,D
3925,20230812:2359,308,3.1,24,D
3925,20230813:2359,15,8.8,24,D
3925,20230814:2359,239,8.8,24,D
3925,20230815:2359,4,8.8,24,D
3925,20230816:2359,109,7.2,24,D
3925,20230817:2359,105,5.7,24,D
3925,20230818:2359,290,4.6,24,D
3925,20230819:2359,42,8.2,24,D
3925,20230820:2359,32,5.7,24,D
3925,20230821:2359,232,7.7,24,D
3925,20230822:2359,120,6.2,24,D
3925,20230823:2359,291,5.1,24,D
3925,20230824:2359,193,7.7,24,D
3925,20230825:2359,232,5.1,24,D
3925,20230826:2359,117,4.1,24,D
3925,20230827:2359,200,7.7,24,D
