Station,Date(NZST),Percent(%),Depth(cm)
3925,20091026:1400,52.6,20
3925,20091026:1500,52.3,20
3925,20091026:1600,52.3,20
3925,20091026:1700,52.4,20
3925,20091026:1800,52.4,20
3925,20091026:1900,52.5,20
3925,20091026:2000,52.3,20
3925,20091026:2100,52.5,20
3925,20091026:2200,52.6,20
3925,20091026:2300,52.6,20
3925,20091027:0000,52.8,20
3925,20091027:0100,52.9,20
3925,20091027:0200,53.2,20
3925,20091027:0300,53.1,20
3925,20091027:0400,53.4,20
3925,20091027:0500,53.6,20
3925,20091027:0600,53.5,20
3925,20091027:0700,53.4,20
3925,20091027:0800,53.8,20
3925,20091027:0900,53.6,20
3925,20091027:1000,53.8,20
3925,20091027:1100,53.7,20
3925,20091027:1200,53.6,20
3925,20091027:1300,53.6,20
3925,20091027:1400,53.8,20
3925,20091027:1500,53.4,20
3925,20091027:1600,53.4,20
3925,20091027:1700,53.4,20
3925,20091027:1800,53.4,20
3925,20091027:1900,53.2,20
3925,20091027:2000,53.2,20
3925,20091027:2100,53,20
3925,20091027:2200,53,20
3925,20091027:2300,53.1,20
3925,20091028:0000,53,20
3925,20091028:0100,53.1,20
3925,20091028:0200,53.1,20
3925,20091028:0300,53.2,20
3925,20091028:0400,53.1,20
3925,20091028:0500,53.1,20
3925,20091028:0600,53.3,20
3925,20091028:0700,53.4,20
3925,20091028:0800,53.4,20
3925,20091028:0900,53.2,20
3925,20091028:1000,52.9,20
3925,20091028:1100,53,20
3925,20091028:1200,52.9,20
3925,20091028:1300,52.9,20
3925,20091028:1400,52.9,20
3925,20091028:1500,52.5,20
3925,20091028:1600,52.7,20
3925,20091028:1700,52.5,20
3925,20091028:1800,52.6,20
3925,20091028:1900,52.5,20
3925,20091028:2000,52.6,20
3925,20091028:2100,52.4,20
3925,20091028:2200,52.5,20
3925,20091028:2300,52.8,20
3925,20091029:0000,53,20
3925,20091029:0100,53.4,20
3925,20091029:0200,53.6,20
3925,20091029:0300,53.8,20
3925,20091029:0400,54,20
3925,20091029:0500,54.4,20
3925,20091029:0600,54.4,20
3925,20091029:0700,54.6,20
3925,20091029:0800,54.7,20
3925,20091029:0900,54.7,20
3925,20091029:1000,54.6,20
3925,20091029:1100,54.7,20
3925,20091029:1200,54.9,20
3925,20091029:1300,54.7,20
3925,20091029:1400,54.7,20
3925,20091029:1500,54.7,20
3925,20091029:1600,54.4,20
3925,20091029:1700,54.4,20
3925,20091029:1800,54.4,20
3925,20091029:1900,54.4,20
3925,20091029:2000,54.4,20
3925,20091029:2100,54.2,20
3925,20091029:2200,54.2,20
3925,20091029:2300,54.2,20
3925,20091030:0000,54.2,20
3925,20091030:0100,54.2,20
3925,20091030:0200,54.4,20
3925,20091030:0300,54.4,20
3925,20091030:0400,54,20
3925,20091030:0500,54,20
3925,20091030:0600,54.2,20
3925,20091030:0700,54,20
3925,20091030:0800,54.1,20
3925,20091030:0900,54.2,20
3925,20091030:1000,54.2,20
3925,20091030:1100,54.2,20
3925,20091030:1200,54.2,20
3925,20091030:1300,54,20
3925,20091030:1400,54,20
3925,20091030:1500,54,20
3925,20091030:1600,53.8,20
3925,20091030:1700,53.6,20
3925,20091030:1800,53.6,20
3925,20091030:1900,53.5,20
3925,20091030:2000,53.4,20
3925,20091030:2100,53.3,20
3925,20091030:2200,53.3,20
3925,20091030:2300,53.4,20
3925,20091031:0000,53.4,20
3925,20091031:0100,53.4,20
3925,20091031:0200,53.3,20
3925,20091031:0300,53.3,20
3925,20091031:0400,53.4,20
3925,20091031:0500,53.4,20
3925,20091031:0600,53.4,20
3925,20091031:0700,53.3,20
3925,20091031:0800,53.3,20
3925,20091031:0900,53.6,20
3925,20091031:1000,53.2,20
3925,20091031:1100,53.4,20
3925,20091031:1200,53.2,20
3925,20091031:1300,53,20
3925,20091031:1400,53,20
3925,20091031:1500,52.9,20
3925,20091031:1600,52.5,20
3925,20091031:1700,52.8,20
3925,20091031:1800,52.8,20
3925,20091031:1900,52.5,20
3925,20091031:2000,52.5,20
3925,20091031:2100,52.5,20
3925,20091031:2200,52.6,20
3925,20091031:2300,52.5,20
3925,20091101:0000,52.5,20
3925,20091101:0100,52.5,20
3925,20091101:0200,52.6,20
3925,20091101:0300,52.6,20
3925,20091101:0400,52.5,20
3925,20091101:0500,52.5,20
3925,20091101:0600,52.5,20
3925,20091101:0700,52.5,20
3925,20091101:0800,52.5,20
3925,20091101:0900,52.6,20
3925,20091101:1000,52.1,20
3925,20091101:1100,52.2,20
3925,20091101:1200,52.3,20
3925,20091101:1300,52.1,20
3925,20091101:1400,52.1,20
3925,20091101:1500,52.2,20
3925,20091101:1600,52.1,20
3925,20091101:1700,52.1,20
3925,20091101:1800,52,20
3925,20091101:1900,51.9,20
3925,20091101:2000,51.9,20
3925,20091101:2100,51.9,20
3925,20091101:2200,51.9,20
3925,20091101:2300,52,20
3925,20091102:0000,51.9,20
3925,20091102:0100,51.9,20
3925,20091102:0200,52,20
3925,20091102:0300,51.9,20
3925,20091102:0400,51.9,20
3925,20091102:0500,51.9,20
3925,20091102:0600,52,20
3925,20091102:0700,52.1,20
3925,20091102:0800,52.2,20
3925,20091102:0900,52.1,20
3925,20091102:1000,52.1,20
3925,20091102:1100,52.2,20
3925,20091102:1200,51.9,20
3925,20091102:1300,52.1,20
3925,20091102:1400,52,20
3925,20091102:1500,52.1,20
3925,20091102:1600,52,20
3925,20091102:1700,51.7,20
3925,20091102:1800,51.8,20
3925,20091102:1900,51.7,20
3925,20091102:2000,51.8,20
3925,20091102:2100,51.7,20
3925,20091102:2200,51.7,20
3925,20091102:2300,51.7,20
3925,20091103:0000,51.7,20
3925,20091103:0100,51.7,20
3925,20091103:0200,51.7,20
3925,20091103:0300,51.7,20
3925,20091103:0400,51.7,20
3925,20091103:0500,51.8,20
3925,20091103:0600,51.7,20
3925,20091103:0700,51.8,20
3925,20091103:0800,51.7,20
3925,20091103:0900,51.7,20
3925,20091103:1000,51.7,20
3925,20091103:1100,51.6,20
3925,20091103:1200,51.7,20
3925,20091103:1300,51.5,20
3925,20091103:1400,51.3,20
3925,20091103:1500,51.3,20
3925,20091103:1600,51.4,20
3925,20091103:1700,51.3,20
3925,20091103:1800,51.1,20
3925,20091103:1900,51,20
3925,20091103:2000,50.9,20
3925,20091103:2100,50.9,20
3925,20091103:2200,50.9,20
3925,20091103:2300,51,20
3925,20091104:0000,51,20
3925,20091104:0100,51,20
3925,20091104:0200,50.9,20
3925,20091104:0300,50.9,20
3925,20091104:0400,50.9,20
3925,20091104:0500,50.9,20
3925,20091104:0600,50.9,20
3925,20091104:0700,50.9,20
3925,20091104:0800,50.9,20
3925,20091104:0900,50.9,20
3925,20091104:1000,51,20
3925,20091104:1100,51.3,20
3925,20091104:1200,51.1,20
3925,20091104:1300,51.9,20
3925,20091104:1400,51.9,20
3925,20091104:1500,51.9,20
3925,20091104:1600,51.9,20
3925,20091104:1700,51.7,20
3925,20091104:1800,51.8,20
3925,20091104:1900,51.7,20
3925,20091104:2000,51.8,20
3925,20091104:2100,51.7,20
3925,20091104:2200,51.7,20
3925,20091104:2300,51.7,20
3925,20091105:0000,51.7,20
3925,20091105:0100,52.1,20
3925,20091105:0200,51.9,20
3925,20091105:0300,51.8,20
3925,20091105:0400,51.8,20
3925,20091105:0500,51.9,20
3925,20091105:0600,52.2,20
3925,20091105:0700,52.1,20
3925,20091105:0800,52.2,20
3925,20091105:0900,52.1,20
3925,20091105:1000,52.1,20
3925,20091105:1100,52,20
3925,20091105:1200,52.1,20
3925,20091105:1300,52.1,20
3925,20091105:1400,51.9,20
3925,20091105:1500,51.9,20
3925,20091105:1600,51.9,20
3925,20091105:1700,51.9,20
3925,20091105:1800,51.9,20
3925,20091105:1900,51.9,20
3925,20091105:2000,52,20
3925,20091105:2100,51.9,20
3925,20091105:2200,51.9,20
3925,20091105:2300,51.9,20
3925,20091106:0000,51.8,20
3925,20091106:0100,51.9,20
3925,20091106:0200,51.9,20
3925,20091106:0300,51.9,20
3925,20091106:0400,51.9,20
3925,20091106:0500,51.9,20
3925,20091106:0600,51.9,20
3925,20091106:0700,52,20
3925,20091106:0800,51.9,20
3925,20091106:0900,51.9,20
3925,20091106:1000,51.9,20
3925,20091106:1100,51.9,20
3925,20091106:1200,52.1,20
3925,20091106:1300,51.7,20
3925,20091106:1400,51.9,20
3925,20091106:1500,51.5,20
3925,20091106:1600,51.9,20
3925,20091106:1700,51.7,20
3925,20091106:1800,51.7,20
3925,20091106:1900,51.7,20
3925,20091106:2000,51.7,20
3925,20091106:2100,51.5,20
3925,20091106:2200,51.6,20
3925,20091106:2300,51.6,20
3925,20091107:0000,51.6,20
3925,20091107:0100,51.7,20
3925,20091107:0200,51.5,20
3925,20091107:0300,51.5,20
3925,20091107:0400,51.5,20
3925,20091107:0500,51.5,20
3925,20091107:0600,51.5,20
3925,20091107:0700,51.6,20
3925,20091107:0800,51.7,20
3925,20091107:0900,51.7,20
3925,20091107:1000,51.5,20
3925,20091107:1100,51.7,20
3925,20091107:1200,51.3,20
3925,20091107:1300,51.5,20
3925,20091107:1400,51.3,20
3925,20091107:1500,51.4,20
3925,20091107:1600,51.5,20
3925,20091107:1700,51.5,20
3925,20091107:1800,51.3,20
3925,20091107:1900,51.3,20
3925,20091107:2000,51.3,20
3925,20091107:2100,51.3,20
3925,20091107:2200,51.2,20
3925,20091107:2300,51.3,20
3925,20091108:0000,51.4,20
3925,20091108:0100,51.1,20
3925,20091108:0200,51.2,20
3925,20091108:0300,51.1,20
3925,20091108:0400,51.1,20
3925,20091108:0500,51.3,20
3925,20091108:0600,51.4,20
3925,20091108:0700,51.3,20
3925,20091108:0800,51.5,20
3925,20091108:0900,51.5,20
3925,20091108:1000,51.5,20
3925,20091108:1100,51.3,20
3925,20091108:1200,51.2,20
3925,20091108:1300,51.1,20
3925,20091108:1400,51.4,20
3925,20091108:1500,50.9,20
3925,20091108:1600,50.9,20
3925,20091108:1700,50.9,20
3925,20091108:1800,50.7,20
3925,20091108:1900,50.7,20
3925,20091108:2000,50.8,20
3925,20091108:2100,50.8,20
3925,20091108:2200,50.8,20
3925,20091108:2300,50.8,20
3925,20091109:0000,50.7,20
3925,20091109:0100,50.8,20
3925,20091109:0200,50.9,20
3925,20091109:0300,50.6,20
3925,20091109:0400,50.5,20
3925,20091109:0500,50.6,20
3925,20091109:0600,50.7,20
3925,20091109:0700,50.8,20
3925,20091109:0800,50.9,20
3925,20091109:0900,51,20
3925,20091109:1000,50.9,20
3925,20091109:1100,50.7,20
3925,20091109:1200,50.8,20
3925,20091109:1300,50.8,20
3925,20091109:1400,50.5,20
3925,20091109:1500,50.5,20
3925,20091109:1600,50.5,20
3925,20091109:1700,50.6,20
3925,20091109:1800,50.4,20
3925,20091109:1900,50.2,20
3925,20091109:2000,50.2,20
3925,20091109:2100,50.2,20
3925,20091109:2200,50.1,20
3925,20091109:2300,50,20
3925,20091110:0000,50,20
3925,20091110:0100,50.1,20
3925,20091110:0200,50.2,20
3925,20091110:0300,50.2,20
3925,20091110:0400,50.4,20
3925,20091110:0500,50.3,20
3925,20091110:0600,50.4,20
3925,20091110:0700,50.2,20
3925,20091110:0800,50.4,20
3925,20091110:0900,50.4,20
3925,20091110:1000,50.6,20
3925,20091110:1100,50.4,20
3925,20091110:1200,50.2,20
3925,20091110:1300,50.5,20
3925,20091110:1400,50.1,20
3925,20091110:1500,50.4,20
3925,20091110:1600,50,20
3925,20091110:1700,50,20
3925,20091110:1800,50,20
3925,20091110:1900,50,20
3925,20091110:2000,50,20
3925,20091110:2100,50,20
3925,20091110:2200,50,20
3925,20091110:2300,50,20
3925,20091111:0000,50,20
3925,20091111:0100,50,20
3925,20091111:0200,50,20
3925,20091111:0300,50,20
3925,20091111:0400,50,20
3925,20091111:0500,50.3,20
3925,20091111:0600,50.3,20
3925,20091111:0700,50.4,20
3925,20091111:0800,50.4,20
3925,20091111:0900,50.4,20
3925,20091111:1000,50.4,20
3925,20091111:1100,50.4,20
3925,20091111:1200,50.4,20
3925,20091111:1300,50.3,20
3925,20091111:1400,50.4,20
3925,20091111:1500,50.3,20
3925,20091111:1600,50.2,20
3925,20091111:1700,50.4,20
3925,20091111:1800,50.3,20
3925,20091111:1900,50.1,20
3925,20091111:2000,50.2,20
3925,20091111:2100,50.3,20
3925,20091111:2200,50.5,20
3925,20091111:2300,50.3,20
3925,20091112:0000,50.2,20
3925,20091112:0100,50.2,20
3925,20091112:0200,50.5,20
3925,20091112:0300,50.5,20
3925,20091112:0400,50.6,20
3925,20091112:0500,50.5,20
3925,20091112:0600,50.5,20
3925,20091112:0700,50.5,20
3925,20091112:0800,50.6,20
3925,20091112:0900,50.6,20
3925,20091112:1000,50.6,20
3925,20091112:1100,50.6,20
3925,20091112:1200,50.5,20
3925,20091112:1300,50.3,20
3925,20091112:1400,50.4,20
3925,20091112:1500,50.2,20
3925,20091112:1600,50.2,20
3925,20091112:1700,50.2,20
3925,20091112:1800,50.2,20
3925,20091112:1900,50.2,20
3925,20091112:2000,50.2,20
3925,20091112:2100,50.2,20
3925,20091112:2200,50.2,20
3925,20091112:2300,50,20
3925,20091113:0000,50,20
3925,20091113:0100,50.4,20
3925,20091113:0200,50.3,20
3925,20091113:0300,50.3,20
3925,20091113:0400,50,20
3925,20091113:0500,50,20
3925,20091113:0600,50.3,20
3925,20091113:0700,50.4,20
3925,20091113:0800,50.6,20
3925,20091113:0900,50.5,20
3925,20091113:1000,50.4,20
3925,20091113:1100,50.3,20
3925,20091113:1200,50.5,20
3925,20091113:1300,50.6,20
3925,20091113:1400,50.6,20
3925,20091113:1500,50.6,20
3925,20091113:1600,50.4,20
3925,20091113:1700,50.6,20
3925,20091113:1800,50.4,20
3925,20091113:1900,50.4,20
3925,20091113:2000,50.6,20
3925,20091113:2100,50.3,20
3925,20091113:2200,50.4,20
3925,20091113:2300,50.3,20
3925,20091114:0000,50.6,20
3925,20091114:0100,50.4,20
3925,20091114:0200,50.4,20
3925,20091114:0300,50.6,20
3925,20091114:0400,50.5,20
3925,20091114:0500,50.5,20
3925,20091114:0600,50.5,20
3925,20091114:0700,50.5,20
3925,20091114:0800,50.5,20
3925,20091114:0900,50.6,20
3925,20091114:1000,50.6,20
3925,20091114:1100,50.6,20
3925,20091114:1200,50.6,20
3925,20091114:1300,50.7,20
3925,20091114:1400,50.4,20
3925,20091114:1500,50.2,20
3925,20091114:1600,50.3,20
3925,20091114:1700,50.2,20
3925,20091114:1800,50.1,20
3925,20091114:1900,50.1,20
3925,20091114:2000,50.1,20
3925,20091114:2100,50.1,20
3925,20091114:2200,50.2,20
3925,20091114:2300,50.2,20
3925,20091115:0000,50.2,20
3925,20091115:0100,50.2,20
3925,20091115:0200,50.2,20
3925,20091115:0300,50.2,20
3925,20091115:0400,50.2,20
3925,20091115:0500,50.2,20
3925,20091115:0600,50.2,20
3925,20091115:0700,50.2,20
3925,20091115:0800,50.2,20
3925,20091115:0900,50.3,20
3925,20091115:1000,50.4,20
3925,20091115:1100,50.4,20
3925,20091115:1200,50.5,20
3925,20091115:1300,51.8,20
3925,20091115:1400,51.7,20
3925,20091115:1500,51.7,20
3925,20091115:1600,51.8,20
3925,20091115:1700,51.3,20
3925,20091115:1800,51.5,20
3925,20091115:1900,51.7,20
3925,20091115:2000,51.8,20
3925,20091115:2100,51.7,20
3925,20091115:2200,51.3,20
3925,20091115:2300,51.7,20
3925,20091116:0000,51.8,20
3925,20091116:0100,52,20
3925,20091116:0200,51.7,20
3925,20091116:0300,51.8,20
3925,20091116:0400,52,20
3925,20091116:0500,52.2,20
3925,20091116:0600,52.3,20
3925,20091116:0700,52.5,20
3925,20091116:0800,53,20
3925,20091116:0900,53.3,20
3925,20091116:1000,53.8,20
3925,20091116:1100,54,20
3925,20091116:1200,54.5,20
3925,20091116:1300,54.7,20
3925,20091116:1400,54.6,20
3925,20091116:1500,54.8,20
3925,20091116:1600,54.5,20
3925,20091116:1700,54.9,20
3925,20091116:1800,54.5,20
3925,20091116:1900,54.7,20
3925,20091116:2000,54.6,20
3925,20091116:2100,54.4,20
3925,20091116:2200,54.5,20
3925,20091116:2300,54.4,20
3925,20091117:0000,54.7,20
3925,20091117:0100,54.6,20
3925,20091117:0200,54.7,20
3925,20091117:0300,54.7,20
3925,20091117:0400,54.7,20
3925,20091117:0500,54.6,20
3925,20091117:0600,54.6,20
3925,20091117:0700,54.7,20
3925,20091117:0800,54.6,20
3925,20091117:0900,54.7,20
3925,20091117:1000,54.6,20
3925,20091117:1100,54.4,20
3925,20091117:1200,54.5,20
3925,20091117:1300,54.2,20
3925,20091117:1400,54,20
3925,20091117:1500,54,20
3925,20091117:1600,53.8,20
3925,20091117:1700,53.8,20
3925,20091117:1800,53.8,20
3925,20091117:1900,53.5,20
3925,20091117:2000,53.3,20
3925,20091117:2100,53.5,20
3925,20091117:2200,53.3,20
3925,20091117:2300,53.3,20
3925,20091118:0000,53.3,20
3925,20091118:0100,53.4,20
3925,20091118:0200,53.4,20
3925,20091118:0300,53.1,20
3925,20091118:0400,53.2,20
3925,20091118:0500,53.1,20
3925,20091118:0600,53.3,20
3925,20091118:0700,53.3,20
3925,20091118:0800,53.4,20
3925,20091118:0900,53.2,20
3925,20091118:1000,53.1,20
3925,20091118:1100,52.9,20
3925,20091118:1200,52.7,20
3925,20091118:1300,52.7,20
3925,20091118:1400,52.7,20
3925,20091118:1500,52.3,20
3925,20091118:1600,52.1,20
3925,20091118:1700,52.2,20
3925,20091118:1800,52,20
3925,20091118:1900,52,20
3925,20091118:2000,51.9,20
3925,20091118:2100,51.9,20
3925,20091118:2200,51.9,20
3925,20091118:2300,51.9,20
3925,20091119:0000,51.9,20
3925,20091119:0100,51.9,20
3925,20091119:0200,51.8,20
3925,20091119:0300,51.8,20
3925,20091119:0400,51.7,20
3925,20091119:0500,51.8,20
3925,20091119:0600,51.7,20
3925,20091119:0700,51.9,20
3925,20091119:0800,51.9,20
3925,20091119:0900,51.9,20
3925,20091119:1000,52,20
3925,20091119:1100,51.9,20
3925,20091119:1200,51.9,20
3925,20091119:1300,51.7,20
3925,20091119:1400,51.5,20
3925,20091119:1500,51.5,20
3925,20091119:1600,51.5,20
3925,20091119:1700,51.5,20
3925,20091119:1800,51.4,20
3925,20091119:1900,51.3,20
3925,20091119:2000,51.3,20
3925,20091119:2100,51.4,20
3925,20091119:2200,51.3,20
3925,20091119:2300,51.4,20
3925,20091120:0000,51.5,20
3925,20091120:0100,51.6,20
3925,20091120:0200,51,20
3925,20091120:0300,51,20
3925,20091120:0400,50.9,20
3925,20091120:0500,51.1,20
3925,20091120:0600,51.1,20
3925,20091120:0700,51.1,20
3925,20091120:0800,51.1,20
3925,20091120:0900,51.1,20
3925,20091120:1000,51.6,20
3925,20091120:1100,51.2,20
3925,20091120:1200,51.2,20
3925,20091120:1300,51.3,20
3925,20091120:1400,51.3,20
3925,20091120:1500,51.3,20
3925,20091120:1600,51.3,20
3925,20091120:1700,51.4,20
3925,20091120:1800,51.3,20
3925,20091120:1900,51.3,20
3925,20091120:2000,51.4,20
3925,20091120:2100,51.3,20
3925,20091120:2200,51.3,20
3925,20091120:2300,51.4,20
3925,20091121:0000,51.3,20
3925,20091121:0100,51.3,20
3925,20091121:0200,51.4,20
3925,20091121:0300,51.3,20
3925,20091121:0400,51.3,20
3925,20091121:0500,51.3,20
3925,20091121:0600,51.3,20
3925,20091121:0700,51.4,20
3925,20091121:0800,51.3,20
3925,20091121:0900,51.3,20
3925,20091121:1000,51.1,20
3925,20091121:1100,51.3,20
3925,20091121:1200,51.3,20
3925,20091121:1300,50.9,20
3925,20091121:1400,51.1,20
3925,20091121:1500,51.2,20
3925,20091121:1600,51.1,20
3925,20091121:1700,50.9,20
3925,20091121:1800,50.9,20
3925,20091121:1900,51,20
3925,20091121:2000,51.1,20
3925,20091121:2100,51.3,20
3925,20091121:2200,51.2,20
3925,20091121:2300,51.1,20
3925,20091122:0000,50.9,20
3925,20091122:0100,50.9,20
3925,20091122:0200,51.1,20
3925,20091122:0300,51.1,20
3925,20091122:0400,51.2,20
3925,20091122:0500,51,20
3925,20091122:0600,51.2,20
3925,20091122:0700,51.3,20
3925,20091122:0800,51.4,20
3925,20091122:0900,51.3,20
3925,20091122:1000,51.3,20
3925,20091122:1100,51.4,20
3925,20091122:1200,51.3,20
3925,20091122:1300,51.3,20
3925,20091122:1400,51.1,20
3925,20091122:1500,50.9,20
3925,20091122:1600,50.9,20
3925,20091122:1700,50.9,20
3925,20091122:1800,50.9,20
3925,20091122:1900,50.9,20
3925,20091122:2000,51,20
3925,20091122:2100,50.9,20
3925,20091122:2200,50.6,20
3925,20091122:2300,50.7,20
3925,20091123:0000,50.9,20
3925,20091123:0100,50.7,20
3925,20091123:0200,50.8,20
3925,20091123:0300,50.5,20
3925,20091123:0400,50.7,20
3925,20091123:0500,50.9,20
3925,20091123:0600,51,20
3925,20091123:0700,51,20
3925,20091123:0800,51,20
3925,20091123:0900,50.8,20
3925,20091123:1000,50.7,20
3925,20091123:1100,50.8,20
3925,20091123:1200,50.7,20
3925,20091123:1300,50.8,20
3925,20091123:1400,50.7,20
3925,20091123:1500,50.5,20
3925,20091123:1600,50.5,20
3925,20091123:1700,50.5,20
3925,20091123:1800,50.6,20
3925,20091123:1900,50.5,20
3925,20091123:2000,50.6,20
3925,20091123:2100,50.6,20
3925,20091123:2200,50.6,20
3925,20091123:2300,50.5,20
3925,20091124:0000,50.5,20
3925,20091124:0100,50.5,20
3925,20091124:0200,50.5,20
3925,20091124:0300,50.6,20
3925,20091124:0400,50.5,20
3925,20091124:0500,50.5,20
3925,20091124:0600,50.5,20
3925,20091124:0700,50.5,20
3925,20091124:0800,50.6,20
3925,20091124:0900,50.6,20
3925,20091124:1000,50.6,20
3925,20091124:1100,50.6,20
3925,20091124:1200,50.2,20
3925,20091124:1300,50.1,20
3925,20091124:1400,50.2,20
3925,20091124:1500,50,20
3925,20091124:1600,49.7,20
3925,20091124:1700,49.7,20
3925,20091124:1800,49.7,20
3925,20091124:1900,49.8,20
3925,20091124:2000,49.5,20
3925,20091124:2100,49.4,20
3925,20091124:2200,49.4,20
3925,20091124:2300,49.5,20
3925,20091125:0000,49.6,20
3925,20091125:0100,49.6,20
3925,20091125:0200,49.4,20
3925,20091125:0300,49.5,20
3925,20091125:0400,49.7,20
3925,20091125:0500,49.8,20
3925,20091125:0600,49.8,20
3925,20091125:0700,49.8,20
3925,20091125:0800,49.6,20
3925,20091125:0900,49.8,20
3925,20091125:1000,49.6,20
3925,20091125:1100,49.6,20
3925,20091125:1200,49.7,20
3925,20091125:1300,49.7,20
3925,20091125:1400,49.6,20
3925,20091125:1500,49.7,20
3925,20091125:1600,49.5,20
3925,20091125:1700,49.6,20
3925,20091125:1800,49.5,20
3925,20091125:1900,49.5,20
3925,20091125:2000,49.4,20
3925,20091125:2100,49.4,20
3925,20091125:2200,49.4,20
3925,20091125:2300,49.4,20
3925,20091126:0000,49.4,20
3925,20091126:0100,49.5,20
3925,20091126:0200,49.6,20
3925,20091126:0300,49.6,20
